H3_WShd_up_down_lower_EA_zscores	H3_WShd_up_down_lower_GD_zscores
-1.4192	3.65052035181589
-6.07422	3.16758984321553
0.607733	5.24822757881311
0.1615695	0.0218403405880146
-0.0530758	0.0218403405880146
0.2855058	0.0218403405880146
-0.0979663	0.0218403405880146
-0.02869425	0.0218403405880146
0.087364505	0.0218403405880146
-0.1781487	0.0218403405880146
0.2423935	0.0218403405880146
0.0624025	0.0218403405880146
-0.11028575	0.0218403405880146
0.051392	0.0218403405880146
-0.129319	0.0218403405880146
0.1490779	4.14365887351401
-0.7554865	0.639238409439798
0.4667955	4.13787297082349
3.5023	1.4103014584059
0.2001735	0.0218403405880146
0.2810428	0.0218403405880146
0.2712329	0.0218403405880146
-0.135823	0.0218403405880146
0.1515426	0.0218403405880146
0.0820002	0.0218403405880146
-0.08869325	0.0218403405880146
-2.74207	3.61458702470911
0.8577955	4.35017922178781
-0.227475205	0.0218403405880146
-0.011594	0.0218403405880146
0.0408203	0.0218403405880146
0.2463375	0.0218403405880146
0.3378135	0.0218403405880146
0.1667098	0.0218403405880146
0.219094	0.0218403405880146
-0.19777395	0.0218403405880146
0.1470685	0.0218403405880146
0.076065	0.0218403405880146
0.27864805	0.0218403405880146
-2.227065	5.0402756423576
0.2494643	2.83923833615019
0.01127895	0.0218403405880146
0.0032003	0.0218403405880146
0.331741	0.0218403405880146
0.038342	0.0218403405880146
0.320173	0.0218403405880146
0.09287735	0.0218403405880146
0.1567125	0.0218403405880146
-0.1292798	0.0218403405880146
0.06536635	0.0218403405880146
0.2688923	0.0218403405880146
-0.09926375	0.0218403405880146
0.3889075	0.0218403405880146
0.1688475	0.0218403405880146
-0.10009955	3.18924021688757
-0.0149565	0.0218403405880146
-0.198788	0.0218403405880146
0.341211	0.0218403405880146
-0.0053405	0.0218403405880146
1.386687915	5.50279687546
1.933745	8.31593679559204
0.7157885	1.43316063686074
0.007944	0.0218403405880146
-0.21163005	0.0218403405880146
-0.945932	2.69541538790119
-0.1333275	5.04670552945454
-0.1364665	5.61949008241828
-0.68620715	2.8433042103688
-0.826958	2.80255902833039
2.46941	6.93545060152243
0.08128485	0.0218403405880146
0.06815705	0.0218403405880146
-0.18848185	0.0218403405880146
0.374412	0.0218403405880146
-0.0522267	0.0218403405880146
-0.06328415	0.0218403405880146
0.09905805	0.0218403405880146
-0.088066	0.0218403405880146
0.017239	0.0218403405880146
0.4150465	0.0218403405880146
0.12822555	0.0218403405880146
0.21944655	0.0218403405880146
-0.1924325	0.0218403405880146
0.345913075	0.0218403405880146
-0.13476015	0.0218403405880146
-0.08413078	0.0218403405880146
0.1155311	0.0218403405880146
0.0938121	0.0218403405880146
0.1537641	0.0218403405880146
0.136881	0.0218403405880146
-0.066641	0.0218403405880146
-0.07727335	0.0218403405880146
-0.30506675	0.0218403405880146
4.734585	2.98798263274638
3.904435	6.45790916940662
-1.669945	6.68321611061955
1.150537	3.25120179207847
-3.499865	4.71520604217398
2.35943	5.19948819384586
2.69121	3.24311848899577
-0.0701245	0.0218403405880146
0.27853625	0.0218403405880146
-0.2359015	0.0218403405880146
0.1003753	0.0218403405880146
-0.1131226	0.0218403405880146
0.099646385	0.0218403405880146
0.05376	0.0218403405880146
-0.162077235	0.0218403405880146
0.1169975	3.04437986233535
0.3513843	2.30513000858572
-0.01364045	0.0218403405880146
0.165251	0.0218403405880146
1.618715	2.76076236366191
-1.46372	3.75701287001169
0.244298	3.70333281990137
0.7807058	8.23367578089567
-0.00420199999999998	0.0218403405880146
0.2578935	0.0218403405880146
-0.9535195	5.71517812233307
0.18877195	0.0218403405880146
0.484106	0.0218403405880146
0.5439355	3.00050071328106
0.3926445	0.0218403405880146
0.15975085	0.0218403405880146
0.27427235	0.0218403405880146
0.0649423	0.0218403405880146
0.369839	0.0218403405880146
-0.2036018	0.0218403405880146
-0.065626	0.0218403405880146
-0.421855	1.32048356968233
3.880855	2.19637256080897
2.4098	2.16537050179817
3.69537	6.4249307346213
2.4772275	3.38940813389721
0.0324671	0.0218403405880146
1.205505	4.76678281647194
0.0349634	3.31681307242533
-2.57252	11.4370122982492
0.9693865	3.27384152910298
-0.35685675	0.0218403405880146
0.1059675	0.0218403405880146
0.18626425	4.38164994267976
-1.34152	5.05013632092168
0.364698	0.0218403405880146
0.2081695	1.83646225423864
0.158637	0.0218403405880146
-0.09326745	0.0218403405880146
0.12768436	0.0218403405880146
-0.05543135	0.0218403405880146
0.050885	0.0218403405880146
0.2014745	0.0218403405880146
0.244271	0.0218403405880146
0.356998	0.0218403405880146
1.588263	2.59257160623003
-0.7002345	3.51047127247608
-0.0341743	0.0218403405880146
0.1405947	0.0218403405880146
0.154635	0.0218403405880146
-0.035565	0.0218403405880146
-0.17035225	0.0218403405880146
0.496197	1.17644072349867
-0.047698	0.0218403405880146
0.03304005	0.0218403405880146
0.2226945	0.0218403405880146
-0.12888875	0.0218403405880146
0.030446	0.0218403405880146
-0.2732455	0.0218403405880146
-0.197942	0.0218403405880146
-0.0633367	0.0218403405880146
-0.2626895	0.0218403405880146
0.1398015	0.575650085772536
-0.1005065	0.0218403405880146
-0.0662203	0.0218403405880146
0.221092	0.0218403405880146
0.2361085	0.0218403405880146
0.1989687	0.0218403405880146
0.581909	0.0218403405880146
-2.779945	1.51258351323194
0.213641	0.0218403405880146
0.2750304	0.0218403405880146
0.0167355	0.0218403405880146
0.1372705	0.0218403405880146
0.3070725	0.0218403405880146
-2.76357	3.21749095041568
0.09734955	0.0218403405880146
-0.01090335	0.0218403405880146
-0.1814214	0.0218403405880146
0.3082435	0.0218403405880146
-0.0191337	0.0218403405880146
-0.2044487	2.16415978706478
-1.30908	3.09581285988367
-0.3735795	0.0218403405880146
0.118048	1.74600620916843
0.0456795	0.0218403405880146
0.3779265	0.0218403405880146
4.294315	7.05757008630545
0.2928765	0.0218403405880146
4.11482	5.89168384351363
-0.033592	0.0218403405880146
0.0081275	0.0218403405880146
-0.0293002	0.0218403405880146
-0.2766065	0.0218403405880146
0.3957305	0.0218403405880146
0.0841642	0.0218403405880146
0.098888595	0.0218403405880146
-0.7420827	4.79534911252333
-0.2162325	0.0218403405880146
-0.4452133	0.0218403405880146
0.42977715	4.25312252750352
-0.433381	1.18511913638836
-0.5215105	4.9800016095849
0.064467	0.0218403405880146
2.65435	3.01472343911079
0.07666	1.08826599651801
0.291031	0.0218403405880146
-0.010253	0.0218403405880146
-0.0079542	0.0218403405880146
0.347546	0.0218403405880146
-0.17189655	0.0218403405880146
0.08728915	0.0218403405880146
-1.5606865	4.38693440930964
-0.2809555	2.68762181157657
-1.65527	3.87750718481699
0.2471015	0.0218403405880146
0.098367025	0.0218403405880146
-0.00269685	0.0218403405880146
-0.0135755	0.0218403405880146
0.1660605	2.96302068687646
0.1157984	0.0218403405880146
0.234463	0.0218403405880146
0.00312400000000002	0.0218403405880146
0.199002	0.0218403405880146
0.15029085	0.0218403405880146
-0.00288425	0.0218403405880146
0.00427795	0.0218403405880146
0.18082695	0.0218403405880146
0.5374905	0.0218403405880146
0.210659	0.0218403405880146
0.0233545	0.0218403405880146
0.534747	0.0218403405880146
0.253767	0.0218403405880146
0.021151	0.0218403405880146
0.0383813	0.0218403405880146
0.9000305	2.99468999607656
1.94035	3.89053093724584
0.0603665	0.0218403405880146
0.0384811	0.0218403405880146
0.1984345	0.0218403405880146
-0.173093175	0.0218403405880146
0.13673325	0.0218403405880146
0.0351765	0.0218403405880146
0.0816936	0.0218403405880146
0.039564	0.0218403405880146
1.451045	4.287079357931
-2.270575	3.8618319810235
-0.2343337	0.0218403405880146
0.627542	0.0218403405880146
0.5030505	2.57382232481917
-0.0570554	0.0218403405880146
1.1923	2.67100853606399
0.14742725	2.48083603730075
1.711988	6.67719846851324
2.022191	4.73708191850674
1.7080275	7.29300465124831
0.1252836	0.0218403405880146
0.3573685	0.0218403405880146
-0.14194775	0.0218403405880146
-0.411509	1.12528200278695
0.2148625	0.0218403405880146
-0.290426	0.0218403405880146
0.284228	0.0218403405880146
0.28157	2.96291111411181
-0.1070965	2.05345935844306
0.4040765	3.54257905475234
0.966898	2.87323243138477
0.12200565	2.02768343185892
-2.88505	3.30328660309369
-3.45691	3.10766020346942
-0.1281979	0.0218403405880146
0.1836335	0.0218403405880146
0.0485915	0.0218403405880146
-0.08475415	0.0218403405880146
-0.00974849999999999	0.0218403405880146
-0.1291535	0.0218403405880146
0.1603683	0.0218403405880146
-0.00674496	0.0218403405880146
0.1760205	0.0218403405880146
0.51017655	1.68951817620618
-0.2131645	0.0218403405880146
-0.0626442	0.0218403405880146
-0.2141397	4.00968152004546
0.5795775	1.50887071348447
0.7767265	2.73810394229052
0.536013	3.44774780825099
1.1388615	2.7438807055567
1.431715	2.81742775183188
-0.22619	3.31741460109026
-0.0740775	0.0218403405880146
0.2080225	2.87964974896834
0.216555	2.11761638861569
0.6985755	6.1650553574597
0.0997705	4.19431568431004
3.01296	2.92286217787917
0.0527397	2.38659907299146
-1.83926	5.46013939691803
3.88802	3.92252264230021
3.293725	6.31102305863989
3.143435	4.04053179165097
0.5096455	3.63585630965268
0.29493215	3.53885726194821
-0.243238	3.67164208983406
-1.0202705	2.11108791079588
0.1230145	2.49255525072812
-0.2612242	0.0218403405880146
0.00486181	0.0218403405880146
-0.12764012	0.0218403405880146
-0.0566095	0.0218403405880146
0.0482025	0.0218403405880146
0.08434405	0.0218403405880146
-0.0464235	0.0218403405880146
0.0959151	0.0218403405880146
0.329672	0.0218403405880146
0.1730555	0.0218403405880146
-0.1347564	1.83299989463273
0.3580925	0.0218403405880146
0.1861005	0.0218403405880146
0.1767163	0.0218403405880146
0.235899	0.0218403405880146
0.2936474	0.0218403405880146
0.1318945	4.21645927749864
-0.018799	0.0218403405880146
1.0281265	3.12436851203265
-0.36314005	1.32031280062494
-0.2495535	0.0218403405880146
-0.0887615	0.0218403405880146
0.066851	0.0218403405880146
0.450584	0.0218403405880146
0.0053779	0.0218403405880146
0.4067335	0.0218403405880146
-0.06033	0.0218403405880146
-0.0349603	0.0218403405880146
0.4449125	0.0218403405880146
0.17860765	0.0218403405880146
0.1178929	0.0218403405880146
0.229901	0.0218403405880146
0.3347815	0.0218403405880146
0.20303965	0.0218403405880146
-0.193657	0.0218403405880146
0.10340065	0.0218403405880146
-0.3638235	0.0218403405880146
-0.00809550000000001	0.0218403405880146
0.2039945	0.0218403405880146
3.935715	3.98872495575276
0.8823565	2.92009723107681
-1.51321	2.4190691745111
-1.226629	1.86265745752678
-1.443935	3.02830625944031
-1.2157055	5.13026426537567
-0.8643485	4.97669717490148
-1.322405	5.86520477107748
-0.2860727	0.0218403405880146
-1.083179	4.91670568449734
-1.193199	1.9812218095569
2.205955	4.83253875382495
1.4364635	4.3258475921279
1.254965	0.93367196003078
-3.547045	3.90803668498755
-4.836015	4.44842115607741
-4.90989	3.562528988144
1.89287	2.52425726924142
1.64887	1.73811547854611
-0.2438289	3.65748160062611
3.371375	0.823611042806651
1.465133	2.58302459539168
2.03671	1.9846243426005
1.835065	1.28032746261822
1.811925	3.089513904338
1.683795	0.923415231634109
2.207415	1.49037669270313
1.721365	1.62997865734924
1.837825	1.45811275450677
0.446893	1.72970740778999
0.54467185	3.84168464098281
1.0137685	3.62627600071254
-0.225357	0.367979752991117
-0.121257	3.97653830099723
1.2777185	1.53989702109697
6.963825	4.22329245355471
4.416225	4.01002705386654
1.019937	2.55261907980785
0.408445	3.95484632085113
-0.1031955	0.0218403405880146
4.9359	14.3160744892368
-0.583561	2.70187838560461
0.07272485	0.0218403405880146
0.447376	0.0218403405880146
0.0929645	0.0218403405880146
0.07516855	0.0218403405880146
0.13971255	0.0218403405880146
0.5694415	3.96319105748605
-0.02737135	0.0218403405880146
4.397395	5.46576696416912
4.16823	4.09978558468816
-0.0840015	4.19564825394931
2.599415	4.27216655520964
2.67122	3.20266152108941
5.089605	4.26140307993896
2.55697	5.14431602592828
-0.1369165	4.70296339490755
-1.121655	1.85334813103429
-0.4644825	1.75540967241884
-0.7661745	1.44108032537401
-0.719301	2.44467342648029
0.22706125	0.0218403405880146
-0.366489	0.0218403405880146
-0.1094242	0.0218403405880146
-0.0893195	0.0218403405880146
-0.137137	0.0218403405880146
0.859354	2.78132210887838
0.5274285	2.48954995944366
-4.743035	9.06122324778668
0.04354144	0.0218403405880146
0.11908115	0.0218403405880146
1.013725	1.98670010997621
0.06466815	0.0218403405880146
-0.405483	0.0218403405880146
-0.00179455000000001	0.0218403405880146
0.1425486	0.0218403405880146
-0.214666	0.0218403405880146
-0.08507489	0.0218403405880146
-0.3535735	0.0218403405880146
-5.375e-05	0.0218403405880146
0.1763385	2.4437055446636
-1.36976	1.92186134029861
-1.079408	1.35473636316859
0.5351635	0.0218403405880146
-0.568184	0.0218403405880146
0.878043	3.02664884492505
0.3846545	3.3436189053529
0.3041635	0.0218403405880146
0.2503035	0.0218403405880146
0.1422759	0.0218403405880146
0.21977	0.0218403405880146
0.267706	0.0218403405880146
7.298855	7.0386577165692
0.1750905	0.0218403405880146
-2.321065	7.39709859785866
0.5280165	0.0218403405880146
0.2098595	0.0218403405880146
0.01725815	0.0218403405880146
0.089731	0.0218403405880146
0.841157	0.696987309875903
0.2257058	0.0218403405880146
-0.14010135	0.0218403405880146
0.653927	0.0218403405880146
0.3798145	0.0218403405880146
0.05858615	0.0218403405880146
0.167401	0.0218403405880146
0.7319005	6.6857744964802
0.006892	0.0218403405880146
-0.97548871	6.73528563390943
-2.23386	7.27099004337306
0.024086	4.59311313756724
0.08886272	0.0218403405880146
0.1437279	0.0218403405880146
0.12610985	0.0218403405880146
0.0342565	0.0218403405880146
0.3431875	2.63647168187311
-0.1280025	0.0218403405880146
0.231777	0.0218403405880146
-0.040665	9.62358664301395
-2.6800785	6.19375085413771
0.898939	2.36290973036244
0.965006	5.3331180623429
0.395886	4.89467070229026
-5.039905	5.01698998843407
4.23008	3.66773442834406
-0.364895	5.54800861833997
-0.4745745	2.78438509493971
-2.126505	3.53945898018323
0.18957115	0.0218403405880146
3.373965	4.46060121385527
-0.02003355	0.0218403405880146
0.12193375	0.0218403405880146
0.290585	0.0218403405880146
0.19767	0.0218403405880146
-0.2317685	1.10728651944776
0.19088395	0.0218403405880146
0.581782	3.58396430559262
0.30328745	0.0218403405880146
0.239093	0.0218403405880146
-0.6592105	5.29320741768458
-0.689321	3.3323198423479
-0.3171595	2.7667815006828
-1.95129	1.97473565652167
-0.12986725	0.997130088710341
0.147991615	0.0218403405880146
0.3108615	2.48444300521115
0.1058184	0.0218403405880146
0.293077	0.0218403405880146
0.1250905	0.0218403405880146
-0.17974175	0.0218403405880146
0.3320105	3.6750971704816
0.630706	2.56943004558536
0.315604	3.6754197229575
0.37798	6.53002211867526
-5.6633	5.56508203531453
0.25715	3.78018446575876
0.285915	4.68754400617749
0.33081	4.51482105163298
2.95242	4.68337952614911
0.0867795	0.0218403405880146
0.0628845	0.0218403405880146
0.0112635	2.32811974475714
0.2798455	4.0777100760646
0.0018843	1.35923258528713
0.53913	2.876841520221
0.8866965	3.11775039188258
0.158569	0.0218403405880146
-0.269971	0.0218403405880146
0.4713775	0.0218403405880146
-0.20876495	0.0218403405880146
-0.0777823	0.0218403405880146
0.3097615	0.0218403405880146
0.89284255	6.28084910040429
-0.0189135	5.19541263912689
-0.7154453	3.15672302203873
-0.9466515	3.99999579881981
2.91632	5.0424714179625
0.296075	0.0218403405880146
-0.104158	0.0218403405880146
0.2809875	0.0218403405880146
0.1708525	0.0218403405880146
0.2923945	0.0218403405880146
0.682564	0.0218403405880146
0.2377985	0.0218403405880146
-0.13268298	0.0218403405880146
0.118575	0.0218403405880146
-0.15042905	0.0218403405880146
0.0278666	0.0218403405880146
-0.162389	0.0218403405880146
-0.305664	8.75302247535251
1.077081	4.12314372822042
-0.2107925	0.0218403405880146
0.2273125	0.0218403405880146
0.11885754	0.0218403405880146
-0.2573425	0.0218403405880146
0.094215	0.0218403405880146
0.390528	2.19698586049462
-0.4018055	6.17562408128501
-0.577372	5.44048660109577
1.300745	5.91785357756551
-2.81178	4.61108720520581
0.826272	2.75299945491729
0.0809133	0.0218403405880146
0.05619525	0.0218403405880146
0.2663305	0.0218403405880146
0.2201725	3.95155462761072
1.2804195	2.42838091219931
-0.01297112	0.0218403405880146
-0.1814832	0.0218403405880146
0.0420601	0.0218403405880146
-1.1646535	3.72043603227761
-1.8219951	3.26022731558744
-0.076854923	0.0218403405880146
1.3332425	4.95112065921865
2.172325	4.65269836097405
2.34063	5.51160077277843
2.333205	6.78960364638239
0.1185705265	0.0218403405880146
-0.3293905	0.0218403405880146
0.145784	0.0218403405880146
-0.108769	3.53823507705961
-2.023465	2.49868442340364
-3.369895	4.89673008796287
0.0635815	3.19826486273758
0.14113172	0.0218403405880146
-3.00137	4.87603838399145
3.439475	9.06049173128541
1.371946	2.55619591506964
5.46735	4.42970318510506
0.106969	0.0218403405880146
-0.3885625	5.57403492026599
2.861435	3.56362450850246
3.367805	3.12664928265648
3.470705	2.05105842720483
1.07043	1.72176251363596
-1.51839	2.87900248065774
-1.2649375	2.16696987336599
-1.5665935	5.20442266081104
1.3120285	8.40289311334012
0.51047305	7.2927066464026
1.529835	3.59155706332214
-2.36857	2.45411652859891
-1.2831785	3.7561348813401
0.243279	2.53032309029067
0.5796995	0.0218403405880146
0.2603656	2.50174481076047
0.236876	2.78040898354205
0.485078	2.1646831883267
0.189409	0.0218403405880146
8.73334	6.33697879907135
1.2321155	5.11137218256682
0.176269	0.0218403405880146
0.086769135	0.0218403405880146
0.20195175	0.0218403405880146
0.310856	0.0218403405880146
0.0759485	0.0218403405880146
0.2871695	0.0218403405880146
-3.138515	5.0791043562973
-2.89278	5.99945355196094
1.79418	6.43072348155188
0.2833712	0.0218403405880146
-0.0036641	0.0218403405880146
1.98125	3.46143936024791
0.08983285	0.0218403405880146
0.08816845	0.0218403405880146
-0.10785765	0.0218403405880146
-0.1070861	1.51017831170773
-0.1744438	0.0218403405880146
0.0376033	0.0218403405880146
-0.1439207	0.0218403405880146
0.3692105	0.0218403405880146
-0.083905545	0.0218403405880146
-0.00219510000000001	0.0218403405880146
0.095096	0.0218403405880146
-1.314578	3.77966279506062
0.32074025	5.16016541812432
1.1466615	2.10856716930217
6.53313	6.78016007835983
1.716575	6.00892338914265
2.164035	4.43870843333224
1.814605	6.77776611998265
-1.23196985	4.45250926766304
1.322205	2.46279424650387
-2.38375	1.97611564028727
-2.68714	2.00358356476167
-1.029648	6.17676365472766
0.275524	0.0218403405880146
3.67281	8.35609233424208
-0.085697	3.20851455941776
-0.7720395	2.56469716023062
2.52572	4.11903759488805
-2.368375	7.0848556230847
-0.3829175	0.0218403405880146
0.0249217	0.0218403405880146
-1.704698	3.80956809357074
-1.775678	4.22827514518602
-1.5445695	4.41868367113011
-0.25762715	0.0218403405880146
-1.452123	5.37149563638091
0.620299	3.28862523061021
0.590587	2.84720437791361
2.77346	4.10259407869348
0.7207095	2.01940948158917
2.58333	6.61344903691199
-4.786285	2.99022365468862
-5.629285	2.29488315430586
3.33775	7.44552874177173
-0.8509185	3.16832674460618
2.935885	5.09025688463092
2.370255	5.79846396281486
0.07744325	1.68433786216755
-0.270862	4.00311149312398
0.181674	0.0218403405880146
-0.3016415	0.0218403405880146
0.1449785	0.0218403405880146
0.0983763	0.0218403405880146
-0.1054971	0.0218403405880146
0.0072685	0.0218403405880146
0.1397815	0.0218403405880146
0.349765	0.0218403405880146
0.0813118	0.0218403405880146
0.1847415	0.0218403405880146
0.041224	0.0218403405880146
-0.102291	0.0218403405880146
0.3118805	0.0218403405880146
0.453064	0.0218403405880146
0.282831	0.0218403405880146
-0.0244095	0.0218403405880146
-0.08707745	0.0218403405880146
-0.0372695	0.0218403405880146
-0.295858	0.0218403405880146
0.353843	0.0218403405880146
-0.25576	0.0218403405880146
-0.10912825	0.0218403405880146
-1.625198	4.61889626984611
0.4067665	0.0218403405880146
0.03958275	0.0218403405880146
-0.2397033	0.0218403405880146
-0.528868	4.15227732307869
-0.0433118	0.0218403405880146
-0.04686895	0.0218403405880146
5.591025	6.22982469111324
-0.786726	2.56294272266464
-0.987667	1.15652147188555
2.41146	3.01326749106716
0.3810368	3.25984905640273
5.781935	1.33722952736938
-0.174766	0.0218403405880146
-0.000791500000000001	0.0218403405880146
0.3733385	0.0218403405880146
-0.11653885	0.0218403405880146
0.1189865	0.0218403405880146
-0.167945	0.0218403405880146
0.14999905	0.0218403405880146
0.18723616	0.0218403405880146
-0.466407	3.40048662515252
0.563042	2.09962293766077
0.3291825	2.56532354409197
0.340132	1.85176070481642
0.1144355	1.28591888983217
-0.0434311	0.0218403405880146
0.0981325	0.0218403405880146
0.256502	0.0218403405880146
0.700388	0.0218403405880146
0.2678395	2.27532410421236
0.3026993	0.0218403405880146
-0.00744350000000002	0.0218403405880146
0.1658	0.0218403405880146
0.11960915	0.0218403405880146
0.0526597	0.0218403405880146
0.4009955	0.0218403405880146
-0.292429	0.0218403405880146
-1.928145	3.5675989151854
0.5736165	9.7560839352391
0.6215275	8.65934437802118
0.3167605	0.0218403405880146
0.242206	0.0218403405880146
0.391	0.0218403405880146
-0.08826335	0.0218403405880146
-0.20924825	0.0218403405880146
0.227158	0.0218403405880146
0.419832	0.0218403405880146
0.039222	0.0218403405880146
-0.09407645	0.0218403405880146
-0.150867	0.0218403405880146
0.148066	0.0218403405880146
0.0764544	0.0218403405880146
0.8873975	3.00522840526632
0.1365788	0.0218403405880146
1.2206935	5.62112770835289
1.0353365	5.78537816425946
0.1516075	0.0218403405880146
0.2127645	0.0218403405880146
2.249565	4.09036254286784
2.292015	4.11619647919617
2.98395	3.59098455157405
0.521985	6.42776437699768
0.597238	2.01515129712375
0.611445	1.50073179108857
3.288155	2.98338805171666
-0.180319	0.0218403405880146
-0.09181135	0.0218403405880146
2.367245	1.42832764403149
-0.0013644	0.0218403405880146
0.10205415	0.0218403405880146
0.360544	0.0218403405880146
0.2663915	0.0218403405880146
0.09867705	0.0218403405880146
2.33468	1.33907056332194
0.46994	0.0218403405880146
0.26508595	0.0218403405880146
-0.1936735	0.0218403405880146
-0.1903035	0.0218403405880146
0.242556	0.0218403405880146
0.11586565	0.0218403405880146
2.362255	0.898655710691627
5.74331	4.47402053000954
5.21169	1.61852060911167
2.62952	2.15452585096758
-0.8545445	4.26752163279319
3.70829	1.51342200003358
-1.752165	4.35706624348975
-2.876535	3.38320688523438
-2.609505	1.38095042176321
-2.44887	4.86292624872268
-0.9734935	3.84728228813739
-0.849198	2.12933867873657
-3.689	4.14686663251193
-0.03465299	0.0218403405880146
0.28884745	0.0218403405880146
-0.15937116	0.0218403405880146
0.00762650000000001	1.37600102608316
4.122105	3.97344059422159
4.73156	5.94205008120277
-0.449856	2.06030559605273
-3.58305	5.00586771904879
-1.960245	3.32302089970956
-2.031305	2.22590224145162
-1.65001	6.38520063087717
1.40476	0.420882354612333
1.35422	1.56788889413347
2.617715	7.04522078186049
-0.3227124	2.82881018329436
0.056878	0.0218403405880146
0.430861	0.0218403405880146
0.2468325	1.87586282584079
0.044802	0.0218403405880146
0.16229215	0.0218403405880146
0.231794	0.0218403405880146
0.091361	1.50931996470227
0.2214525	0.0218403405880146
0.04273065	0.0218403405880146
-0.22275185	0.0218403405880146
-0.3264225	0.0218403405880146
0.258894	1.3769147403063
0.15437885	0.0218403405880146
-0.030442	0.0218403405880146
0.17096825	0.0218403405880146
0.2306295	0.0218403405880146
0.0842361	0.0218403405880146
0.632406	2.09303347500129
0.1800925	0.0218403405880146
-0.12090545	0.0218403405880146
0.5027115	0.0218403405880146
0.1383025	0.0218403405880146
0.4148255	0.0218403405880146
0.10994495	0.0218403405880146
0.237352	0.0218403405880146
-0.044320655	0.0218403405880146
-1.11726	3.83481829278425
-0.9465955	0.94191271000019
-0.0418045	0.0218403405880146
0.0740217	0.0218403405880146
0.0348645	0.0218403405880146
0.34360115	0.0218403405880146
-0.10476552	4.69474629812285
0.084613	0.0218403405880146
-0.6471505	4.90285832875708
-4.971795	6.85587880512269
-1.27213	4.33267364274854
3.518685	4.29092563316485
-8.025045	4.71722722775168
0.88284	3.29562820778586
0.521101	2.12119995201695
0.2393005	0.0218403405880146
0.256411	1.16566785101144
3.681375	4.22390005563094
0.2458705	0.0218403405880146
0.2361815	0.0218403405880146
0.2608195	0.0218403405880146
0.00680555	0.0218403405880146
0.205797	0.0218403405880146
0.1974735	0.0218403405880146
3.08585	1.76872361897425
3.840495	5.13609766691824
0.075363	0.0218403405880146
0.1462565	0.0218403405880146
2.79962	2.23023893651129
0.759164	3.48977486779264
-0.00696150000000001	0.0218403405880146
0.09594994	0.0218403405880146
-0.025848	0.0218403405880146
0.16456165	0.0218403405880146
0.015557405	0.0218403405880146
-0.154601	0.0218403405880146
1.082353	3.62375573267516
0.6633865	5.28371441887308
1.30967025	7.94648124056027
7.273695	10.718063068492
7.796295	5.36425099068908
-5.601165	6.51920856431051
-4.40268	3.55980420498184
0.00175549999999999	0.0218403405880146
-0.1459555	0.0218403405880146
-0.13435265	3.14188501176206
0.3864285	0.0218403405880146
-0.1644795	0.0218403405880146
0.1960935	0.0218403405880146
0.13536515	0.0218403405880146
0.09404002	0.0218403405880146
0.22618895	0.0218403405880146
-0.060676	0.0218403405880146
-1.197211	2.8410485392097
3.381745	3.54237078445217
0.4866368	3.26612218209806
0.305984	0.0218403405880146
