latitude_EA_zscores	latitude_GD_zscores
-0.6329685	3.90379363199902
4.19543	2.97208712017748
-0.83961385	0.140752736365347
-0.76225595	0.140752736365347
-3.224675	5.74059046141296
0.446312495	0.140752736365347
0.9931802	0.140752736365347
1.1658755	0.140752736365347
-0.2573471	0.140752736365347
1.06836075	0.140752736365347
1.663448	0.140752736365347
0.49368125	0.140752736365347
0.406079	0.140752736365347
0.810442	0.140752736365347
0.95282045	0.140752736365347
-1.3011725	0.140752736365347
4.2382	3.68662807068333
1.4337705	2.81886611584507
2.00389	5.56021799309394
-3.0338615	4.53412008676809
0.1504235	1.65045448467425
3.053359	4.61912775916863
-0.4784115	1.38762880589004
-2.362705	6.10234071815152
1.6547665	3.86656511972394
0.72069825	0.140752736365347
1.3108275	0.140752736365347
1.4004975	2.95948776792122
-0.6185655	3.95994597938171
0.343701	0.140752736365347
-0.04729	0.140752736365347
1.401715	0.140752736365347
0.6107865	0.140752736365347
0.197118	0.140752736365347
0.5310365	0.140752736365347
-0.23652195	0.140752736365347
-0.5205158	0.140752736365347
0.14718975	0.140752736365347
-0.7687925	0.140752736365347
-0.753147	5.02657432651701
-0.092539	1.18221966950693
0.09745855	0.140752736365347
0.006509	0.140752736365347
0.7813025	0.140752736365347
0.5150366	0.140752736365347
0.6437343	0.140752736365347
0.947752	1.96653999411399
1.4051881	0.140752736365347
-0.88873591	0.140752736365347
0.6485535	0.140752736365347
-0.1856695	0.140752736365347
0.1406073	0.140752736365347
1.0353285	0.140752736365347
-0.3146	0.140752736365347
-0.376511	0.140752736365347
0.2107971	0.140752736365347
2.13059	0.414657668638923
0.2147836	0.140752736365347
0.86336185	0.140752736365347
-0.46410875	0.140752736365347
0.737588	0.140752736365347
-0.092269	0.140752736365347
0.3867045	0.140752736365347
-2.29721	1.11498593944707
1.0474655	0.140752736365347
0.78527355	0.140752736365347
0.05283415	0.140752736365347
1.2210375	0.140752736365347
0.35802505	0.140752736365347
-3.588485	2.65333524710879
-0.01035495	0.140752736365347
0.85038055	0.140752736365347
-0.315339	0.140752736365347
1.400348	0.140752736365347
0.138463	0.140752736365347
1.48976755	1.07625292100715
-4.0047	4.87833038300101
0.2527225	0.140752736365347
0.5737915	0.140752736365347
0.25184425	0.140752736365347
-0.751796	0.140752736365347
6.903835	5.65114906692409
0.288831	0.140752736365347
5.52139	5.16295240474258
0.89701975	0.140752736365347
0.694974	0.140752736365347
0.82343725	0.140752736365347
0.3458705	0.140752736365347
1.68858415	0.140752736365347
2.125691945	0.140752736365347
-0.707444	0.140752736365347
-0.2281255	5.86022492968043
0.825607	0.140752736365347
0.30728535	0.140752736365347
0.978782	4.55906699549089
0.28774	2.77767044935705
0.1849693	6.53254684431639
0.4096145	0.140752736365347
2.2588845	6.59343023926952
-0.2282275	0.140752736365347
1.32609885	0.140752736365347
0.06310215	0.140752736365347
-0.5304435	0.140752736365347
0.695118	0.140752736365347
-0.370112	0.140752736365347
0.187185665	0.140752736365347
-0.4759355	3.44203440769569
0.4743325	2.68918492297639
-0.672682	3.85227900478561
-0.1094153	0.140752736365347
1.507678	0.140752736365347
0.0786329	0.140752736365347
0.0420601	0.140752736365347
1.9052675	4.26034536020465
0.394297385	0.140752736365347
-0.32288	0.140752736365347
1.417581017	0.140752736365347
0.42651195	0.140752736365347
0.0809015	0.140752736365347
0.5852745	0.140752736365347
1.0429855	0.140752736365347
-0.6278025	0.140752736365347
0.396026	0.140752736365347
-0.111720435	0.140752736365347
0.3883826	0.140752736365347
-0.684318	0.140752736365347
-1.3300117	0.140752736365347
-0.0458895	0.140752736365347
0.855864482	0.140752736365347
1.7992775	3.81667250230446
0.571368	2.64658620190103
1.193376	0.140752736365347
0.33243695	0.140752736365347
0.849475	0.140752736365347
0.21418	0.140752736365347
0.4783897	0.140752736365347
0.73257705	0.140752736365347
1.3474731	0.140752736365347
0.6025015	0.140752736365347
2.79	4.28577716012091
-1.971065	3.65193328578736
-0.4472722	0.140752736365347
-0.3211155	0.140752736365347
0.25926415	3.56133002112192
0.5863935	0.140752736365347
4.13066	6.36450200512362
0.4348325	2.02387147957813
-0.2571815	6.1508840600545
-1.038824	7.54895139451731
0.199204	3.08904952390625
-0.0888281	0.140752736365347
-0.28940045	0.140752736365347
2.0088755	0.140752736365347
-0.5888755	4.83906516906641
0.4666951	0.140752736365347
-0.3934605	0.140752736365347
0.6475355	0.140752736365347
1.0126955	9.52460273100628
-0.2954015	3.4708943430166
1.7235585	2.21002208960921
1.073438	2.51504324107976
0.815025	2.54171098069296
-4.06345	2.74492081078255
-3.717905	2.74190006133921
1.114791	0.140752736365347
0.22069225	0.140752736365347
-1.3405945	0.140752736365347
0.27855461	0.140752736365347
0.7982655	0.140752736365347
-0.784470055	0.140752736365347
1.646803	0.140752736365347
0.2263675	0.140752736365347
0.0489985	0.140752736365347
0.6741455	5.56423656316925
0.5277262	0.140752736365347
0.643189	0.140752736365347
1.284124	2.11765655416311
-0.440342	3.17862875089395
1.536948	4.54654107237419
0.4270275	2.80555997726044
2.92645	3.69774665371797
3.14662	2.84475472454143
0.9165435	2.76273334035433
0.050648	0.140752736365347
0.511669145	1.30238248092661
-0.5798605	1.58615026334946
-0.11002	3.53667076397838
1.262805	4.13764964473029
2.36485	3.48514502434444
1.0941415	0.140752736365347
-0.994368	5.30203025772293
2.1172865	5.58960705893288
0.9703935	4.81299956712365
3.799128	6.02115809610139
-0.430914	1.63127027819232
2.496486	1.84867055831737
-1.77254	3.03228771655274
-0.1259245	5.57327277030933
0.644593	3.50141757069438
0.163729	0.140752736365347
1.1735485	0.140752736365347
1.002598	0.140752736365347
0.207773	0.140752736365347
1.1041192	0.140752736365347
0.7191675	0.140752736365347
-0.3084975	0.140752736365347
-1.540775	0.140752736365347
-0.1968785	0.140752736365347
-0.602818	0.140752736365347
0.980231	2.330554747787
0.244197	0.140752736365347
0.999895	0.140752736365347
0.14178275	0.140752736365347
0.2414135	0.140752736365347
-0.12690975	0.140752736365347
1.0921685	3.68601294141826
1.5524675	0.140752736365347
2.387075	2.97151281078699
-0.25016	2.27941623414487
-0.4808533	0.140752736365347
-1.3894875	0.140752736365347
-0.263642	0.140752736365347
1.45395165	0.140752736365347
-0.06601725	0.140752736365347
-1.22244295	0.140752736365347
1.6619138	1.66528711326837
0.00183785	0.140752736365347
0.4184265	0.140752736365347
1.1758965	0.140752736365347
1.351264	0.140752736365347
-0.8882915	0.140752736365347
-0.665786	0.140752736365347
0.2443375	0.140752736365347
0.4588585	0.140752736365347
0.25987	0.140752736365347
1.444082	0.140752736365347
0.526374	0.140752736365347
-0.238925	0.140752736365347
2.40577	4.25153109290623
1.0065095	3.67292672486964
-0.9130605	3.80595070280114
-0.3150325	2.80949320501281
-0.0723795	3.80138202307208
0.3275819	6.14398351741323
0.28505392	2.20549471265803
0.685715	3.58354850828968
-0.0260345	0.140752736365347
0.2583245	1.48353641291193
0.629117	4.32952874966935
2.760025	5.2891314802981
1.205979	2.04924320367622
1.12763	4.82823098624534
-5.192685	3.42919967832805
-5.160745	5.57733417614607
-5.705015	4.31717078507666
1.2524495	5.6839989396166
1.39263	5.86525367029308
-0.2633315	6.5346564779595
2.904145	2.10973036185712
1.3272635	2.57526937923382
1.87401	2.67295469279269
4.79246	4.45910799207975
4.007255	4.07891646518013
3.613555	2.71030899023266
2.795146	2.47400868281508
2.996209	2.20144571110596
2.4003155	0.201893553643323
1.4424065	2.58783950005391
-1.1518545	5.63255372232686
0.8505295	2.13823860003147
-0.646233	3.21363798659906
-0.835393	1.91650971456666
0.4432485	4.30253629093557
8.124445	2.78998277315139
4.800495	4.91708864747821
0.5475445	2.90096141875187
0.30632735	2.2495190666779
-0.61519265	0.140752736365347
4.3842	5.73427743918721
-0.6387765	3.24564746184726
0.633925	0.140752736365347
-0.663129	0.140752736365347
0.91844734	0.140752736365347
1.5430425	0.140752736365347
0.55081525	0.140752736365347
0.525669	6.16713326810816
1.1322233	0.140752736365347
5.17111	5.83171257096145
1.720165	4.93099764281707
1.207608	4.37191837068259
2.05596	5.80720166748337
3.94644	3.76755068203009
6.10686	4.51747933959671
3.427995	7.11790176610463
-0.4849884415	2.28527671289358
-0.9076915	2.33957190343033
0.708348	3.26317138906314
1.23818245	1.84284475093972
-0.73338515	1.93953111352067
1.562165	0.140752736365347
-0.348315	0.140752736365347
0.391525	0.140752736365347
0.15577705	0.140752736365347
0.707129	0.140752736365347
2.191188	3.22788396623534
0.39055	3.78521015213172
-4.14489	5.22638343469668
-1.29798835	0.140752736365347
0.207464	0.140752736365347
0.822175	2.34997625967566
1.1710795	0.140752736365347
-0.048584	0.140752736365347
1.9034965	0.140752736365347
0.11653305	0.140752736365347
-0.0671551	0.140752736365347
-0.5605215	0.140752736365347
0.44800603	0.140752736365347
0.329471	0.140752736365347
0.0617675	1.19077806872798
0.239536	0.880694788755497
-0.792317	1.58991563272773
1.244515	0.339698630928408
0.8990732	2.10364543030702
0.2877505	3.01713584778063
0.671798	4.70808964466926
1.3193835	0.140752736365347
0.7321425	0.140752736365347
0.4900094	0.140752736365347
1.8910265	0.140752736365347
0.4123135	0.140752736365347
7.837305	2.97832404378369
0.17618745	0.140752736365347
-2.23372	7.90589413810753
1.0974717	0.140752736365347
1.1412475	0.140752736365347
-0.14937125	0.140752736365347
-1.0760745	0.140752736365347
0.393438	0.140659613801571
0.4419719	0.140752736365347
-0.375008	0.140752736365347
1.06774	0.000995396566523087
0.58674175	0.140752736365347
0.1330843	0.140752736365347
1.099051	0.140752736365347
-0.8092605	3.84195022616078
-0.119046	0.140752736365347
-1.091665	9.7838063022789
-2.335745	3.28019985045479
-0.360949	3.52410515422719
-0.4757987	0.140752736365347
1.0108055	0.140752736365347
0.5397301	0.140752736365347
-0.0312355	0.140752736365347
1.1082605	0.140752736365347
0.30849755	0.140752736365347
0.284941	0.140752736365347
0.944156	6.31381507275913
-1.160581	4.27149536738401
1.642275	3.55526276602209
-0.202743	4.23789344695456
1.9337375	3.09056948857383
-1.8457195	2.12063695198565
2.854825	4.0411261358444
0.9354345	5.27148091703735
0.520181	4.06143457154709
-2.537225	4.9438966687036
0.342223	0.140752736365347
0.484348	6.31954321530993
0.27342305	0.140752736365347
-0.200031	0.140752736365347
-0.1768665	3.20946298807736
-0.3151545	2.05569537906843
-0.5416595	0.140752736365347
0.50242235	1.09448560949446
0.491922	2.18126802086943
0.8676175	0.140752736365347
0.9752875	2.10072304161904
0.2021815	5.0914962045991
-1.298944	2.28518959890403
0.1054745	3.08353129646947
-2.91824	1.59822290863173
-1.547166	0.140752736365347
0.46737425	1.89959673671397
1.595754	3.35786895612745
0.96487875	1.60315928006898
0.284691	0.140752736365347
-0.050943	0.140752736365347
-0.4170175	0.140752736365347
0.5348225	2.5358886479646
-0.1961115	2.82721335244625
0.763292	1.50695257880271
-0.165779	5.29117337968432
-3.553835	2.99628267615682
1.754107	5.4497686515598
-0.6336695	4.45454840207835
0.00825749999999997	4.87855739111378
1.464345	3.24399689172181
0.476604	0.140752736365347
-0.019367	0.140752736365347
0.1891705	2.51763884428244
0.358785	3.37343757521296
-0.206848	4.92973475230971
0.637502	2.08297882103342
0.7263735	4.5262707631815
0.424873775	0.140752736365347
1.19127895	0.140752736365347
-0.06003355	0.140752736365347
0.55603225	0.140752736365347
0.8753365	0.140752736365347
1.515987	0.140752736365347
0.566743	4.40069212934694
0.6479	5.96845834183928
1.20164575	3.24458166588438
1.19085	3.34843852245549
4.64654	4.09735002786209
1.0538165	0.140752736365347
-0.36841275	0.140752736365347
0.8274372	0.140752736365347
-0.96336245	0.140752736365347
0.356497	0.140752736365347
1.052032655	0.140752736365347
0.272223	0.140752736365347
0.5340994	0.140752736365347
1.3720735	0.140752736365347
0.8138595	0.140752736365347
-0.4916635	0.140752736365347
0.2727445	0.140752736365347
1.013495	6.93399837510058
1.2285595	3.32075754962978
-0.2792785	0.140752736365347
1.3724313	0.140752736365347
1.2454184	0.140752736365347
0.146566175	0.140752736365347
0.6972655	0.140752736365347
1.637504	2.50205769714168
1.105873	7.07147503802259
0.112316	8.01532113048235
2.18392	4.11747529353118
-2.16017	3.80161084560441
1.535617	3.08539196342186
0.206978	0.140752736365347
0.3422945	0.140752736365347
-0.4680785	0.140752736365347
-0.886366	5.71208357203263
0.324975	4.91378914106738
0.8652185	0.140752736365347
-0.0436063	0.140752736365347
-0.363089	0.140752736365347
1.4220375	2.49026148675398
-2.0572	3.23438376485032
1.08852625	0.140752736365347
2.414	6.16837735167945
-0.3783395	6.99675273276377
-0.9938365	6.87576299607755
0.2044575	7.8245300518464
0.3943671	0.140752736365347
-0.539899	0.140752736365347
-0.8834919	0.140752736365347
0.40636	1.91693767642588
-1.0430925	2.07405668334533
-1.9111815	3.62831895272886
0.453986	2.54747746314216
1.1807487	0.140752736365347
-0.981289	4.20077640702403
2.233688	6.46016038230017
1.001739	3.11633196214697
2.679595	5.92724379108173
0.2483145	0.140752736365347
0.784627	3.79533823512761
1.4427965	3.81764482627082
3.09295	3.38521944123864
2.1087	6.54466355359085
2.81035	5.44879016499963
-0.70545255	6.66319029829881
-0.131755	3.77894749397579
0.096175	6.01473315986961
2.0128595	3.75880486375575
0.0156050000000001	3.35955978384967
2.220075	4.45923424897925
-0.3762375	5.66736666316588
0.396618	2.80948846314411
0.7972175	0.140752736365347
0.29282	0.140752736365347
0.7989305	2.85200338028875
1.1607155	3.44658288212534
1.2866015	2.51846527611068
0.839422	1.90482532389069
11.155945	8.63968528036611
0.87599695	1.00712534869605
0.4413455	0.140752736365347
0.36133715	0.140752736365347
0.186528	0.140752736365347
0.3581515	0.140752736365347
0.1538084	0.140752736365347
-0.283097	0.140752736365347
-4.373185	8.18534236900444
-1.72313	7.90144621302001
1.21472563	4.21489541419192
1.032238	0.140752736365347
1.118988	0.140752736365347
3.760395	4.45222656695147
0.4114625	0.140752736365347
0.6543865	0.140752736365347
2.1797291	0.140752736365347
-0.1567728	0.140752736365347
1.2100605	0.140752736365347
0.875217	0.140752736365347
0.1889815	0.140752736365347
0.1749495	0.140752736365347
0.234574	0.140752736365347
0.0477525	0.140752736365347
-0.252733	0.140752736365347
-2.350475	4.36204834759007
2.1892745	4.88087709140608
1.462455	4.12557350767933
3.685685	3.69411368540813
0.4431205	4.57054120437871
1.1641175	2.80782053364675
1.374996	4.81033084800235
-1.884944	5.09601106629389
3.30443	2.1771646893227
-1.4912355	2.17754561817866
-1.52703	1.18400835960008
-0.506432	3.39941242467455
-0.240199	0.140752736365347
4.713735	5.23844057971488
-1.658493	1.95348213712903
-0.850631	5.10299055657503
0.010697	2.95586728575665
-0.7808995	5.50083729026359
0.46796295	0.140752736365347
0.303531	0.140752736365347
-3.156355	2.83261443726164
-3.787405	3.24403296840869
-4.03528	1.28612312177864
0.5385205	0.140752736365347
-3.462765	3.2760579662095
1.060618	4.78581305298554
1.604894	1.56449113114692
1.10748	4.28384142390416
-1.6552355	2.19530437696736
2.39512	6.01413362812294
-0.5785025	2.98492407040663
-2.482795	1.9010628795474
1.8177	4.21170147728082
-1.299145	2.30864159454136
2.15909	4.88759504094846
3.76858	4.57822621497635
-0.11500335	2.34453838361451
1.0233709	2.75512587104414
0.0121172	0.140752736365347
0.6385675	0.140752736365347
0.0510765	2.00668698651361
0.5300776	0.140752736365347
0.474742	0.140752736365347
-0.468432	0.140752736365347
0.06626675	0.140752736365347
0.0524925	0.140752736365347
0.6284825	0.140752736365347
0.229067	0.140752736365347
1.2790105	0.140752736365347
1.42673145	0.140752736365347
-0.07468524	0.140752736365347
-0.6240565	0.140752736365347
1.04785735	0.140752736365347
0.082928262	0.140752736365347
0.709985	0.140752736365347
0.595149	0.140752736365347
0.14736495	0.140752736365347
0.07944465	0.140752736365347
0.6946605	0.140752736365347
0.818106	0.140752736365347
-1.73846	3.91092737093262
-0.602311	0.140752736365347
0.6849154	0.140752736365347
0.241696	0.140752736365347
0.460033	4.10660986931071
-0.51020805	0.140752736365347
0.0313598	0.140752736365347
5.482495	5.18054525334601
1.13393	1.61913736285746
-0.2475615	4.2647734330161
-0.650553	5.36978987042398
0.50573	3.25784773842144
1.073032	3.6558594164308
1.70792535	0.140752736365347
-0.2292545	0.140752736365347
0.6472445	0.140752736365347
1.59259505	0.140752736365347
0.00702149999999999	0.140752736365347
0.8253369	0.140752736365347
1.2839364	0.140752736365347
0.315589	0.140752736365347
-0.134172	3.93185553321494
2.211314	2.55688192406511
0.4463755	1.93753077733376
1.812928	1.5702856776617
1.511544	2.89372078514007
0.537315	0.140752736365347
0.0409279	0.140752736365347
1.4635025	0.140752736365347
1.1279565	1.14020196377317
0.4327785	2.01320492050407
0.05186125	0.140752736365347
1.949169	0.140752736365347
0.51764068	0.140752736365347
-0.816726	0.140752736365347
0.787298	0.140752736365347
1.1773363	0.140752736365347
-0.1391196	0.140752736365347
-0.96440975	5.32040843142726
0.168536	5.76718052520777
1.1335	9.57351723432624
0.0335325	0.140752736365347
0.9324295	0.140752736365347
-0.268766	0.140752736365347
0.445529	0.140752736365347
0.293081	0.140752736365347
0.16012265	0.140752736365347
2.527577	0.140752736365347
0.3316665	0.140752736365347
1.0489885	0.140752736365347
1.40341595	0.140752736365347
-1.3188371	0.140752736365347
-0.01924063	0.140752736365347
0.43642165	2.10343969800501
-0.3163262	0.140752736365347
2.412205	6.19785015906536
4.221403	3.66384448869449
0.011303515	0.140752736365347
0.508465	0.140752736365347
1.99531685	5.0362024504948
1.56886885	2.28951580786543
0.3657105	1.36164224818651
-0.982131	4.04980577167097
1.768075	0.805104293973876
0.754018	1.71066032661436
1.49209	2.20802711212171
0.1468155	0.140752736365347
0.229245	0.140752736365347
1.529535	1.92260700142876
0.0736025	0.140752736365347
0.57334	0.140752736365347
-0.1632255	0.140752736365347
0.10241375	0.140752736365347
0.8418865	0.140752736365347
0.9905415	1.40011939577998
0.7894939	0.140752736365347
0.23345418	0.140752736365347
0.7759564	0.140752736365347
0.65470645	0.140752736365347
-0.7422905	0.140752736365347
-0.735481	0.140752736365347
2.00736	1.53205053703099
3.800375	4.7481433559694
1.92023	3.05364446832068
0.156853	2.52749161004795
-3.238105	4.01580084762504
3.457505	3.16251410208478
-0.94617905	3.33620467387045
-0.736936	0.935872677310694
-0.7599375	2.96571832622881
0.530914	2.19249677933831
-2.720865	5.17480706341562
-1.993755	3.08059804662223
-4.344095	4.24230029463778
0.93645	0.140752736365347
0.725064	0.140752736365347
1.064387	0.140752736365347
-0.95511	0.140752736365347
4.346025	6.26844583998791
4.12678	9.95839063256719
0.1371795	0.669396463814965
-4.020395	4.16246862926755
-2.86008	1.70859605623036
-1.727015	2.00874354014963
-1.15841	4.12928146562089
1.708535	5.76662036081187
2.165385	3.8289835469879
0.69121	6.85322944358115
-0.3036905	3.52567625766754
-0.2436945	0.140752736365347
0.45094715	0.140752736365347
0.73233415	0.140752736365347
0.29486405	0.140752736365347
0.285743	0.140752736365347
0.1694102	0.140752736365347
-0.46432203	0.140752736365347
1.636625	0.140752736365347
-0.1924105	0.140752736365347
0.417759	0.140752736365347
-0.407119	0.140752736365347
0.01363632	0.140752736365347
1.6689895	1.65544193664196
0.111834	0.140752736365347
-0.1337409	0.140752736365347
0.8186082	0.140752736365347
-0.840391	0.140752736365347
0.484384	1.77640066705771
1.266053	0.140752736365347
-1.05032035	0.140752736365347
-0.2279925	0.140752736365347
0.201054	0.140752736365347
0.3819275	0.140752736365347
0.998039	0.140752736365347
-0.689137	0.140752736365347
0.1593865	0.140752736365347
-0.4028385	3.45625403085734
0.106757	2.84859058906523
-0.6295199	0.140752736365347
0.93328255	0.140752736365347
0.6683065	0.140752736365347
0.7278555	2.24985405863699
-0.13026575	2.81116326448481
-0.4101175	0.140752736365347
-0.670855	3.03930892816174
-3.066095	8.93523380223584
-0.412852	2.90115735949598
3.794475	4.95842622887576
-6.5808	3.30068230765284
1.97953	4.62478661521017
-0.24743665	0.140752736365347
0.17668445	1.83255148088128
0.84220945	1.12541120914667
0.7975175	6.13955948143441
0.1141765	0.140752736365347
1.57235875	0.140752736365347
0.509287	0.140752736365347
-0.377595	0.140752736365347
-0.07001375	0.140752736365347
-0.986232	0.140752736365347
1.105841	2.84644833064631
1.2328375	5.39577170584865
1.08459205	0.140752736365347
0.810114945	0.140752736365347
0.955225	3.0211531475816
-0.3251845	3.45130729460668
1.2927634	0.140752736365347
0.678596	0.140752736365347
-1.2489385	0.140752736365347
-0.206261	0.140752736365347
-0.6526088	0.140752736365347
-0.423073	0.140752736365347
3.239515	3.75965145899072
2.389415	6.96696874367369
2.072015	5.30179925920756
6.859285	9.4422368963341
7.44209	10.5665615386337
-4.957745	1.64130198818507
-5.57595	4.61524713077674
0.498352	0.140752736365347
-0.450223	0.140752736365347
0.190888	2.99942724639542
0.5719325	0.140752736365347
0.9350366	0.140752736365347
0.73013405	0.140752736365347
0.198252	0.140752736365347
0.9466275	0.140752736365347
-0.369802	0.140752736365347
1.8511015	0.140752736365347
0.11851	4.2400323146104
1.36672	2.30521545675661
0.605345	2.87413543472243
0.159789425	0.140752736365347
-1.7536	3.67027112548526
-1.7246695	3.81647454405713
0.5688355	0.140752736365347
-0.49395	0.140752736365347
0.23197175	0.140752736365347
-0.3131085	0.140752736365347
1.4145705	0.140752736365347
-1.10636	4.87584800616432
1.2912338	2.67608982114482
0.16347285	0.140752736365347
-0.5742514	0.140752736365347
0.38610035	0.140752736365347
-0.30974555	0.140752736365347
1.93551132	4.86896116107788
1.58216745	5.03721950551842
0.044936	2.70553372930392
0.9351405	4.1711542148623
0.875732	4.98510753315175
1.08851	3.08464447985371
-0.328653	4.15528349353393
0.9927205	0.140752736365347
0.91356315	0.140752736365347
1.0670128	2.65890697217471
0.83482655	0.140752736365347
0.67007965	0.140752736365347
-0.4375855	0.140752736365347
0.394474	0.140752736365347
-0.5331525	0.140752736365347
0.63094	0.140752736365347
-0.45502495	0.140752736365347
0.0275685	0.140752736365347
0.71974205	0.140752736365347
1.075643	0.140752736365347
-1.220538	0.140752736365347
-0.6745215	0.140752736365347
0.64795855	0.140752736365347
0.23399365	0.140752736365347
0.379282	0.140752736365347
-0.424992	0.140752736365347
0.374603	0.140752736365347
0.511082	0.140752736365347
0.658828	0.140752736365347
0.2139295	2.90254080689208
0.040293	0.140752736365347
-0.3067405	0.140752736365347
0.376425	0.140752736365347
0.518285	0.140752736365347
0.4226695	0.140752736365347
1.9031585	2.97329212141282
