H1_coast_noncoast_EA_zscores	H1_coast_noncoast_GD_zscores
-0.0923155	2.04939590281747
-1.77641395	0.0846435955207113
-1.6504055	0.0846435955207113
-0.6373108	0.0846435955207113
-0.5047345	3.06875117844502
-1.467211	2.75875926972535
-2.99487	7.71222015813773
0.610635	5.0406726070958
0.0689671	0.0846435955207113
-0.194282	0.0846435955207113
1.457298	0.0846435955207113
-1.91591045	0.0846435955207113
0.0184534	0.0846435955207113
-1.061076	0.0846435955207113
0.255128	0.0846435955207113
2.3327885	0.0846435955207113
-0.6533845	0.0846435955207113
0.4207666	0.0846435955207113
-0.045226	0.0846435955207113
-1.0729885	0.0846435955207113
1.7842	2.02870000849338
-1.4758965	1.11012928863773
-1.1489555	2.31127782765567
1.673324	5.26419268211666
-1.48500295	0.0846435955207113
-1.7212835	0.0846435955207113
0.721815725	0.0846435955207113
-0.0303454	0.0846435955207113
-0.41645575	0.0846435955207113
2.135582	0.0846435955207113
-0.193249	0.0846435955207113
-5.453995	7.58739552097071
-0.24926468	4.59447973242185
0.2107148	0.0846435955207113
0.4003335	0.0846435955207113
-0.0284532405	0.0846435955207113
-0.892548	0.0846435955207113
0.3798335	0.0846435955207113
-0.7819425	0.0846435955207113
-1.77664565	0.0846435955207113
-1.493019	0.0846435955207113
-0.5394935	0.0846435955207113
0.3806115	0.0846435955207113
-1.7815349	0.0846435955207113
-5.9403	6.8456564070105
0.6253525	2.87044667172958
-1.013548	0.0846435955207113
0.0616025	0.0846435955207113
-1.18745815	0.0846435955207113
-1.080863	0.0846435955207113
-0.701218	0.0846435955207113
-1.7010445	0.0846435955207113
-0.26905345	0.0846435955207113
-0.6305775	0.0846435955207113
-0.96737215	0.0846435955207113
-0.8738075	0.0846435955207113
0.33388	0.0846435955207113
-0.890938075	0.0846435955207113
-2.16251745	0.0846435955207113
0.471017	0.0846435955207113
-0.2526351	0.0846435955207113
-2.048096	0.0846435955207113
2.6001305	0.0846435955207113
-0.7447925	0.996244114899244
2.67864	4.3119117073983
0.42479	5.64356681345596
0.80296	1.13508946742696
-0.39883505	0.0846435955207113
-0.481621155	0.0846435955207113
-1.635276	1.8017311737309
-1.97773	6.4228008540318
1.6443785	4.02061362357692
-0.778225	3.77120877612363
-2.89923	2.25126363353141
1.605885	1.60606541808969
0.1992517	0.0846435955207113
-2.3554797	0.0846435955207113
-0.0824875	0.0846435955207113
0.7345225	0.0846435955207113
-0.5339127	0.0846435955207113
0.546204	0.0846435955207113
-0.9686875	0.0846435955207113
-1.864531985	0.0846435955207113
-0.89338695	0.0846435955207113
-0.0250485	0.0846435955207113
-0.596649	0.0846435955207113
0.494434	0.0846435955207113
-0.5569995	0.0846435955207113
-1.07810751	0.0846435955207113
-0.4806446	0.0846435955207113
-0.8142345	0.0846435955207113
0.26065245	0.0846435955207113
-1.831369515	0.0846435955207113
0.2171275	0.0846435955207113
-0.81185075	0.0846435955207113
-1.3849925	0.0846435955207113
1.2176225	0.0846435955207113
-4.061621	0.0846435955207113
2.0507405	4.58031799935703
2.63532585	5.6439714922846
-5.5648	5.05839963378809
1.166656	3.74902860534103
-1.958365	6.97311201226621
0.785502	3.53874185757198
-0.6462345	4.60133392308488
-1.55985315	0.0846435955207113
-0.48844395	0.0846435955207113
-0.494023	0.0846435955207113
-1.47141805	0.0846435955207113
-0.4812505	0.0846435955207113
-0.111862	0.0846435955207113
-1.798249	0.0846435955207113
0.623641745	0.0846435955207113
0.0486445	3.14161824712528
-0.040828	2.65170755081755
-1.1103225	0.0846435955207113
0.7789395	1.22640644112541
1.5354935	4.19192871769656
-1.71122	4.35277206059096
-0.831938	3.71796349470595
-1.0128875	7.66047674834699
-0.0338585	0.0846435955207113
-0.12822896	0.0846435955207113
-2.76376	4.79657045384649
-1.0650645	2.08896336435706
-1.3539275	0.0846435955207113
0.3571315	0.0846435955207113
-1.42550765	0.0846435955207113
-0.3461805	1.95254466920975
-0.378815	0.0846435955207113
0.1343745	0.0846435955207113
-0.3506335	0.0846435955207113
-0.59369155	0.0846435955207113
0.1084614	0.0846435955207113
-0.705607	0.0846435955207113
2.08053	3.12613487978847
-0.5981039	5.66805219517954
3.41988	4.05087987008319
-2.413545	4.03655565641037
-2.4931769	0.0846435955207113
-1.6699815	4.58667613549541
-2.3878555	2.489295653041
-3.266595	8.0949735138312
1.468365	5.62378136269119
-0.3034235	0.0846435955207113
0.006867	0.0846435955207113
0.9665785	4.7496883845882
-3.071353	2.38974184304485
0.0595206	0.0846435955207113
-1.7320165	2.64194194972203
-0.82697805	0.0846435955207113
-0.6453196	0.0846435955207113
-1.373058	0.0846435955207113
-2.2029665	0.0846435955207113
1.7760025	0.0846435955207113
1.8785195	0.0846435955207113
0.259924	0.0846435955207113
-1.16583435	0.0846435955207113
-0.493903	4.34506485721571
-0.556322	2.69841551296674
0.3308875	0.0846435955207113
-1.651126	0.0846435955207113
0.7667905	0.0846435955207113
-1.6225925	0.0846435955207113
0.08506035	0.0846435955207113
-0.859513	0.0846435955207113
0.13967235	0.0846435955207113
-0.60017435	0.0846435955207113
0.710574	0.0846435955207113
-0.049482	0.0846435955207113
-1.359924895	0.0846435955207113
-1.7188751	0.0846435955207113
-1.055228	0.0846435955207113
-0.474719	0.0846435955207113
-1.5063695	0.0846435955207113
-1.3705655	0.63978355191318
-0.6262545	0.0846435955207113
-3.555314	0.0846435955207113
-0.807424	0.0846435955207113
-0.28054065	0.0846435955207113
0.4965488	0.0846435955207113
-0.323258105	0.0846435955207113
-4.787445	3.37855926282139
-0.0171776	0.0846435955207113
-0.26016555	0.0846435955207113
1.41528295	0.0846435955207113
-1.005594	0.0846435955207113
-0.3603185	0.0846435955207113
-2.925745	2.81933474626084
-0.6898945	0.0846435955207113
-0.6554155	0.0846435955207113
-0.276837	0.0846435955207113
-1.46036455	0.0846435955207113
-0.36898695	0.0846435955207113
-0.839507	0.0846435955207113
-1.438417	2.09802641286941
0.958291	0.0846435955207113
-0.845248	1.39070333242429
0.348074	0.0846435955207113
-1.682934	0.0846435955207113
5.23703	4.96354537704632
-0.2337085	0.0846435955207113
7.201005	7.62306794726247
0.663862	0.0846435955207113
-0.7168135	0.0846435955207113
-0.14374085	0.0846435955207113
-1.71278305	0.0846435955207113
2.046575	0.0846435955207113
0.114192	0.0846435955207113
-1.86418	0.0846435955207113
-1.304239	4.69067604682349
-0.66638235	0.0846435955207113
-1.3755035	0.0846435955207113
-0.86503915	5.19800799751207
-0.635608445	2.97609205289964
-2.616335	7.24821272475702
-0.972093	0.0846435955207113
-1.038542	8.11328117074371
0.253167	5.5295787532693
-0.235042	0.0846435955207113
0.3696249865	0.0846435955207113
-1.2564915	0.0846435955207113
0.9411695	0.0846435955207113
-0.84555275	0.0846435955207113
-1.029637	0.0846435955207113
-1.215464	6.27598993091814
1.0812335	4.51705829843123
-0.4094585	3.63536090423317
-1.1038364	0.0846435955207113
-0.10915805	0.0846435955207113
-0.1886665	0.0846435955207113
-1.295718	0.0846435955207113
-0.40325	5.25622921273034
1.439151	0.0846435955207113
-1.33499735	0.0846435955207113
-0.207253	0.0846435955207113
0.357293	0.0846435955207113
1.55851	0.0846435955207113
0.065428	0.0846435955207113
-0.0604325	0.0846435955207113
0.8735712	0.0846435955207113
-0.4571011	0.0846435955207113
-0.09608805	0.0846435955207113
-0.2097152	0.0846435955207113
-0.23759	0.0846435955207113
-2.2323105	0.0846435955207113
-0.7383225	0.0846435955207113
-0.37195215	0.0846435955207113
1.2342975	4.4501734325367
0.517505	2.33614649602616
-1.2619075	0.0846435955207113
1.79095795	0.0846435955207113
0.61266365	0.0846435955207113
-0.1617185	0.0846435955207113
-0.5909455	0.0846435955207113
-1.2625205	0.0846435955207113
0.3771565	0.0846435955207113
0.401093	0.0846435955207113
2.1297875	4.0024384720212
-1.750968	3.13715852746983
0.485395	0.0846435955207113
1.131699135	0.0846435955207113
-2.2800405	3.12694044947371
-1.1122635	0.0846435955207113
0.09475	3.44924449293522
-1.7507565	1.77092319732116
0.4330555	5.64356571176077
-0.9021865	4.50073962558831
1.734927	4.05402400935833
0.24083025	0.0846435955207113
-3.41336835	0.0846435955207113
-1.978433	0.0846435955207113
-1.902353	2.88760908160549
-1.0171375	0.0846435955207113
0.0603115	0.0846435955207113
1.024741	0.0846435955207113
3.37972	6.88308084967938
-0.9746849	0.0846435955207113
0.96695	3.27587943661379
-0.6699225	3.50186295960674
0.06684	2.4066195970771
-5.225185	3.94634868965303
-5.27159	5.2674390316178
-1.396235	0.0846435955207113
-1.405075	0.0846435955207113
-1.9471545	0.0846435955207113
-2.2752394	0.0846435955207113
-0.732081	0.0846435955207113
-2.8509348	0.0846435955207113
-2.2836791	0.0846435955207113
0.851998	0.0846435955207113
-0.9798395	0.0846435955207113
1.002933	4.50203999697209
0.444993	0.0846435955207113
-0.20802775	0.0846435955207113
2.921755	3.29717193736502
0.5476375	4.12667446926947
-1.621476	2.18373369437744
-1.316237	3.12273844839754
-0.826693	1.24904237655335
1.6289185	2.56004861791547
-0.3460715	2.61153792069767
-1.114198	0.0846435955207113
-0.4489205	3.32639908038539
0.4312085	2.17427299385721
-0.7335505	4.13389705902088
1.649115	5.42329827155413
0.56334975	1.65290456435929
1.1319435	2.77627694549426
-2.441847	4.35750283502268
2.044495	4.41836039788588
2.1116	6.74797553311296
2.938205	5.55186659611972
-1.3978265	5.32946764527206
-0.0430465	2.09173290208064
-0.702085	1.98393905425809
1.532403	3.03179477571892
1.050856	5.471393657816
0.288568	0.0846435955207113
-0.4854511	0.0846435955207113
0.990094	0.0846435955207113
-0.858417	0.0846435955207113
-0.715359	0.0846435955207113
0.16886635	0.0846435955207113
-1.5970845	0.0846435955207113
0.123282	0.0846435955207113
-0.43199	2.84669028663559
-0.1835722	0.0846435955207113
0.6882068	0.0846435955207113
-0.9462215	0.0846435955207113
-1.248444	0.0846435955207113
-0.7975791	0.0846435955207113
1.075067	0.0846435955207113
-0.11678985	0.0846435955207113
0.262589	2.40598945910115
-0.0736475	0.0846435955207113
-1.062555	3.07409991872087
0.212285	2.02899082837754
-0.4885295	0.0846435955207113
-0.20778925	0.0846435955207113
-1.0980065	0.0846435955207113
-2.32083205	0.0846435955207113
-0.8030555	0.0846435955207113
0.3752485	0.0846435955207113
0.8338582	1.36881794231526
-0.04116825	0.0846435955207113
-0.266346	0.0846435955207113
0.3518035	0.0846435955207113
-0.08187359	0.0846435955207113
-0.1253591	0.0846435955207113
1.258806	0.0846435955207113
-0.485016	0.0846435955207113
-0.07386385	0.0846435955207113
-1.2562698	0.0846435955207113
-1.75845	0.0846435955207113
-0.1595145	0.0846435955207113
0.8943455	0.0846435955207113
1.657516	2.7809525815875
1.1913775	3.32955232750093
-0.838402	1.3298623068128
-0.4482175	4.81544784044807
0.1515	3.5170764667408
-1.09027	2.03534261237646
-1.6476535	3.48694249608227
-0.663866	2.41582700250801
0.997655	0.0846435955207113
0.333667	4.14780639379744
-0.8040155	5.10157280371968
0.520238645	5.03910837327636
0.5620555	3.3332850731731
-0.1271531	4.35797135952783
-3.334505	4.43067547121985
-5.56373	3.16374617892725
-4.06456	5.80530661162353
0.864117	2.30093108027668
0.2741825	2.60608107061641
0.096928	4.20274467557986
2.66162	2.19278936061251
1.198805	2.9021501182881
0.77141	5.34023281993986
-0.580395	2.57246211850478
1.9437	1.8426996045589
1.68273	3.58833314434154
0.05619	3.57004525822849
-0.12368	2.42661875601293
0.653145	3.3985417990904
-2.31615	1.06745466828244
-2.6487565	3.22361715074239
0.4516585	2.54251676473383
-1.1797325	1.79886668277984
-2.4996665	4.59222409218603
-0.85663945	4.37198803908649
4.993515	6.32702245801001
2.466915	8.91447322154041
0.6286505	3.02920865061059
-0.3657185	1.94887868573345
-1.292591	0.0846435955207113
2.2070565	3.07875085861957
-1.1361448	3.93787869293331
0.8412955	0.0846435955207113
0.09049345	0.0846435955207113
0.8040265	0.0846435955207113
-0.3526902	0.0846435955207113
-1.6710311	0.0846435955207113
-0.438067	6.84490297874927
-0.521716	0.0846435955207113
1.0646475	4.56517795390587
0.5957255	0.96914786405955
1.260881	4.86288051692338
2.45849	4.29609395245736
1.4645355	4.51254260205488
4.473245	4.47311895067378
0.312485	6.47694500834818
-0.621789	6.47364012040508
-2.43279	3.49569437798702
1.364273	2.06221495625716
-0.5598645	2.02305957427495
-2.79799	1.48290293383939
-2.312128	0.0846435955207113
-0.3574158	0.0846435955207113
-1.44788155	0.0846435955207113
-0.01379245	0.0846435955207113
0.90757035	0.0846435955207113
2.3710575	2.10650191291755
-1.149715	0.0846435955207113
-3.96197	3.30100363364381
0.741698	0.0846435955207113
-2.8502715	0.0846435955207113
0.5945005	5.16944647689668
0.46570905	0.0846435955207113
1.22702	0.0846435955207113
-0.2384765	0.0846435955207113
0.52188945	0.0846435955207113
-0.6423747	0.0846435955207113
-0.4241325	0.0846435955207113
1.0564425	0.0846435955207113
-1.8614087	0.0846435955207113
-1.46355	4.28682203940568
-2.177015	1.08440339671004
-1.184829	2.24837833197061
-0.875793	0.000598595454147586
0.5660495	0.0846435955207113
2.591075	4.21432266661754
3.289795	6.46694134570111
0.045112	0.0846435955207113
-1.0590835	0.0846435955207113
0.55021975	0.0846435955207113
-1.6073947	0.0846435955207113
1.6380005	0.0846435955207113
6.10026	7.83644470020583
0.53457475	0.0846435955207113
-7.35388	5.66461841711242
-0.03653805	0.0846435955207113
-0.378706	0.0846435955207113
0.5501095	0.0846435955207113
0.4841265	0.0846435955207113
0.9613435	0.255155413256592
-1.61403925	0.0846435955207113
0.6657885	0.0846435955207113
1.411034	0.586614991412296
1.010736	0.0846435955207113
1.5674855	0.0846435955207113
0.011755925	0.0846435955207113
-2.913825	4.54378299278403
-0.6586804	0.0846435955207113
-4.050935	8.78646084844894
-2.31122	6.20271914057225
-0.98985876	4.06277935332251
0.006688	0.0846435955207113
-0.16045925	0.0846435955207113
-0.271172	0.0846435955207113
0.213686	1.20988162182806
-0.33159	0.0846435955207113
0.0265023	0.0846435955207113
-2.052933	0.0846435955207113
-3.30148	2.83804656829281
-1.1170345	3.50113178204048
-0.238175	2.9239962528267
-1.066763	8.34078664749895
-0.9191955	1.62294805265187
-5.697395	5.84510194646963
0.651396	9.26862822242937
0.752687	4.30128629210809
0.300708	5.57172641973129
-3.75892	1.94122844009828
2.00718485	0.0846435955207113
1.175382	6.71739248354993
-0.81286555	0.0846435955207113
0.9078965	0.0846435955207113
-2.2535847	1.31197230954746
-0.2066705	0.0846435955207113
-0.930995	0.0846435955207113
-0.4487081	1.53725067758755
1.1132305	0.0846435955207113
-0.23907431	0.0846435955207113
-0.8737505	2.01075320107112
-0.0491235	6.4337348832861
-1.43306	1.77658119054696
-0.292646015	3.43278438196194
-4.47464	3.29443769226433
-0.16121535	0.0846435955207113
-0.6914048	1.65386289326264
-2.09408515	3.24383114826702
-1.4347005	2.4524347610177
-0.6554757	2.04309324719369
-2.56175155	0.0846435955207113
-0.108508	0.0846435955207113
1.074545	3.43991212078765
1.0309975	1.8775791824883
-0.5047185	4.24526215904635
-1.4358815	4.57310935263395
-6.96159	3.33962709633498
-0.069343	5.28112567250734
0.6949255	4.3249767325804
0.39442375	6.44897279515953
2.15123	1.86068592472015
-0.05280895	0.0846435955207113
1.0970372	0.0846435955207113
2.291169	3.17363695109345
0.0502755	3.50978780008879
0.6458965	2.18736251586769
-0.722318	2.10023675327166
0.0231245	3.33798653983918
0.00525845	0.996018107783661
1.6451865	0.0846435955207113
-0.8016485	0.0846435955207113
0.8829555	0.0846435955207113
-3.3668915	0.0846435955207113
0.64608055	2.3626847941079
1.83051	4.40271722408915
-0.706684	2.90942259199779
-0.476833	4.48593740638111
-0.8541915	4.2889946652723
4.198835	7.1557313549663
1.771815	0.0846435955207113
-1.871437	0.0846435955207113
-0.427298	0.0846435955207113
0.4624645	0.0846435955207113
-0.55162315	0.0846435955207113
-1.0620135	0.0846435955207113
-0.494569	0.0846435955207113
-1.4315345	0.0846435955207113
-0.915879	0.0846435955207113
-0.4655034	0.0846435955207113
0.1316735	0.0846435955207113
-0.1615445	0.0846435955207113
0.786125	4.26557402797877
0.05179738	5.07866940199691
1.4830955	0.0846435955207113
1.28911	0.0846435955207113
-2.5165005	0.0846435955207113
-0.713214	0.0846435955207113
-0.7419025	0.0846435955207113
1.82221	3.98681048148442
2.012395	4.53360380420159
-0.982282	4.32683851063663
0.923305	1.4397129428943
-0.109252	3.17305366127273
-0.574095	2.46020900528936
0.2800338	0.0846435955207113
0.4548609	0.0846435955207113
-0.0179215	0.0846435955207113
-1.541056	6.32706032916561
-0.8714275	3.11070773507203
-1.031708	0.0846435955207113
1.0966325	0.0846435955207113
-1.36938215	0.0846435955207113
-1.4892465	6.06422189774754
-2.24658	5.58080441741797
-1.9164878	0.0846435955207113
-0.2960035	5.72138885758487
-0.187455	7.78499435349867
-0.9690795	6.04707612554926
-0.02266	6.68424320405093
-1.3188265	0.0846435955207113
-0.591396	0.0846435955207113
0.3443795	0.0846435955207113
-0.3431552	4.76188266330927
0.246995	2.38548820248491
-3.9228555	3.9347286500698
-2.690763	2.82750242458548
-0.21481555	0.0846435955207113
-2.2457255	3.69545959632705
5.06899	8.40370126824331
-0.0291	2.29568021866944
3.3232	5.24048707160689
-0.7980327	0.0846435955207113
0.9257	7.75409432647662
0.1708135	2.28068547627278
3.23011	3.01996231873747
0.347092	3.03380917756074
3.525345	4.77460347140076
-0.899565	4.28996457459844
-1.697692	2.44844560747336
-1.558817	7.69557653284487
-0.3193605	4.52552002536493
1.0161585	5.76881565756062
0.218845	3.21526109045233
-1.031058	6.16388430444738
-0.2693645	4.70192086748227
0.3878725	2.73213931349725
-0.7962855	2.76637975361318
1.6398425	0.0846435955207113
-0.541865	2.30227507906026
0.683853	3.67327497905413
0.7420485	0.0846435955207113
7.92118	7.54923446290685
1.2611725	4.68396889655808
-1.0888185	0.0846435955207113
-1.9927887	0.0846435955207113
-0.252622	0.0846435955207113
0.9191304	0.0846435955207113
-0.6158658	0.0846435955207113
0.4467551	0.0846435955207113
-1.84006	6.3774738047091
-4.23199	6.25783295380055
2.036195	5.69992771732323
0.80095	0.0846435955207113
0.3554485	0.0846435955207113
1.293448	3.74190922097655
-1.343215	0.0846435955207113
-1.1498787	0.0846435955207113
-1.0351165	0.0846435955207113
-0.8463735	1.0682236750662
-0.8255405	0.0846435955207113
-0.9446179	0.0846435955207113
0.623291	0.0846435955207113
0.05358685	0.0846435955207113
1.584036	0.0846435955207113
0.3441305	0.0846435955207113
-0.72699	0.0846435955207113
-1.511	4.92089665787709
-1.246516	3.39188166137497
1.2876995	5.76946251385537
4.04415	6.09452901323341
0.1684885	3.57682676218553
0.5730492	2.61830827515585
1.47489	7.80693258461751
-1.27184	8.16999699895397
2.8036	3.57589368875393
-3.033625	1.5893115924727
-1.912634	0.863779260711778
-1.0172075	3.4472604522373
0.8939855	0.0846435955207113
6.57494	4.40805003077046
-1.415415	2.16277810236505
-2.10992	3.72173411601044
-0.84353	7.01767825686283
-1.7888225	3.2639463368487
0.36728455	0.0846435955207113
-0.046242	0.0846435955207113
-1.4502055	6.24559072883754
-2.57005	4.12251098348697
-3.69726	4.48445686823366
0.22047225	0.0846435955207113
-1.5793705	3.33014523783563
-1.3973885	3.57802326393236
-1.570542	3.34419952456763
1.94198	6.93960081144619
-1.0316095	5.6811656452343
2.46549	5.7619164070179
-5.581511	4.63228988873265
-3.49374	4.45197335252901
0.982913	1.89760468935492
-1.5616465	4.0970882020153
1.59407	4.47106105412306
3.85149	5.29242179361708
1.1392085	3.83624636330955
0.02329835	2.31616600356059
0.4565515	0.0846435955207113
-1.0435109	0.0846435955207113
-1.2529521	1.18931417414418
0.41975155	0.0846435955207113
0.42978	0.0846435955207113
0.6621931	0.0846435955207113
-0.16650685	0.0846435955207113
1.1741376	0.0846435955207113
-0.0557105	0.0846435955207113
-1.246348	0.0846435955207113
0.812739	0.0846435955207113
-1.2346215	0.0846435955207113
0.7488995	0.0846435955207113
0.27481345	0.0846435955207113
-3.042045	0.0846435955207113
-3.278995	0.0846435955207113
-0.4450585	0.0846435955207113
-0.09355415	0.0846435955207113
0.49994625	0.0846435955207113
-0.4383422	0.0846435955207113
-0.9661025	0.0846435955207113
0.29695425	0.0846435955207113
0.210457	1.87973476447462
-2.8125932	0.0846435955207113
-0.6040161	0.0846435955207113
-0.4259185	0.0846435955207113
0.7060665	2.49857046038384
-0.322819	0.0846435955207113
-0.742248	0.0846435955207113
5.250445	2.37268158679972
-0.4125865	7.16620224673629
-1.533629	2.72622594966702
0.787296	7.52396371952974
1.2291235	2.85116682487577
0.9812945	3.56924088984259
-1.325964	0.0846435955207113
-1.55603655	0.0846435955207113
0.647572	0.0846435955207113
-0.5625464	0.0846435955207113
-0.939519	0.0846435955207113
-0.209194	0.0846435955207113
-0.982778	0.0846435955207113
0.1408575	0.0846435955207113
0.355137	3.28214631367047
1.0279662	2.87345477718766
-0.466778	0.0846435955207113
-0.7348365	1.86598368469238
-0.6599948	1.65957400135887
0.9270085	0.0846435955207113
-0.72110425	0.0846435955207113
-1.96071765	0.0846435955207113
0.125022845	2.01699987992852
0.6641755	1.65093762490096
-0.9190122	0.0846435955207113
0.20056605	0.0846435955207113
0.252675	0.0846435955207113
0.0875235	0.0846435955207113
1.0468655	0.0846435955207113
-1.211691095	0.0846435955207113
0.59408	0.0846435955207113
-0.685523	5.14630552854525
-0.02601395	7.56612739075915
1.5794125	3.32810164383693
0.8161505	0.0846435955207113
-0.3270965	0.0846435955207113
-1.05206615	0.0846435955207113
0.84714895	0.0846435955207113
-0.68613937	0.0846435955207113
-1.906025	0.0846435955207113
-1.027199	0.0846435955207113
-1.2129505	0.0846435955207113
0.0602485	0.0846435955207113
-0.32504535	0.0846435955207113
-0.58559585	0.0846435955207113
-0.5435707	0.0846435955207113
0.4150175	1.90813824077705
1.3558452	0.0846435955207113
2.257505	4.15677663592721
1.8245325	5.23631043055233
0.753502	0.0846435955207113
-1.633797	0.0846435955207113
2.094795	2.67732430105609
1.1428787	1.74160175152037
0.4237615	3.31441479132575
-1.2197103	5.68527956630041
-2.205175	0.536585428226292
0.72524545	1.24438641642097
3.73306	2.06702984073113
0.2458655	0.0846435955207113
-0.0971185	0.0846435955207113
3.57496	1.21897910295515
-0.10074905	0.0846435955207113
-0.6391435	0.0846435955207113
-0.02332595	0.0846435955207113
0.12258865	0.0846435955207113
-0.216514	0.0846435955207113
2.199455	1.43787782551335
0.7315515	0.0846435955207113
-1.0811497	0.0846435955207113
0.2122216	0.0846435955207113
-0.207733	0.0846435955207113
-0.834725	0.0846435955207113
-2.907828	0.0846435955207113
1.874379	2.01928618295378
3.34794	6.35267607431461
3.053585	5.33044844948872
0.8828565	1.8167794400174
-2.7457895	3.69395683992151
1.5830935	3.10498049100942
-3.396755	4.07854421811759
-3.31284	3.42839732860993
-0.8613135	3.79172589174832
-3.032285	4.8832954133771
-0.938007	2.69197865475994
-1.4307785	3.58664632997267
-4.743745	1.07668655255288
-0.181174	0.0846435955207113
0.678957	0.0846435955207113
-1.296641	0.0846435955207113
-1.7031221	1.42499182376828
3.236175	5.44399616517425
3.161035	7.44085610261744
-0.1216445	0.0846435955207113
-2.043733	4.02121725188261
-3.60672	2.67425978366414
-1.01040555	3.49648673711122
-0.6936265	1.93197572777744
-0.5577415	4.48210579602372
1.023974	3.89115196714653
0.31140195	5.78027769532748
0.101452	3.7013931264975
-1.4842105	0.0846435955207113
-0.923156	0.0846435955207113
-1.8928738	1.0623779657018
-1.4898919	0.0846435955207113
2.387865405	0.0846435955207113
-0.6372295	0.0846435955207113
0.785974	0.0846435955207113
2.097441	0.0846435955207113
-0.01854615	0.0846435955207113
-0.96772985	0.0846435955207113
0.5479725	0.0846435955207113
0.2727859	0.0846435955207113
-0.06288395	0.0846435955207113
-0.362524	0.0846435955207113
-0.35812105	0.0846435955207113
0.204639	0.0846435955207113
1.537650525	0.0846435955207113
-0.2900355	3.4977339159077
0.0297965	1.92327064251565
-1.070137	0.0846435955207113
-0.738167	0.0846435955207113
-0.645508	0.0846435955207113
-0.6968725	0.0846435955207113
0.43189085	0.0846435955207113
-0.162894	0.0846435955207113
-2.0789872	0.0846435955207113
-0.333285	3.27537240221544
-0.145995	5.61171931664674
0.9719785	0.0846435955207113
-1.74853645	0.0846435955207113
-1.40232385	0.0846435955207113
1.162649	2.0102148399737
-0.483151	3.25963017005925
-0.69931002	0.0846435955207113
-1.6752445	3.92597955619575
-4.53238	7.74865353218797
-0.12242	3.57465333335784
4.831715	3.86123145354534
-4.074965	5.28712566728651
1.111813	4.72092378393437
-2.4172741	1.13964638005124
-0.62471	2.38268078461435
-1.9311845	0.0846435955207113
2.219335	2.4022981998989
0.2164735	0.0846435955207113
0.91062805	0.0846435955207113
-0.6849208	0.0846435955207113
-0.8921671	0.0846435955207113
-1.61394	0.0846435955207113
-0.45875725	0.0846435955207113
0.8429034	3.67042805345267
2.01455	5.37181293750302
-0.111073	0.0846435955207113
-0.534404	0.0846435955207113
2.013705	3.61573215302451
1.23745	4.27182865372777
-0.85740946	0.0846435955207113
1.00782655	0.0846435955207113
0.255779	0.0846435955207113
1.0056745	0.0846435955207113
-1.15950125	0.0846435955207113
-0.3513475	0.0846435955207113
0.686425	6.59093054643832
1.10805	4.36355630231025
2.3330195	5.64043354659807
6.811165	6.42306534033859
4.43599	5.36409926250316
-5.525395	3.81420207455609
-3.829065	5.02142091147025
-0.4943221585	0.0846435955207113
-0.768602	0.0846435955207113
-0.8689145	2.3253059875076
0.0994975	2.10136576699491
