RASTERVALU_EA_zscores	RASTERVALU_GD_zscores
-0.4842825	0.0218403405880146
5.96264	7.10707578368896
0.647919	5.09838799772895
-0.661664	0.0218403405880146
-0.9885875	0.0218403405880146
-0.93645	0.0218403405880146
-1.09462635	0.0218403405880146
-0.274903	0.0218403405880146
-0.7653535	0.0218403405880146
-0.4594696	0.0218403405880146
-0.4699862	0.0218403405880146
-0.105317	0.0218403405880146
-0.27806835	0.0218403405880146
-0.489357	0.0218403405880146
0.5413635	0.0218403405880146
-0.8708565	0.0218403405880146
-0.590213	0.0218403405880146
-0.413243	0.0218403405880146
0.34590659	0.0218403405880146
0.521536	0.0218403405880146
-1.1997435	1.03371041068744
-1.6717995	4.86365433680975
-2.53831	3.9811755423152
0.166861	1.56097575469276
-0.979705	0.0218403405880146
0.8754565	0.0218403405880146
0.0145	4.47942303428429
2.25067	6.72641828101662
-1.0746955	4.01442987899862
-0.2018015	4.03157836799088
1.54166	0.0218403405880146
-5.2189345	2.98232798053902
-1.5222825	0.0218403405880146
-0.66440625	0.0218403405880146
0.5184555	0.0218403405880146
-1.539625	0.0218403405880146
-0.1085719	0.0218403405880146
-0.6600535	0.0218403405880146
-0.046682	0.0218403405880146
-0.8961485	0.0218403405880146
-0.759561	0.0218403405880146
-0.445717	0.0218403405880146
-0.289386	0.0218403405880146
0.214565	0.0218403405880146
-0.793495	0.0218403405880146
-0.427525	0.0218403405880146
-1.255695	0.0218403405880146
-0.108592	0.0218403405880146
-0.906023	0.0218403405880146
-0.7052465	0.0218403405880146
-1.456295	0.0218403405880146
-1.432929	0.0218403405880146
-0.8095575	0.0218403405880146
-0.6199365	0.0218403405880146
-0.652362	0.0218403405880146
-7.050265	4.4728813226112
-7.368475	4.09639607401
2.511005	6.62195177675493
-2.149408	4.02909767310845
4.13291	2.86118715967676
-0.76614	3.72555417908351
-0.837421	2.55619455588676
-0.8858495	0.0218403405880146
-0.043895	0.0218403405880146
0.5518195	0.0218403405880146
-0.682141	0.0218403405880146
-2.858495	0.0218403405880146
-0.494997	0.0218403405880146
-0.4169405	0.0218403405880146
-0.632045	0.0218403405880146
-0.6371835	2.80965339951954
0.197674	1.89946146928332
-0.2830485	0.0218403405880146
0.0447432	0.0218403405880146
-8.205905	3.81871135110075
0.822191	6.23163391664437
0.504044	5.39954806525224
-3.458315	3.64326879379462
-0.3870395	0.0218403405880146
-0.740714	0.0218403405880146
2.4365105	5.11618476677896
0.677316	0.0218403405880146
0.240933	0.0218403405880146
-0.8654275	0.932089208698776
-0.41320705	2.17622399248976
0.57656235	1.38849742451851
-0.8620275	0.0218403405880146
0.00966600000000001	0.0218403405880146
-0.440076	0.0218403405880146
-0.209136	0.0218403405880146
-0.624271	0.0218403405880146
-0.7828235	2.05378335402192
-4.39381	3.7437954971472
-3.265715	4.0921081455396
-2.884335	5.87691077964931
-2.974755	4.57553485877329
0.129765	1.58509645709286
-0.877116	5.5607919944561
-1.164935	2.74993791084194
2.6929	6.59366012491175
-1.060748235	6.04069441163578
-0.517503	0.0218403405880146
-0.17046145	0.0218403405880146
-1.0465875	3.17339199403783
0.167901	4.29020936389296
-0.9429875	0.0218403405880146
-0.8367785	0.0218403405880146
-1.059715	0.0218403405880146
-1.3922185	0.0218403405880146
-0.707624	0.0218403405880146
0.24229	0.0218403405880146
-0.00121949999999998	0.0218403405880146
0.35835165	0.0218403405880146
-0.18640955	0.0218403405880146
-0.9443035	0.0218403405880146
-0.44827	3.75849499178809
-0.5580615	1.35343853296732
-0.8846795	0.0218403405880146
-0.536062	0.0218403405880146
-0.624919	0.0218403405880146
0.00177549999999999	0.0218403405880146
-0.37186055	0.0218403405880146
-1.381494	0.0218403405880146
-1.482895	0.0218403405880146
0.8766425	0.0218403405880146
-0.287892	0.0218403405880146
-1.285514	0.0218403405880146
-0.730296	0.0218403405880146
0.9051985	0.0218403405880146
-0.291708	2.9316536241572
-0.525473	0.0218403405880146
-0.522776	0.0218403405880146
-0.305122	0.337524872338908
0.151695	0.0218403405880146
-0.502697	0.0218403405880146
-0.3872585	0.0218403405880146
0.598718	0.0218403405880146
0.7120015	0.0218403405880146
0.6811315	0.0218403405880146
4.221175	1.50222330600713
-0.8298795	0.0218403405880146
-1.092171	0.0218403405880146
0.19121395	0.0218403405880146
-1.76634	0.0218403405880146
1.108087	0.0218403405880146
3.304775	3.22355520259827
-0.835566	0.0218403405880146
0.6720955	0.0218403405880146
-0.8805685	0.0218403405880146
-1.2588835	1.59551431183526
-0.4652504	0.0218403405880146
-0.8580445	0.0218403405880146
-0.70553	5.86002248019418
-0.663284	0.0218403405880146
-1.4838395	2.43165052427653
0.5351655	0.0218403405880146
0.2318553	0.0218403405880146
-7.28621	7.17684378296796
-0.850661	3.03181224143043
-3.612845	7.92502187393534
-1.828765	0.0218403405880146
-0.134573	0.0218403405880146
-0.2702255	0.0218403405880146
-1.224025	0.0218403405880146
-0.9796405	0.0218403405880146
0.1028835	0.0218403405880146
0.5467225	0.0218403405880146
2.54622	5.44533716313682
-1.700355	0.0218403405880146
-0.6185805	0.0218403405880146
-0.3769635	3.22320145388232
-0.5995285	2.75682089398833
-2.409368	3.66233533295116
-1.118223	0.0218403405880146
-5.669655	6.43607905456117
-0.704773	0.0218403405880146
-0.5688525	0.0218403405880146
-0.1881715	0.0218403405880146
-0.1937335	0.0218403405880146
-0.5250715	0.0218403405880146
-1.2864645	0.0218403405880146
0.730473	0.0218403405880146
1.303181	4.92342949486678
0.0932857	3.32007497629793
2.65278	6.75539976892631
-1.30805	0.0218403405880146
0.5034529	0.0218403405880146
0.4785425	0.0218403405880146
-1.0071905	0.0218403405880146
0.106616	3.20633674559826
0.228687	0.0218403405880146
-0.902952	0.0218403405880146
-1.211238	0.0218403405880146
1.140909	0.0218403405880146
0.475834	0.0218403405880146
0.171405	0.0218403405880146
0.537411	0.0218403405880146
0.0421555	0.0218403405880146
-0.0472645	0.0218403405880146
-0.617004	0.0218403405880146
0.00717950000000001	0.0218403405880146
-0.0661195	0.0218403405880146
0.2550945	0.0218403405880146
-0.5936655	0.0218403405880146
-0.8940805	0.0218403405880146
-1.8251135	3.16761236598373
-2.124545	4.96714981525185
0.2681665	0.0218403405880146
-0.8844625	0.0218403405880146
-0.400985	0.0218403405880146
-1.1562475	0.0218403405880146
-0.4103515	0.0218403405880146
-1.45506	0.0218403405880146
-0.3162376	0.0218403405880146
0.195215	0.0218403405880146
-1.9183345	2.40866382472545
3.35076	4.74147098513426
-0.1093948	0.0218403405880146
0.0745039	0.0218403405880146
-0.2910059	4.49993906980437
-0.403771	0.0218403405880146
-6.24284	2.26661984979373
0.430497	2.39841817164134
-1.033915	3.41010569604939
-2.41946	4.46345278414904
-3.342485	4.10636264162878
-1.29644	0.0218403405880146
-1.542457	0.0218403405880146
0.00826750000000001	0.0218403405880146
-1.3002092	2.50866660247586
-0.8084075	0.0218403405880146
1.726545	0.0218403405880146
-0.6107045	0.0218403405880146
-1.215168	6.74836241125588
1.2669515	5.28952775720701
-0.238784	2.07602825266779
-1.654755	4.44970952979516
-1.843055	3.67074396911084
-0.635335	1.27144300184971
1.7588085	4.37795944683522
-0.2697305	0.0218403405880146
0.6875045	0.0218403405880146
0.894433	0.0218403405880146
-0.4951455	0.0218403405880146
-0.9881515	0.0218403405880146
0.140741	0.0218403405880146
-1.250545	0.0218403405880146
-0.7290245	0.0218403405880146
0.489615	0.0218403405880146
-1.70114	4.15594082745406
-0.00851435	0.0218403405880146
-1.03980588	0.0218403405880146
0.523571	5.65151475081836
-0.9834095	4.2370625250877
-0.833088	1.74853836522063
-1.144329	3.97231554075831
-1.1019165	3.03985434639371
-1.960375	3.15510543662935
-1.180215	6.77560485710309
-0.375355	0.0218403405880146
-0.459928	2.10566726451369
-0.71428	0.0218403405880146
-1.6347115	2.42422851918639
0.1625473	3.6313099628936
-1.1118315	3.64029816963365
-1.3094025	4.74103952288208
1.9137435	4.25170267828617
-3.48542	2.72395170595468
-2.432655	4.90060131398485
-3.715645	5.07151093595195
0.1006815	2.8277622353453
-0.7349742	0.0218403405880146
-0.6900175	2.75327428364199
0.6192515	2.73798092118983
-0.684169	2.23955495351394
-0.0852799999999998	0.0218403405880146
0.8897135	0.0218403405880146
0.101384	0.0218403405880146
-0.878465	0.0218403405880146
-0.8924815	0.0218403405880146
0.3858185	0.0218403405880146
0.164973	0.0218403405880146
-0.7960155	0.0218403405880146
0.638189	0.793553599968324
-1.121245	0.0218403405880146
-0.793178	0.0218403405880146
-0.445566	0.0218403405880146
-1.0508645	0.0218403405880146
-0.94169	0.0218403405880146
-0.8999725	0.0218403405880146
-0.1441075	0.0218403405880146
0.4512	3.94720068365318
-0.2987005	0.0218403405880146
-2.39460795	4.37850184693755
0.7565875	3.96191739151035
-0.517686	0.0218403405880146
0.5521005	0.0218403405880146
-1.373285	0.0218403405880146
-1.9102015	0.0218403405880146
-0.7848115	0.0218403405880146
-1.418124	0.0218403405880146
-0.849353	0.0218403405880146
-0.3011785	0.0218403405880146
-1.095645	0.0218403405880146
0.414992	0.0218403405880146
0.089262	0.0218403405880146
-1.21679	0.0218403405880146
-1.761405	0.0218403405880146
-0.4234945	0.0218403405880146
-0.2910755	0.0218403405880146
-1.58474	0.0218403405880146
0.7456405	0.0218403405880146
-1.0725335	0.0218403405880146
-0.5330025	0.0218403405880146
-1.570593	4.70362057578849
-1.382798	4.87065744021041
-1.11588825	3.80590907156362
-2.363315	3.78391174514643
-1.26248	3.03252909231474
0.01249685	3.39334691373584
-0.65428625	3.59307683183108
0.534861	2.96190701306185
-0.70039685	0.0218403405880146
-1.81766	6.36656098091003
-0.182497	6.36510792985194
-5.68754	5.04245186294359
-0.0828375	1.55005908645595
-1.64714	4.73906652036127
6.11415	2.72048007279276
8.74041	5.17191175438883
6.798185	4.42860411686569
-2.88242	3.57033069509137
0.3074348	2.58668998845786
-0.74199055	3.48977658732404
-0.33328	2.92025786546755
0.58522	2.95158730072347
1.3960975	1.10694071465429
1.5457825	1.4890083485467
1.526035	2.95595214313646
0.54652	1.99547314640615
2.0114085	2.13271342878963
2.28428	2.25149696211742
1.4448675	1.13479920930231
4.4702565	1.22254332350872
0.532385	4.75024693313524
1.53687	2.62178086053972
4.931075	2.24288597001463
2.17835	2.26929029461141
-1.90334	2.73700435167655
-8.03625	2.32595495889491
-5.84115	5.42582783607183
-0.764944	4.70840682280648
-1.270659	3.42767779616738
-0.6174765	0.0218403405880146
-1.82881	3.82638406220334
1.61334	2.05767323448743
0.2908405	0.0218403405880146
-0.914306	0.0218403405880146
-1.466236	0.0218403405880146
-0.2085165	1.18417474942808
0.6609	1.49232502743057
-2.064865	6.34514798313121
0.601877	0.0218403405880146
-6.982165	4.43542846753314
-5.678225	7.04850855253211
1.1568065	3.42279673626217
-2.593305	4.07259565727734
-2.543835	3.24434870676957
-8.65289	5.76356756666875
-4.06129	3.19831270392021
-0.5717805	3.78152656369907
-0.58751255	0.0218403405880146
0.4548265	1.3583722400249
-0.2193095	3.6615697272629
0.47657	0.778974599400855
0.5175965	0.0218403405880146
-1.617795	0.0218403405880146
0.1234329	0.0218403405880146
-0.40671	0.0218403405880146
-0.2533545	0.0218403405880146
-0.0572835	4.9224551382744
-1.48953	1.4916749203893
7.41946	2.76038778310882
-0.691616	0.0218403405880146
-2.56773	0.0218403405880146
-1.85909	1.62102944530613
-1.58412	0.0218403405880146
-0.8369394	0.0218403405880146
-0.4720815	0.0218403405880146
0.083552555	0.0218403405880146
-0.93147715	0.0218403405880146
-0.2092915	0.0218403405880146
-1.4214345	0.0218403405880146
-0.039871	0.0218403405880146
0.293665	3.5381032676186
-0.03729365	2.21464236348634
-0.7951628	0.848759359904086
-1.0851725	0.0218403405880146
-0.6490075	0.0218403405880146
-1.83715	2.42137825044863
0.0822155	7.21554424023254
-1.1925615	0.0218403405880146
-0.588006	0.0218403405880146
-1.1973965	0.0218403405880146
-0.43334765	0.0218403405880146
-0.3459095	0.0218403405880146
-8.26819	6.5700302156803
-0.317741	0.0218403405880146
2.0700965	4.83933464397629
-1.3116	0.0218403405880146
-1.2698415	0.0218403405880146
0.716526	0.0218403405880146
-0.3952505	0.0218403405880146
-2.05893	0.0218403405880146
0.0392175	0.0218403405880146
0.4071625	0.0218403405880146
-1.486665	0.153643452231623
-0.147419	0.0218403405880146
-0.8103215	0.0218403405880146
-0.749684	0.0218403405880146
-1.905018	3.21487442662042
-0.0390435	0.0218403405880146
3.001517	7.56052497398985
2.693825	12.4400279297915
1.708165	3.01676125548928
0.39465	0.0218403405880146
-0.9287815	0.0218403405880146
-0.3668595	0.0218403405880146
-0.122813	0.0218403405880146
-0.609505	0.0218403405880146
-1.0639025	0.0218403405880146
-0.14861365	2.6351309229144
0.131315	4.08318455396132
3.681995	5.4586028940008
-1.767755	6.5877555173447
-1.4327015	5.47486224295821
-0.1077035	4.324560211105
7.62381	6.23333378827035
-5.469105	4.53436774895581
-0.3192745	5.52838750974908
-1.0393305	6.08107542633956
4.31163	1.97154588658014
0.665365	0.0218403405880146
-3.40431	6.66838163790291
0.6193405	0.0218403405880146
-1.68934	0.0218403405880146
-1.0923355	0.0218403405880146
-0.885274	0.0218403405880146
-0.266023	0.0218403405880146
-0.259085	1.26097610270411
-1.2977725	2.04308341983075
-0.9433695	0.0218403405880146
-0.20587965	0.0218403405880146
0.3055015	6.06948923272798
-0.4805592	2.48983489347041
0.817353	2.24974187416319
2.852545	2.38619551626469
-1.7003485	0.0218403405880146
-0.726946	0.0218403405880146
0.202145635	5.14769009110182
-1.63273	0.0218403405880146
0.202555	2.3167816847174
0.149456	0.0218403405880146
-1.695461	2.99681649963531
-1.544905	2.57811253939381
-1.1176565	1.48446362834572
-0.9321215	2.3222734863596
-2.76157	4.34527100491435
4.78253	4.633769195592
-0.4520655	1.64489130262188
0.58321485	6.27262845818374
-0.504938	4.08699517595642
-3.345205	1.39345057146753
-0.5759655	0.0218403405880146
-0.9041555	0.0218403405880146
0.5791585	2.1704944271084
0.206992	4.66646526808066
-1.392722	3.95311077901984
-1.0495355	3.93247662976491
-0.386115	2.15763440214183
0.108943	0.0218403405880146
-0.565166	0.928272365062673
-1.3888	0.0218403405880146
0.202092	0.0218403405880146
0.359741	0.0218403405880146
0.020901	2.02880080949735
-2.123164	4.14557244930446
0.45776385	1.88856220968895
-0.6005026	4.66800254363715
2.07302	2.4915786972678
-2.91064	9.33580855631898
-0.45000975	0.0218403405880146
-0.3774715	0.0218403405880146
-1.0229195	0.0218403405880146
-0.38270695	0.0218403405880146
-0.59237775	0.0218403405880146
-1.4024865	0.0218403405880146
0.6765907	0.0218403405880146
-0.418505	0.0218403405880146
-0.789606	0.0218403405880146
-0.6587955	0.0218403405880146
-1.042039	0.0218403405880146
-1.277785	0.0218403405880146
1.1671595	4.24143293303768
-0.3764155	3.58694946078769
0.00171750000000001	0.0218403405880146
0.68533	0.0218403405880146
-0.059963	0.0218403405880146
-0.0583399999999999	0.0218403405880146
-2.0834	0.0218403405880146
-1.5241235	5.59175371856453
1.3878685	1.89660312145992
-0.4684652	6.50369580163456
-3.301705	5.31037060016641
2.0003135	5.63439249554438
-2.295585	4.21785057566871
0.3659155	0.0218403405880146
-1.158178	0.0218403405880146
-1.45900125	0.0218403405880146
-1.3774285	4.96927017744579
-5.9026	4.35385985108646
-0.285375	0.0218403405880146
-0.95743325	0.0218403405880146
0.619309	0.0218403405880146
-1.22320615	1.90736018163865
1.2175125	3.76065248843247
-1.3640775	0.0218403405880146
-2.95423	4.05563029881038
-1.443418	6.73695994421459
-2.5286975	5.39266575937462
-2.057935	6.11479160601822
-1.0175555	0.0218403405880146
-1.144425	0.0218403405880146
-1.259713	0.0218403405880146
1.410093	2.97790584730392
3.8018	2.97430846207591
5.044085	4.87506524763031
-0.200422	1.83570065891221
-1.1077655	2.47499261539155
0.9444605	4.83320166156008
-11.527555	2.65833463339492
-1.6401805	2.87053047089307
-6.950865	3.65605815942002
0.0585194999999999	0.0218403405880146
1.112572	5.27365804578713
-4.27462	3.93670973967326
-3.764615	2.11072295118368
0.81910985	2.85626130475659
-0.950412	3.87066803664407
1.117079	6.89341576221004
0.9609335	5.17660620684835
1.16609	5.2896860569452
-5.532895	8.11946811942181
0.18892775	9.10343184671122
-0.9641585	4.51438574679676
0.87065195	4.23737208933171
1.798298	3.31217881152071
-1.350657	0.0218403405880146
-0.460408	0.0218403405880146
0.8745986	0.0218403405880146
-1.0016595	2.06486306894299
0.2317835	1.54161826743485
-0.91849145	0.0218403405880146
-9.92504	5.29503286621178
-2.26573405	2.04377936635952
0.915305	0.0218403405880146
-1.1948705	0.0218403405880146
-0.1166505	0.0218403405880146
-1.3174885	0.0218403405880146
-0.2262185	0.0218403405880146
-1.58589	0.0218403405880146
6.717615	4.07233252975648
6.152905	7.39761530845843
-2.239655	5.92971224516979
0.421152	0.0218403405880146
-0.4835825	0.0218403405880146
-2.06060718	4.95406574145854
-0.007081	0.0218403405880146
-0.810213	0.0218403405880146
-1.1865345	0.0218403405880146
-0.9714675	0.0218403405880146
-0.6341755	0.0218403405880146
-0.6600365	0.0218403405880146
0.130324	0.0218403405880146
0.275743	0.0218403405880146
-0.794198	0.0218403405880146
-0.8383305	0.0218403405880146
-0.017844	0.0218403405880146
0.404723	5.31527087304672
1.0586545	6.06055106988978
-2.550765	1.52359251884041
-8.9089	6.01618978333874
-4.192735	2.65003809698405
-3.51191	1.87939713054887
-3.0277	5.14585547864103
5.181675	5.29358601008028
-0.90095065	3.61886350998008
-1.387735	0.695554942690888
-2.34314	0.994511832918798
1.0106365	4.03496100786869
1.0724945	0.0218403405880146
-3.70455	3.64081993774865
1.6157175	4.1300720193067
0.70647	3.47323876202974
0.130565	6.39714119500419
0.839264	5.62319143795394
-0.9950415	0.0218403405880146
-0.4170585	0.0218403405880146
2.0160345	1.25107266470214
0.8795885	5.85475101891922
0.8010405	3.45398315595536
-1.478175	0.0218403405880146
-0.142412	2.74098288381531
-1.83488	2.9054686581487
-0.314445	4.36316764101421
-2.545684	6.17307323046536
-0.1904625	3.22103203171532
-4.166405	3.77825921278301
7.650425	3.68610623990209
8.316165	3.99675461108313
-2.76191	4.62294001002476
2.369555	2.06016623895392
-6.008515	4.60230906873916
-0.9930885	4.24475959688351
-0.4024755	4.55736716100527
-1.086361	2.6667681943895
0.7792225	0.0218403405880146
0.4643095	0.0218403405880146
0.124925	0.0218403405880146
-1.920025	0.0218403405880146
-0.196278	0.0218403405880146
-0.00057285	0.0218403405880146
-2.6534105	0.0218403405880146
-0.77095785	0.0218403405880146
-0.229173	0.0218403405880146
-0.419124	0.0218403405880146
-0.517715	0.0218403405880146
-1.1267825	0.0218403405880146
-0.471514	0.0218403405880146
-0.59803	0.0218403405880146
0.3118455	0.0218403405880146
-0.9921435	0.0218403405880146
-0.7638745	0.0218403405880146
-1.0491115	0.0218403405880146
0.731928	0.0218403405880146
-0.290181	0.0218403405880146
-1.0228284	0.0218403405880146
-0.504179	0.0218403405880146
1.942165	3.42348874595316
-1.016815	0.0218403405880146
-0.251108	0.0218403405880146
-0.5007195	0.0218403405880146
0.5699705	4.28670353720442
-0.666357	0.0218403405880146
-0.7424	0.0218403405880146
-7.69222	5.12707565139815
0.688445	4.73578260680352
1.0922105	3.16909258273731
-2.5546475	6.08435629333043
-0.966938	2.40700577014453
-3.845755	3.66930722940282
-0.459545	0.0218403405880146
-0.56312205	0.0218403405880146
-1.0725385	0.0218403405880146
1.097742	0.0218403405880146
-1.61713	0.0218403405880146
-0.707311	0.0218403405880146
0.4203375	0.0218403405880146
0.55856	0.0218403405880146
-0.310601	1.82324168248595
-1.422792	0.0218403405880146
-0.367134	2.11341077631652
-0.04557	2.67878178420383
-1.62259	3.22446522869196
-0.2099125	0.0218403405880146
-0.161032	0.0218403405880146
-0.305633	0.0218403405880146
-0.268361	0.0218403405880146
-2.578995	2.47115274011711
-0.8013653	0.0218403405880146
0.558401	0.0218403405880146
-1.1724385	0.0218403405880146
-0.24235135	0.0218403405880146
0.232135	0.0218403405880146
-0.4768575	0.0218403405880146
-1.34214	0.0218403405880146
1.752535	6.88102128406
-1.40002045	8.35970596438244
-0.79769	3.50933700574622
-0.4671665	0.0218403405880146
0.4792245	0.0218403405880146
-0.344763	0.0218403405880146
0.0656825	0.0218403405880146
0.05647035	0.0218403405880146
-1.714282	0.0218403405880146
-2.419915	0.0218403405880146
-0.562464	0.0218403405880146
-0.48283545	0.0218403405880146
0.5508935	0.0218403405880146
-0.26467895	0.0218403405880146
-0.014465	0.0218403405880146
0.1388925	5.41799818860417
-0.09479	0.0218403405880146
0.0158835	7.34459149567174
-1.1500385	4.93377325707752
0.4689105	0.0218403405880146
-0.602853	0.0218403405880146
-4.455335	2.87793516715223
-3.94608	2.66249678813241
-5.583135	3.56451488296203
-0.6123775	5.60616341853772
-0.7054115	1.49183354184018
1.21335385	0.903771246819459
-1.063678	1.59327928870578
-0.7000105	0.0218403405880146
-0.6282415	0.0218403405880146
-0.4567175	1.72293646367972
-1.3844285	0.0218403405880146
-1.665192	0.0218403405880146
-0.277497	0.0218403405880146
-2.04372	0.0218403405880146
-0.532369	0.0218403405880146
-0.7385495	2.06240709847941
-0.7204645	0.0218403405880146
-0.7256625	0.0218403405880146
-0.342797	0.0218403405880146
0.49777	0.0218403405880146
-1.551005	0.0218403405880146
-0.675062	0.0218403405880146
0.669999	1.22408770170814
-3.0746	3.72373484461133
-3.30965	3.02770290708029
-0.40620716	2.84571511958256
1.6824555	2.17461288116989
-3.352465	2.77310431317566
0.3723245	4.55203332693215
-0.025361	2.75189547923723
1.197915	3.98559706784505
0.6704505	1.83421694765263
2.059395	2.66214984588001
2.125635	1.54892591395847
3.329325	3.19268968417964
-0.84299835	0.0218403405880146
-0.797559	0.0218403405880146
-0.4905468	0.0218403405880146
-0.822325	2.64544413272899
-7.79783	5.65202975218577
-7.556265	7.07576560254727
-0.12159955	2.82357081746814
2.89648	3.82212123089943
1.51835	3.26774234646289
1.2952715	3.53558135417268
1.87783	1.98053857888982
-2.372355	3.5431326148996
-0.412355	4.00579841532957
-4.82897	7.09024373369146
0.5810132	5.45651138941419
-0.4769305	0.0218403405880146
-2.00253	1.77961757924846
-1.251907	0.0218403405880146
-0.6895945	0.0218403405880146
-0.8411415	0.0218403405880146
-0.34746905	0.0218403405880146
0.66767135	2.34679551966484
-0.77996315	0.0218403405880146
0.0479744	0.0218403405880146
0.0282685	0.0218403405880146
-0.62034275	0.0218403405880146
-0.3223365	0.0218403405880146
-0.117285	2.31386375473609
-1.268376	0.0218403405880146
-1.0835935	1.41576457241229
0.7571665	0.0218403405880146
-0.166198	0.0218403405880146
-0.421968	0.0218403405880146
-1.735485	3.76780463040889
-0.7496955	0.0218403405880146
-0.5623595	0.0218403405880146
-0.201915	0.0218403405880146
-0.909018	0.0218403405880146
-1.16733	0.0218403405880146
-0.8951335	0.0218403405880146
-0.1638505	0.0218403405880146
0.574301	5.82530599031343
1.927223	4.69658415394667
0.22719985	0.0218403405880146
-0.969985	0.0218403405880146
-1.113895	0.0218403405880146
-0.227858	2.94827286583951
0.18753	3.66134037658246
-1.2457715	0.0218403405880146
-0.4909815	5.59717147240565
1.097905	5.42086110661245
1.8984375	4.86588965250699
-5.49682	4.64044542843867
7.404215	2.91930242383829
-4.80322	10.1017181173397
-1.06773845	0.0218403405880146
-0.8356135	1.9731506786728
0.6734925	1.92932081276664
-1.237915	5.16344282386776
-0.1834925	0.0218403405880146
0.593037	0.0218403405880146
-1.353345	0.0218403405880146
0.1570005	0.0218403405880146
-0.179385	0.0218403405880146
-1.166605	0.0218403405880146
-2.66487	5.31474009415356
-2.27443	1.68271752191764
-0.4165325	0.0218403405880146
-1.0063	0.0218403405880146
-1.560733	3.11687245322141
-0.3287355	2.11041629839468
0.013433	0.0218403405880146
-1.605105	0.0218403405880146
0.5400255	0.0218403405880146
-1.664315	0.0218403405880146
-0.684615	0.0218403405880146
-1.6794124	0.0218403405880146
1.059315	6.80947154146413
0.664355	4.60725378034841
1.32762	3.63232188702715
-7.908055	7.63294651555171
-8.26354	6.37003517567088
5.484565	2.82484588994988
5.812325	3.36794166888622
0.4629505	0.0218403405880146
2.26582	0.0218403405880146
0.930519	1.37348649534491
-0.74609345	0.0218403405880146
0.0146695	0.0218403405880146
