H3_JulyAug_Temp_Min_EA_zscores	H3_JulyAug_Temp_Min_GD_zscores
-4.395465	2.93313921674459
-3.6960775	3.70797401712344
-0.7946115	4.7863164291448
-1.1456715	0.478972614140044
1.3943285	0.478972614140044
0.5128155	0.478972614140044
0.16648215	0.478972614140044
-0.85238	0.478972614140044
-2.3393085	0.478972614140044
-1.3301555	0.478972614140044
-5.68888	6.22122676540579
-0.518412	1.83809622713087
-1.611335	0.478972614140044
-1.294065	0.478972614140044
-1.01766465	0.478972614140044
0.133546	0.478972614140044
-1.4450666	0.478972614140044
0.5179139	0.478972614140044
0.3219855	0.478972614140044
-1.5169615	0.478972614140044
1.23798835	0.478972614140044
-1.952455	0.478972614140044
-0.11627242	0.478972614140044
-2.76618	6.56163709854267
-1.90544	3.19882385280139
-0.9726695	0.478972614140044
-0.26665965	0.478972614140044
-1.0578735	0.478972614140044
-0.1400545	0.478972614140044
-0.65063	0.478972614140044
0.026543	0.478972614140044
0.5725905	0.478972614140044
-2.9614985	0.478972614140044
-2.2964376	0.478972614140044
0.20912	0.478972614140044
-1.0195526	0.478972614140044
-1.970477	0.478972614140044
-1.8548465	0.478972614140044
0.594135	0.478972614140044
1.510762	0.478972614140044
0.8027645	0.478972614140044
0.1605835	0.478972614140044
-1.8378065	0.478972614140044
0.2884705	6.25258225230816
-1.4011155	5.82079634144151
2.89394	1.06302704676337
-0.6713016	0.478972614140044
-0.197531	0.478972614140044
1.4016685	3.66386004043158
-1.1414125	8.47110858491531
2.5423135	4.31780651960799
-0.8943125	5.1446736817758
-2.142706	0.478972614140044
-1.649479	5.71881908296827
0.853427	0.478972614140044
-0.6115495	0.478972614140044
-0.306916	0.478972614140044
-1.862879	0.478972614140044
0.734352	0.478972614140044
0.32472895	0.478972614140044
-0.6538875	0.478972614140044
-1.6167475	0.478972614140044
-0.0505795	0.478972614140044
0.637343	0.478972614140044
2.6774265	0.478972614140044
-2.3529445	0.478972614140044
-2.8300665	0.478972614140044
-2.1514807	0.478972614140044
-4.3333549	0.478972614140044
-1.27415215	0.478972614140044
-1.406432	0.478972614140044
0.16858	0.478972614140044
-2.40565985	0.478972614140044
-2.1222695	0.478972614140044
0.46794	0.478972614140044
0.3402643	0.478972614140044
-0.07503105	0.478972614140044
-7.958695	7.59615971090567
-3.078965	8.88840414669466
-3.0682965	6.89919377896341
1.55125	4.41062544865521
-0.179565	3.00599636619344
3.44602	3.51834977952266
2.748165	4.58195149543185
-2.0508535	0.478972614140044
-1.0534775	0.478972614140044
-0.796142	0.478972614140044
0.4181935	0.478972614140044
-1.18770275	0.478972614140044
-1.3859805	0.478972614140044
-2.7799561	0.478972614140044
-0.3412925	0.478972614140044
-1.42176945	0.78463990205842
-0.0433855	1.6847025189276
-1.3616135	0.478972614140044
-3.086054	0.478972614140044
-2.7166865	5.02780312715794
-1.390968	3.43592103067116
1.49930725	3.1446960434582
-0.77835	3.64554069705085
-2.771185	0.478972614140044
-0.100485	0.478972614140044
3.878245	4.82544803142301
-1.4567115	0.478972614140044
-1.18571	0.478972614140044
-0.7210465	2.34349098080692
-0.9049195	0.478972614140044
0.309684535	0.478972614140044
1.056082	0.478972614140044
-1.1867205	0.478972614140044
-0.693275	0.478972614140044
-1.132305	0.478972614140044
-0.1284155	0.478972614140044
-1.721955	0.478972614140044
-1.56288	4.52657751563531
0.457293	3.32140025018425
-5.51082	2.35902435372675
-2.371545	4.25878633756877
-1.54609495	0.478972614140044
-4.0232675	1.83609203471118
-1.1138055	5.07242988199017
1.2345405	5.06823387247505
1.1486245	1.69717310318159
0.233849	0.478972614140044
-2.9518736	0.478972614140044
0.477735	3.54037951200059
1.4108205	3.18571042474315
0.22144975	0.478972614140044
-2.480549	2.6388799103959
-0.5003785	0.478972614140044
-0.3903065	0.478972614140044
-0.2257209	0.478972614140044
-0.7048095	0.478972614140044
0.621835	0.478972614140044
-0.60517316	0.478972614140044
-0.5823445	0.478972614140044
0.05764765	0.478972614140044
-1.59676	1.42697535625374
-1.9705275	3.49215287448462
-1.1321435	0.478972614140044
-0.7471655	0.478972614140044
-2.55441	0.478972614140044
-3.1285515	0.478972614140044
0.8419095	0.478972614140044
-0.5776105	0.478972614140044
-0.935189	0.478972614140044
-2.37521415	0.478972614140044
-0.0443195	0.478972614140044
-2.908831	0.478972614140044
0.25837635	0.478972614140044
-2.0059735	0.478972614140044
-0.668262	2.83244824143174
-0.629796	0.478972614140044
0.005019	0.478972614140044
-1.6448965	0.698520928687051
-0.7419147	0.478972614140044
-1.7732835	0.478972614140044
-1.02398	0.478972614140044
-0.33204725	0.478972614140044
0.8747137	0.478972614140044
-1.134213	0.478972614140044
-0.56177	1.0831667305714
0.3051755	0.478972614140044
-0.3284595	0.478972614140044
-1.4112101	0.478972614140044
-0.40275455	0.478972614140044
1.316096	0.478972614140044
1.54447	3.55026344791453
-1.9522935	0.478972614140044
-0.07714965	0.478972614140044
-0.6050565	0.478972614140044
-2.309655	0.478972614140044
-0.7895545	0.478972614140044
-0.404955	0.478972614140044
-1.65445	4.38582166872073
-0.6201165	0.478972614140044
-0.5549975	0.478972614140044
-1.46553	0.478972614140044
-0.5809055	0.478972614140044
1.431835	7.69372320078097
0.03137	0.478972614140044
2.918755	8.99742995292034
-0.8933165	0.478972614140044
0.8020315	0.478972614140044
1.5139935	0.478972614140044
0.3055335	0.478972614140044
0.382725	0.478972614140044
-1.016819	0.478972614140044
0.6564965	0.478972614140044
-0.4645985	4.89242129680857
-0.68149455	0.478972614140044
2.0827445	0.478972614140044
-2.064065	3.85105519167083
-1.062696	1.78915306366202
-1.715705	2.32130157566352
-0.3326771	0.478972614140044
2.462447	5.19919385156269
0.515454	1.55199296522416
0.5095306	0.478972614140044
0.4046945	0.478972614140044
-1.76284985	0.478972614140044
1.5698995	0.478972614140044
-4.515861	0.478972614140044
1.16661575	0.478972614140044
-1.924869	4.13507489441793
0.5015905	2.03503517793761
-0.083283	3.2986349227113
-0.937291	0.478972614140044
-1.074969	0.478972614140044
-2.0421715	0.478972614140044
-1.5807675	0.478972614140044
1.5000615	5.23205412208369
0.2711675	0.478972614140044
-2.4797855	0.478972614140044
-2.21097175	0.478972614140044
-1.3463215	0.478972614140044
-0.6774775	0.478972614140044
-1.07904885	0.478972614140044
-2.9710125	0.478972614140044
-2.03719495	0.478972614140044
0.1503365	0.478972614140044
-0.17296545	0.478972614140044
1.0785671	0.478972614140044
0.1854121	0.478972614140044
0.977243	0.478972614140044
-2.312828	0.478972614140044
-1.315072	0.478972614140044
0.4666795	3.76599440771063
-0.9417155	3.221201522577
-1.8503245	0.478972614140044
0.1326175	0.478972614140044
-4.583525	0.478972614140044
-1.322974	0.478972614140044
-2.20880305	0.478972614140044
0.1508874	0.478972614140044
-1.930234	0.478972614140044
1.1754225	0.478972614140044
-0.4503045	2.55132306568348
0.9238955	7.59077041476626
2.45757305	0.478972614140044
-1.867142	0.478972614140044
0.7002445	1.70668525815827
-1.465337	0.478972614140044
-4.08274	6.71564313631947
-0.6137155	4.57508034872653
-0.42431	5.00556657049357
-3.47292	7.17969811244289
-0.942689	4.76611335907917
0.1677865	0.478972614140044
-0.97716225	0.478972614140044
0.759298	0.478972614140044
2.17724	2.95273114580827
-1.2163425	0.478972614140044
-1.8967085	0.478972614140044
-0.54598125	0.478972614140044
-1.0192645	5.86755679085015
-0.963061	1.828851457169
-0.270592	3.43147432352871
-2.1967935	4.21576116387438
1.557021	3.03387656865682
-0.5766275	2.74585515383272
1.483674	2.70929956060756
1.3737135	0.478972614140044
-0.4055833	0.478972614140044
1.0325405	0.478972614140044
-2.189321	0.478972614140044
-0.6973	0.478972614140044
-1.3007905	0.478972614140044
-1.0767016	0.478972614140044
-1.595992	0.478972614140044
0.2286445	0.478972614140044
0.6394255	4.64686529109685
0.0586995	0.478972614140044
-1.709465	0.478972614140044
-0.517105	4.48415605227704
-2.6581245	3.67463439112186
-4.090655	1.71784887848606
-2.834255	3.59880432342661
1.7207795	3.89425965900103
-0.729158	4.93459544449258
-2.1433805	3.11994858361676
1.490894	0.478972614140044
-0.1043359	3.775875994277
-1.8309075	0.478972614140044
-2.297455	3.75447808880564
0.8196905	3.90630365538419
2.67308	2.62161240440177
-0.2913335	5.93718992478402
-3.3075155	5.67995779171571
-0.215194	5.45272191974247
0.9023015	8.03535788439209
0.703551	4.76046474181525
0.1575128	3.42158151259018
-0.2020832625	2.04703037193191
-1.0323245	2.44236247982087
-0.329004	4.88533783310376
-0.764324	3.33116282746655
0.3885563	0.478972614140044
-0.133614	0.478972614140044
-2.58782	0.478972614140044
-2.676599	0.478972614140044
0.1116274	0.478972614140044
-3.171938	0.478972614140044
-2.665202	0.478972614140044
-1.404647	0.478972614140044
1.5138555	2.48869705136214
-0.638653	1.84342939873205
-2.900388	0.478972614140044
-0.4852705	0.478972614140044
-1.7811565	0.478972614140044
0.82042	0.478972614140044
-0.30446455	0.478972614140044
-0.5043835	0.478972614140044
0.3585315	2.33516100961388
-3.741036	0.478972614140044
1.0441035	2.88794487559943
2.2339675	4.04555219673387
1.165853	0.478972614140044
-1.1181025	0.478972614140044
-0.014398	0.478972614140044
-1.083566	0.478972614140044
-0.82892425	0.478972614140044
-2.117218	0.478972614140044
0.928265	0.478972614140044
-1.168487	0.478972614140044
0.0335819999999999	0.478972614140044
-2.3077305	0.478972614140044
-1.2145825	0.478972614140044
-1.821326	0.478972614140044
-0.6544565	0.478972614140044
0.27487775	0.478972614140044
-3.0711895	0.478972614140044
0.462774	0.478972614140044
-2.4668725	0.478972614140044
-1.593491	0.478972614140044
-0.99213525	0.478972614140044
-0.268065	3.87264795729935
-2.972755	2.09479835070501
-2.178805	4.63433353984813
-3.793495	3.7327321314671
-1.8128055	3.26688089350835
-3.145915	3.97728753778494
-0.9104495	2.98637916645386
-5.635295	2.40189726245438
0.177308	0.478972614140044
-2.383395	4.84883237311901
-3.90476	4.09344120055125
-2.23978	3.18439917086148
-1.2815685	3.14010190014995
-0.4998255	6.81197230087021
-0.3507785	4.44968107239416
1.800945	7.067922791614
-1.4143	5.11105419682864
0.95429	4.38078921175632
0.463464	5.35572431365481
0.4880625	3.79364405181461
-1.5201955	3.6541976280597
-4.4851025	2.2485811662204
-1.6710575	2.26781821167979
-2.98794	2.22548679434432
-2.689015	3.37830245131096
-2.174351	2.03370564939918
-2.138015	1.76544058409416
-2.13294	2.41679739242078
-1.189156	1.6076229749197
-0.470539	1.05476207139801
0.0866925	4.21244607611757
-2.466105	0.856911514136681
-3.147385	2.06290020342558
-0.661933	2.88466703557918
2.104527	4.35197843187461
-2.5541315	4.49968042934013
-4.488	12.2615661032703
0.0241825	4.44167933404206
-1.783379	3.3317967986967
0.15890915	0.478972614140044
2.14185	7.62344719068461
0.359209	3.90571902013848
-0.306064	0.478972614140044
-3.366469	0.478972614140044
-0.821671	0.478972614140044
-0.859776	1.6499380170763
0.06671681	2.15746241115049
4.479015	4.9543980195262
2.0072755	0.478972614140044
3.252403	2.80282252763751
-0.8371	5.51814886827202
-3.881195	2.88646485974738
-2.94352	1.68187192271106
-1.73743	4.94049480936992
-2.78097	5.12413103101885
-0.608715	4.07123375273978
1.2779285	2.59636213542267
0.46412	3.12957255423851
0.711202	1.94747636700817
-0.377428	2.80788038882332
1.285932	2.88882974895638
-2.2313525	0.478972614140044
-0.2136597	0.478972614140044
0.596145	0.478972614140044
0.52533255	0.478972614140044
-6.482876	0.478972614140044
1.2073035	2.51462854719912
-0.634037	1.91033312568555
0.43024	4.03084696747431
-0.06599865	0.478972614140044
-0.26246305	0.478972614140044
-1.164911	2.80197190269026
-1.839027	0.478972614140044
-2.073833	0.478972614140044
-2.51008575	0.478972614140044
-1.086807	0.478972614140044
0.0215545	0.478972614140044
-0.2738365	0.478972614140044
-0.1166545	0.478972614140044
-0.4079225	0.478972614140044
-0.0845545	1.96918332893711
-0.81805	0.945353642778301
-1.8439895	2.0266658167987
-2.7604655	0.00338727122331785
-0.0711758	0.478972614140044
0.7036155	3.47820099192898
0.700625	2.97866384590233
-2.8333865	0.478972614140044
-1.174405	0.478972614140044
-1.1480075	0.478972614140044
1.261803	0.478972614140044
-0.82206	0.478972614140044
-0.444945	6.62800792133783
-0.158413	0.478972614140044
-3.648975	5.92283826614079
-3.3342475	0.478972614140044
-0.825804	0.478972614140044
-0.3364155	0.478972614140044
-0.9963145	0.478972614140044
-1.82207	0.212771934130469
-0.40529335	0.478972614140044
-2.1450035	0.478972614140044
-0.572799	0.338809372880951
0.3870905	0.478972614140044
-0.402301	0.478972614140044
-0.8903805	0.478972614140044
-2.2058425	2.18528192904365
-0.17050265	0.478972614140044
-0.630211	11.0551034948782
-0.9650055	8.12309115625489
2.1703015	3.46697800997021
-3.283197	0.478972614140044
-1.260887	0.478972614140044
-2.18629035	0.478972614140044
-2.385539	0.478972614140044
-1.1363785	0.478972614140044
0.416716	0.478972614140044
-0.6854445	0.478972614140044
0.796655	5.83809552199146
2.036754	4.12596163645093
-1.057985	2.0303136297029
-2.259675	10.1057187868405
-3.289551	2.88123164799963
1.665605	4.86699347433876
1.12863	4.92797168935284
-1.342525	5.69914477257934
-0.751439	3.62694263656532
-1.888035	3.53984895141282
-2.18351	0.478972614140044
-2.9455555	8.63219049628163
-1.220032	0.478972614140044
-1.929231	0.478972614140044
-0.9204975	0.478972614140044
-1.807669	0.478972614140044
-0.356571	0.478972614140044
-3.5177555	1.59682274770574
-0.225553	2.67191588589169
0.074774	0.478972614140044
-2.91385235	0.478972614140044
-1.1105715	3.31982320135901
-0.7484265	2.07182556135583
-0.2523815	2.25039166825298
-1.7612535	2.77721295564617
0.2398725	0.478972614140044
0.31598705	0.478972614140044
-0.157854	2.44828642649112
-1.9280313	0.478972614140044
-2.4956806	0.478972614140044
0.3928795	0.478972614140044
-0.6527755	0.478972614140044
-0.647592	1.89082275112523
1.1074375	1.67982515887701
-0.9373055	3.43868075190322
-5.970065	2.18102710271881
-4.07741	5.27139450721914
-3.24427	5.68746852242471
-3.53014	3.40422998444671
-5.43415	5.23241400934452
-2.5999	2.44478816773701
-1.01177595	0.478972614140044
-0.07854055	0.478972614140044
-0.4359215	2.76766640119185
0.645281	2.29241939021189
-2.2203305	4.44246557267424
-0.425105	1.3286904801963
1.05959275	3.53657701624866
-2.2197955	0.478972614140044
0.8938043	0.478972614140044
-0.3477752	0.478972614140044
-0.347513	0.478972614140044
0.2353685	0.478972614140044
-0.1884437	2.34922808924336
-1.419735	5.17885691520732
-1.7885673	3.59439108467111
0.835799	3.85105940275126
-0.730435	5.04104372124662
5.219635	8.64507718767251
-1.7162015	0.478972614140044
-1.18035855	0.478972614140044
-0.9130435	0.478972614140044
-1.248273	0.478972614140044
-2.6600115	0.478972614140044
-1.3997505	0.478972614140044
-2.3519275	0.478972614140044
-0.550186	0.478972614140044
0.3107015	0.478972614140044
-1.09399795	0.478972614140044
-0.18834675	0.478972614140044
0.6490495	0.478972614140044
1.22588035	4.95833465695191
0.434442	3.77172709505672
0.2018045	0.478972614140044
1.876017	0.478972614140044
-1.94972	0.478972614140044
-3.110747	0.478972614140044
-1.513856	0.478972614140044
0.3997565	3.21329099015823
-0.383995	5.77762882174316
-2.5973283	4.21562352318309
1.39385	1.99945466875199
-2.84725	6.2593530879866
-2.001205	4.6354662003316
1.1145395	0.478972614140044
-1.49294	0.478972614140044
-0.696455	0.478972614140044
1.223883	6.94656664698555
-5.314555	4.8210729585977
-1.963308	0.478972614140044
-0.675388	0.478972614140044
-2.8879195	0.478972614140044
-0.996088	4.8150923528122
-0.08414	4.66125347279304
-2.2869863	0.478972614140044
-1.83802	2.29894771962861
-0.17761	5.41329579145303
-1.3537355	6.05425133429301
1.19598	6.56939092677473
-1.12723	0.478972614140044
-0.5442485	0.478972614140044
0.65116575	0.478972614140044
-0.85486635	2.98781728000867
-0.45435	3.63560682421339
-2.06583	1.79302644814309
0.2234465	2.61167105475796
-0.0221835	0.478972614140044
-1.43828	3.00751050151338
-1.359014	4.11016870459598
-1.8835475	3.00101288490012
-3.129955	4.09216434619594
-1.6955015	0.478972614140044
-2.482057	2.93804477330268
-4.39168	3.05778146336364
-3.02122	4.01730091488365
0.83945555	4.75476951070439
0.755073	3.57799288354779
-0.3579935	5.55128233450175
-1.52644	3.2510669266781
-1.924005	7.28869449531716
1.197025	5.75948613148857
-1.9354525	9.56382560768324
1.84209	3.83722202642285
-2.5268795	4.78862944369188
0.467585	2.40060642124236
-3.1157315	0.478972614140044
-2.220026	0.478972614140044
2.84535	0.478972614140044
-1.5989385	2.15259996372089
-2.449202	0.478972614140044
-0.8281238	2.15869111116907
0.387542	5.2667186636623
-2.17605255	3.32638113748644
-1.26708255	0.478972614140044
-3.2305125	0.478972614140044
0.4404155	0.478972614140044
-2.782798	0.478972614140044
-0.418752	0.478972614140044
-1.8868055	0.478972614140044
1.57663	7.45277769742378
0.29961	8.80361967917213
2.25241	5.48540645515134
-1.778328	0.478972614140044
-0.8065674	0.478972614140044
-0.482977	2.33844736428
2.35124025	0.478972614140044
0.280687	0.478972614140044
-3.111736	0.478972614140044
-0.37908055	0.478972614140044
-3.24896	0.478972614140044
0.311971	0.478972614140044
-0.43096	0.478972614140044
-0.7704825	0.478972614140044
-0.2255	0.478972614140044
-1.0587265	0.478972614140044
-2.2266295	0.478972614140044
-6.01307	4.05994636611244
-2.527505	1.23133664077666
2.5243	5.34917470049718
-0.927395	3.62191180532708
-1.799437	3.49415984727967
-0.1061095	6.40426757188808
1.784074	2.7960686907034
2.379975	2.03909999896448
-3.625165	3.89838380823304
-1.83762429	1.13656088970405
-3.0297415	1.06375180482468
-1.524635	5.90668086054261
-0.6040875	0.478972614140044
1.16870075	6.74289235414401
-1.85879775	2.13231072626758
-1.05608085	1.21232642761246
-2.2747735	10.0139005814095
-2.759376	4.41146872611323
2.08701	0.478972614140044
-5.9236825	0.478972614140044
4.755427	6.47861847362176
-0.202765	2.50789686690268
-1.8317	4.08642310906518
-1.0389645	0.478972614140044
0.25122	0.999497765364055
0.163837	3.31501051518396
-1.767834	1.45489211363473
-3.02906	6.8588690040385
2.3462755	3.01752952746052
-0.169255	7.14363401486152
-1.652385	2.55636436715983
-0.10095	2.65513400216401
-3.65252	5.14950386593241
-1.3695905	5.37612093992322
-2.532986	4.21371874916637
-1.8266315	4.07604790897628
-0.00383050000000001	3.23440471923809
-1.815671	3.39981864645018
0.19923145	0.478972614140044
-0.19017495	0.478972614140044
1.42469105	0.478972614140044
0.9184515	0.478972614140044
-0.3354386	0.478972614140044
0.0569907	0.478972614140044
-0.22102	0.478972614140044
-0.0963595	0.478972614140044
0.9677535	0.478972614140044
-1.0431375	0.478972614140044
0.5901535	0.478972614140044
-0.3749415	0.478972614140044
2.1312155	0.478972614140044
-1.6723585	0.478972614140044
-0.317	0.478972614140044
3.096609	0.478972614140044
-0.96016465	0.478972614140044
-2.9699725	0.478972614140044
-2.1046055	0.478972614140044
-1.568133	0.478972614140044
-2.036703	0.478972614140044
-0.306002396	0.478972614140044
2.139217	5.07096423900719
0.5131925	0.478972614140044
-0.363217	0.478972614140044
1.11171885	0.478972614140044
-0.734766	4.51721849066423
-3.5379825	0.478972614140044
-1.8849095	0.478972614140044
-3.207675	4.08103320449693
-0.7556865	5.24351948973815
-0.93644	4.40745104512231
-1.0195925	7.26561104495701
-0.1041766	1.10038172056507
3.5679555	5.52605970723455
0.6669675	0.478972614140044
-2.4461685	0.478972614140044
0.56554765	0.478972614140044
-0.603672	0.478972614140044
-0.776244	0.478972614140044
1.15432395	0.478972614140044
1.3224605	0.478972614140044
-0.8563473	0.478972614140044
-1.220024	4.00555237376143
-0.648288	1.33825078701751
-1.3811785	1.75635978863287
0.416841	1.40837329039672
-3.6075435	2.22298848192466
-0.10522855	0.478972614140044
0.7191645	0.478972614140044
-3.536812	0.478972614140044
-2.11979	0.478972614140044
-0.22645885	1.40190580826565
-1.369293	0.478972614140044
-0.582289	0.478972614140044
-0.5272655	0.478972614140044
0.896955	0.478972614140044
-0.0810125	0.478972614140044
-0.2678937	0.478972614140044
0.6364641	0.478972614140044
1.5332335	8.0959396404256
0.08874	5.81185948066527
-0.4139035	4.79313844329918
-2.0336875	0.478972614140044
-0.027408	0.478972614140044
-2.7799615	0.478972614140044
3.8086455	0.478972614140044
-0.652569	0.478972614140044
0.270015	0.478972614140044
0.121029	0.478972614140044
-0.7468295	0.478972614140044
-1.513522	0.478972614140044
0.919559	0.478972614140044
-0.73136615	0.478972614140044
2.5216785	0.478972614140044
0.04099	4.42126733908779
-2.0904145	0.478972614140044
1.78717	5.36677072916819
2.12733	9.2278187103929
0.6195865	0.478972614140044
-1.0022115	0.478972614140044
-1.6467025	3.50400450961332
-1.56027	1.88466967273751
-3.502475	4.58106213722694
-6.485125	4.12477923485483
1.360076	3.48945723921338
2.195208	3.25604898391985
1.758976	1.27204344497883
-0.0833045	0.478972614140044
-3.303356	0.478972614140044
0.6051675	1.56247767195498
-2.0160945	0.478972614140044
1.9034585	0.478972614140044
-0.3943195	0.478972614140044
0.3297845	0.478972614140044
-1.5547105	0.478972614140044
0.5565522	1.51489540201384
0.2834855	0.478972614140044
0.372834	0.478972614140044
0.333911	0.478972614140044
-2.73752785	0.478972614140044
-0.2374805	0.478972614140044
-1.81191345	0.478972614140044
0.76093175	2.08046785672754
1.596584	3.45450308310132
-0.0875405	3.36865123151025
-0.816665	0.992795895292699
0.8024	1.94636898404797
-1.6267565	4.3809789931419
-3.33712	5.48193817011836
-1.627067	4.40438419079684
-3.027135	2.64658055924717
-0.841556	2.32557386289795
1.685999	3.27189898847023
-0.710715	4.20926577365881
2.376245	2.88143876411476
-0.75610981	0.478972614140044
-1.811687	0.478972614140044
-0.535232	0.478972614140044
-0.841484	2.7280961791861
1.8260055	8.34942917308106
1.68792	4.16189227549464
-1.111614	0.478972614140044
-0.440635	4.46909841155177
1.1824165	5.16676346129026
-0.969337	4.07748628347806
0.0124655	2.37404991589973
-1.162658	2.57986032261598
-0.258268	1.85110449212607
-0.839805	5.29587882184437
-2.092457	3.19069590692933
-1.869421	0.478972614140044
-2.9572525	0.478972614140044
1.7922316	0.478972614140044
0.8333715	0.478972614140044
-3.1717825	1.24308613052542
-0.740571	0.478972614140044
-1.9569785	0.478972614140044
1.42383	0.478972614140044
-0.574031	0.478972614140044
-1.0474036	0.478972614140044
-0.7312505	0.478972614140044
-0.7325325	0.478972614140044
-0.273907	0.478972614140044
0.2411805	0.478972614140044
0.6381015	0.478972614140044
-0.9127245	0.478972614140044
0.081475	0.478972614140044
0.357583	1.76674634560711
-1.616333	2.2686960898039
0.772334	0.478972614140044
-1.853904	0.478972614140044
-0.5277091	0.478972614140044
-0.0606845	0.478972614140044
0.5847365	0.478972614140044
-2.529515	0.478972614140044
0.579254	0.478972614140044
0.157205	4.59365764917929
-0.022465	3.0486293062368
0.5399675	0.478972614140044
-0.06714515	0.478972614140044
0.420234	0.478972614140044
-0.522985	2.09335929953185
-2.92655635	3.90885439264018
-2.285515	0.478972614140044
-1.33676	5.77147522710981
-0.161045	4.69494897714809
1.138402	3.98932793606557
-1.179055	3.45843313874809
2.864875	4.7629687601665
-5.4421	7.14732116719018
0.2736045	0.478972614140044
0.4711455	1.45678428242326
-3.1773615	0.478972614140044
2.512615	3.06601185083827
-0.0958735000000001	0.478972614140044
-0.712072	0.478972614140044
-0.5985965	0.478972614140044
0.458888	0.478972614140044
-0.6860015	0.478972614140044
0.11191875	0.478972614140044
0.19558	4.75740199625981
0.6076	8.12255179714901
-0.8281735	0.478972614140044
-0.5302708	0.478972614140044
1.883535	5.30256440006854
-1.184985	3.94665233986919
-1.3351775	0.478972614140044
-0.77619475	0.478972614140044
-0.6185845	0.478972614140044
-1.40434925	0.478972614140044
0.0477525	0.478972614140044
1.35812	0.478972614140044
1.240975	6.89755673031362
-1.38965	6.84572407587815
0.30101	6.65954179635536
0.0703155	9.74915779781784
-0.983135	8.59550452997114
-0.34697	6.6564028732529
-2.2582105	3.01647525262331
-1.6351805	0.478972614140044
-1.712118	0.478972614140044
-3.673979	4.34078948638791
-2.5234585	0.478972614140044
-1.216715	0.478972614140044
-0.66236555	0.478972614140044
-1.8195545	0.478972614140044
0.3479485	0.478972614140044
-1.150899	2.63714211816169
-1.2003655	0.478972614140044
-2.852611	5.65681065139512
-1.01731	4.74142194904885
3.5035475	3.19830452434413
1.7492317	0.478972614140044
0.719281	3.25339119212227
-1.1698305	3.89884650084009
0.696188	0.478972614140044
-1.780208	0.478972614140044
-0.4663345	0.478972614140044
-3.51941	0.478972614140044
-0.3163315	0.478972614140044
0.0636915	5.35989154669552
-1.0362005	3.37538778945513
0.25552955	0.478972614140044
-1.4473915	0.478972614140044
-0.1196045	0.478972614140044
0.3133335	0.478972614140044
-1.697835	6.27800243618725
-0.28151	3.91479473769784
-2.739015	2.70642555405298
-0.27095271	7.12671024874052
-1.60264	3.73150458189633
-3.396855	0.766779856639922
-0.2604405	2.78538762305949
-4.00268595	0.478972614140044
-2.7563055	0.478972614140044
