H2_Aufeis_above_below_coast_EA_zscores	H2_Aufeis_above_below_coast_GD_zscores
0.567438	0.0218403405880146
-0.2354485	0.0218403405880146
-0.101669	0.0218403405880146
0.2399775	0.0218403405880146
0.1052895	0.0218403405880146
-0.4353345	0.0218403405880146
0.269592	0.0218403405880146
-0.6438475	0.0218403405880146
-0.016372	0.0218403405880146
-1.080736	0.0218403405880146
-0.0189795	0.0218403405880146
0.0194125	0.0218403405880146
0.100984	0.0218403405880146
-0.210498	0.0218403405880146
-0.565503	0.0218403405880146
-0.909663	0.0218403405880146
0.582696	0.0218403405880146
0.362861555	0.0218403405880146
0.1795145	0.0218403405880146
-0.3136732	0.0218403405880146
3.945165	4.39978226547745
3.951225	7.21780731844501
-3.63403	10.0061899570494
1.884075	2.14936510257097
-4.868915	2.30083183164586
3.75037	5.44294783022723
4.80038	4.47294565293332
-0.467617	0.0218403405880146
0.449709455	0.0218403405880146
0.3098665	0.0218403405880146
0.6728925	0.0218403405880146
-0.26336305	0.0218403405880146
-0.3083049	0.0218403405880146
-0.100656	0.0218403405880146
0.0420885	0.0218403405880146
-0.05933	1.53098033552567
0.1653175	2.40560864256777
-0.133769	0.0218403405880146
-0.358856	0.0218403405880146
1.014433	5.23162432343091
-2.640225	4.03161988824647
-0.0846975	3.83363637409472
2.49154	4.99472375918646
-0.572669	0.0218403405880146
-0.18553895	0.0218403405880146
-2.425735	6.49408597967176
-0.1229184	0.0218403405880146
0.1894755	0.0218403405880146
0.041119	1.5674711324599
-0.3933215	0.0218403405880146
-0.2367495	2.16079653859587
0.1203785	0.0218403405880146
0.5639815	0.0218403405880146
-0.0370235	0.0218403405880146
-0.273046	0.0218403405880146
0.090212161	0.0218403405880146
-0.1247165	1.64959044537108
2.250715	4.70760439754092
3.832175	2.75975382664601
0.9718915	5.00975568730237
-0.747323	5.14473694280585
-0.20607795	0.0218403405880146
1.216443	1.12960833356754
0.13059265	2.02310809524115
-2.95428	7.28190745758792
-0.1008	4.38815478985584
0.125376	0.0218403405880146
0.084065935	0.0218403405880146
0.452899	2.99360808965089
-2.287855	3.29660581937032
-0.370789	0.0218403405880146
-0.6247955	0.0218403405880146
0.28071665	0.0218403405880146
-0.43140145	0.0218403405880146
-0.1458775	0.0218403405880146
-0.2766065	0.0218403405880146
0.124669	0.0218403405880146
-0.1644135	0.0218403405880146
-0.578352	0.0218403405880146
0.016399	0.0218403405880146
1.967785	1.41058036264135
-2.888555	5.07982739047927
-0.10194695	0.0218403405880146
0.09903185	0.0218403405880146
0.00243	0.0218403405880146
0.1548655	0.0218403405880146
-0.244555	0.0218403405880146
0.33106	0.0218403405880146
0.093697	0.0218403405880146
-0.185536	0.0218403405880146
0.00173221	0.0218403405880146
-0.21851315	0.0218403405880146
-0.388809	0.0218403405880146
-0.639277	0.0218403405880146
-0.543588	0.0218403405880146
-0.003748	0.0218403405880146
-0.842797	0.0218403405880146
0.2932661	0.997840544654044
-0.045088	0.0218403405880146
-0.188448	0.0218403405880146
-0.9595885	0.0218403405880146
0.042225	0.0218403405880146
-0.297606	0.0218403405880146
-0.2905015	0.0218403405880146
-3.081705	1.75781092429429
0.00903200000000001	0.0218403405880146
-0.302978	0.0218403405880146
-0.672279	0.0218403405880146
-0.0567319	0.0218403405880146
-0.31106765	0.0218403405880146
-2.568075	2.27595614509784
-0.268747	0.0218403405880146
0.00406799999999999	0.0218403405880146
-1.06987	0.0218403405880146
-0.2360075	0.0218403405880146
-0.352347	0.0218403405880146
0.137361	0.0218403405880146
-4.099115	4.96033066680675
0.044443	0.0218403405880146
0.040927645	0.0218403405880146
-0.233076195	0.0218403405880146
0.076574	0.0218403405880146
6.835145	10.3454184930173
-0.2662537	1.14180525684409
5.367	6.4948928413398
0.15152515	0.0218403405880146
0.02439595	0.0218403405880146
-0.23110855	0.0218403405880146
-0.613938	0.0218403405880146
-0.52438575	0.0218403405880146
-0.47578285	0.0218403405880146
0.016227406	0.0218403405880146
-0.554231	5.18806601418964
-0.458796	0.0218403405880146
-0.497406	0.0218403405880146
0.2109455	4.01693993077691
-1.0623785	2.44017573654778
-0.920511	5.37219784470879
0.025932	0.0218403405880146
5.28122	6.59896701934163
-0.240905	1.45915394814329
0.2245075	0.0218403405880146
0.36859585	0.0218403405880146
-0.3520685	0.0218403405880146
-0.16477565	0.0218403405880146
-0.17101535	0.0218403405880146
-0.2562587	0.0218403405880146
-2.48734	2.64377553508574
-1.21564	3.00693288809633
-2.32699	4.44132642531435
-0.627132	0.0218403405880146
-0.0920833	0.0218403405880146
-0.052766	0.0218403405880146
0.0886895	0.0218403405880146
0.2479585	4.44562587319997
-0.455139	0.0218403405880146
-0.406038	0.0218403405880146
-0.3728905	0.0218403405880146
-0.0871723	0.0218403405880146
0.19310445	0.0218403405880146
-0.23414825	0.0218403405880146
-0.314286	0.0218403405880146
-0.0745015	0.0218403405880146
0.027171	0.0218403405880146
-0.313702	0.0218403405880146
-0.0460725	0.0218403405880146
0.633932	0.0218403405880146
-0.564941	0.0218403405880146
-0.039954	0.0218403405880146
-0.535331	0.0218403405880146
2.048425	4.5346936913503
1.60017	0.842971445026135
0.1063718	0.0218403405880146
0.31918755	0.0218403405880146
-0.4552735	0.0218403405880146
-0.4573709	0.0218403405880146
0.2285475	0.0218403405880146
-0.540796	0.0218403405880146
-0.2563645	0.0218403405880146
-0.6763895	0.0218403405880146
0.720155	4.37904073826559
-2.89581	1.68689608703858
-0.283558	0.0218403405880146
-0.314712	0.0218403405880146
0.441836	1.92297481638838
-0.0404107	0.0218403405880146
2.245125	4.91789148890525
0.1020034	5.27866605577647
1.4659895	6.55041121285578
1.7303	4.61493045501761
0.5672745	4.4298707165751
-0.02487355	0.0218403405880146
0.30452125	0.0218403405880146
-0.1678324	0.0218403405880146
-0.65025215	3.8471380279548
-0.362929	0.0218403405880146
-0.104944	0.0218403405880146
0.2049697	0.0218403405880146
2.218385	6.70078065384175
-0.0414365	1.79976592626182
-1.0043855	3.33527442339079
-0.1076177	3.41764398711055
-0.0452435	3.13322019157375
-3.29818	0.489836587863233
-3.68734	2.33621101805062
-0.4995811	0.0218403405880146
-0.725459	0.0218403405880146
-0.441298	0.0218403405880146
-0.7454965	0.0218403405880146
-0.0529595	0.0218403405880146
0.136613	0.0218403405880146
0.54114865	0.0218403405880146
-0.2134153	0.0218403405880146
-0.5833255	0.0218403405880146
-0.420488	2.68678322234563
-0.545369	0.0218403405880146
0.0975095	0.0218403405880146
-0.1615498	4.15592820081047
1.191312	2.1365174079558
0.212946	2.14213809145458
0.3503575	3.67690385104486
1.1570235	3.68433276611935
1.384681	1.18077408447001
-1.008015	3.418984663594
0.7722465	0.0218403405880146
0.7682065	1.14127977550603
-0.025476	2.38588723868783
1.699945	4.11720571497727
0.125677	5.52055923008233
4.159505	5.82175945703396
-0.325398	4.28293858151723
-2.74399	4.78864361731835
1.829918	7.51021158213761
1.369901	3.71627211092823
2.0032	2.18692384677603
0.6727755	3.01781442913986
-0.613263025	2.88186383717483
-1.755485	2.00508206324301
-1.4583	1.24493709464041
-0.424754	3.8642355305682
-0.429575	0.0218403405880146
-0.331786	0.0218403405880146
-0.4286715	0.0218403405880146
-0.0411595	0.0218403405880146
-1.0587495	0.0218403405880146
0.212194	0.0218403405880146
0.05136115	0.0218403405880146
-0.020418	0.0218403405880146
-0.4902985	0.0218403405880146
0.2196325	2.63855843170803
0.1716625	0.0218403405880146
-0.3981547	0.0218403405880146
-0.348819	2.48582091278699
0.1227095	0.0218403405880146
-0.574335	0.0218403405880146
-0.305372	0.0218403405880146
-0.736335	4.26994511293085
0.257484	0.0218403405880146
1.1443195	3.12560409466672
-2.130685	1.84234112826963
-0.21838925	0.0218403405880146
-0.6873945	0.0218403405880146
-0.071232	0.0218403405880146
-0.070201	0.0218403405880146
0.1635645	0.0218403405880146
0.37013825	0.0218403405880146
0.4474175	0.0218403405880146
0.1526563	0.0218403405880146
-0.2839337	0.0218403405880146
0.178377	0.0218403405880146
-0.947755	0.0218403405880146
-0.440958	0.0218403405880146
-0.619359	0.0218403405880146
0.0562935	0.0218403405880146
0.209877	0.0218403405880146
0.552725	0.0218403405880146
-0.613699	0.0218403405880146
-0.417952	0.0218403405880146
0.081224	0.0218403405880146
3.77592	4.8233038395749
0.5818655	3.12792413535814
-0.8986435	4.13166828852586
-1.484375	7.85216561909285
-1.0597405	1.35557637839017
-0.7939395	2.71140670597122
-0.360266115	1.02063335455716
-0.5591875	3.40833846616193
-0.1493552	0.0218403405880146
-0.0934559	7.15882685071402
-1.1425855	2.59374033210687
4.50945	1.78837689782745
0.873759	4.27071907068888
3.035465	2.08257868496638
-2.70287	5.31130624957614
-5.029285	4.49470007774712
-6.69954	3.49720613540857
0.6957345	3.44328836001694
2.194405	2.43924290569464
0.08634625	4.59166635359447
2.957365	1.86013096588722
1.398835	2.23614163262754
1.527106	1.59684736294004
1.188635	1.66073263633179
1.75387	3.06296063581012
2.27595	1.69087894715199
1.917255	3.24238602375445
2.175705	2.61015532537623
1.93347	2.2128710760226
0.8026795	2.93974476384133
0.823597	1.98563059104383
0.36584	3.12702308783176
0.557733	2.34525173283475
-0.00896999999999998	3.77089054956568
0.814029	2.04847885982689
13.42124	3.73775462002376
6.831375	6.26842108651472
0.3363525	4.17976054084144
0.737276	4.32440279755068
-0.78431675	0.0218403405880146
4.87994	4.14381542713832
-0.3852645	1.58099958981338
0.11855065	0.0218403405880146
-0.4153755	0.0218403405880146
0.0735368	0.0218403405880146
0.17470175	2.0896963265264
-0.705417	1.90005056394603
2.574725	6.2680394342107
-0.409401	0.0218403405880146
4.96532	3.51826085422585
2.847835	2.01298595532058
0.03237	5.60233533719443
0.952084	4.49069369926785
0.884026	3.20660901964622
6.40661	3.69824941806538
2.59255	3.97530147080621
-0.04560082	4.62149326648006
-1.980815	3.02272445139009
-0.349442	2.02193173194768
-0.6062505	1.02376183276907
-0.1618237	1.64233198848648
0.356718	0.0218403405880146
0.091773	0.0218403405880146
-0.01789	0.0218403405880146
0.344059	0.0218403405880146
-0.5556785	0.0218403405880146
1.1127795	2.19784962091427
-0.512252	0.0218403405880146
-2.224731	7.34675193208862
-0.11176025	0.0218403405880146
0.18892485	0.0218403405880146
0.755256	4.24971324405423
-0.373643	0.0218403405880146
-0.464565	0.0218403405880146
0.0853765	0.0218403405880146
-0.6365445	0.0218403405880146
0.3055615	0.0218403405880146
0.1042211	0.0218403405880146
-0.2561315	0.0218403405880146
0.09280007	0.0218403405880146
0.864393	4.62879815096855
-0.6008745	2.2758716161227
-0.8288765	0.851415354907795
0.1787665	0.335258367865917
-0.5463385	0.0218403405880146
-1.260515	3.75157177593845
-0.4938125	7.02203709683818
-0.4506535	0.0218403405880146
0.34236597	0.0218403405880146
-0.444347	0.0218403405880146
0.454035	0.0218403405880146
-0.1016715	0.0218403405880146
8.924475	7.20350106029919
-0.375722	0.0218403405880146
-1.862725	2.21490449888564
0.116253	0.0218403405880146
0.40287155	0.0218403405880146
-0.927761	0.0218403405880146
0.2464085	0.0218403405880146
0.758141	0.0218403405880146
-0.909814	0.0218403405880146
-0.9265325	0.0218403405880146
1.681835	0.0218403405880146
-0.1204066	0.0218403405880146
-0.5622885	0.0218403405880146
-0.332555	0.0218403405880146
-1.0744935	3.4967172994766
0.20682635	0.0218403405880146
0.394256	7.27473666962321
0.017455	6.90279572312069
0.746942	1.25752205687308
-0.652406	0.0218403405880146
-0.1629403	0.0218403405880146
-0.1385555	0.0218403405880146
-0.606594	1.06315970952174
-0.13730895	0.0218403405880146
-0.129835	0.0218403405880146
0.0186555	0.0218403405880146
-2.472995	7.38794784805502
-0.48093	3.60361242319897
1.040331	4.12815993317894
0.2462895	10.2456475724229
0.244083	2.58050106010883
-5.304135	5.33932048437821
4.32257	7.57256215317396
-1.0586875	8.75681818690669
-1.208778	7.12214484155959
-2.237935	5.00956935693892
-0.1726855	0.0218403405880146
1.2725315	6.3465050685551
-0.177044	0.0218403405880146
0.2214675	0.0218403405880146
0.06798	1.07203315260481
-0.5735565	0.0218403405880146
0.17403985	1.92983719318916
0.6531421	4.38356899319571
-0.824918	2.54542240481431
-0.148166	1.59650701928976
-0.42794	0.0218403405880146
-0.6064135	6.03769929924148
-1.98677	3.27791827381673
-1.1543045	4.29425736389096
-1.609455	3.35935569638918
-0.313626	0.0218403405880146
-0.0815075	0.0218403405880146
-0.641889	3.61679589312428
-0.697093	0.0218403405880146
-0.3262	0.0218403405880146
-0.3760315	0.0218403405880146
-0.392269	0.0218403405880146
0.4013755	1.83168246953648
0.6262055	1.13347725338245
0.6692085	2.84905051233334
-0.039817	8.82642395843495
-5.866435	3.36380315152481
-0.206714	5.07290874658092
0.2491435	3.30156818151776
-0.461831	4.38466421666151
2.09893	1.9860045798494
-0.609117	0.0218403405880146
-0.403244	0.0218403405880146
-0.49003686	1.43088739301952
-0.3979994	2.98229360224383
0.4303666	3.73125697193472
-0.135401	1.05910287376705
0.8499105	5.36952169218651
0.4368655	0.0218403405880146
-0.768657	0.0218403405880146
0.324431	0.0218403405880146
0.1405335	0.0218403405880146
-0.157578	0.0218403405880146
-0.7784725	2.33256521461515
1.263526	3.56728992545872
-0.440265	4.85541039251662
-0.5529085	2.74907564228889
-1.55827	4.17359492918003
3.57698	7.80610139485139
-0.3627966	0.0218403405880146
0.3581975	0.0218403405880146
0.3458671	0.0218403405880146
-0.0817755	0.0218403405880146
-0.328916	0.0218403405880146
-0.105114	0.0218403405880146
-1.110613	0.0218403405880146
0.1482495	0.0218403405880146
-1.128971	0.0218403405880146
-0.402003	0.0218403405880146
0.0260899999999999	0.0218403405880146
-0.3843325	0.0218403405880146
-0.379499	3.46093157111223
3.34743	6.07052295067732
-0.825099	0.0218403405880146
-0.1641875	0.0218403405880146
0.0784095	0.0218403405880146
0.3673415	0.0218403405880146
-0.3537516	0.0218403405880146
0.8907405	2.3070835407992
-1.29048	4.72641540193139
0.3827815	6.69784644608141
2.93047	4.59497372715445
-4.627505	8.58684625779477
1.283073	3.24651849540093
-0.7957435	0.0218403405880146
-0.1434669	0.0218403405880146
-0.0190175	0.0218403405880146
-1.616287	4.32071367097441
0.4749835	3.07375573824578
0.095301	0.0218403405880146
-0.72195725	0.0218403405880146
-0.66733975	0.0218403405880146
-1.055048	4.58280576120387
-0.8453805	5.55630174181599
-0.5637354	0.0218403405880146
2.879715	1.98565620177846
2.0277825	7.46707148999587
1.603405	4.85711477791725
2.41316	4.92347531355097
0.026152	0.0218403405880146
-0.0043665	0.0218403405880146
-0.0934975	0.0218403405880146
-1.694315	2.99974546079458
-2.26009	1.15289089332478
-5.151195	3.25746099838581
-0.2042731	3.58004657006493
-0.0443937	1.53846615545182
-2.869605	3.38120058385467
3.71988	8.93727838307043
0.9228935	3.67613321957323
6.204925	2.32422738396228
0.03032195	0.0218403405880146
-0.99334	6.36752143750743
1.47469	5.41825445072364
0.836361	3.84224193238985
7.207015	2.92031250742604
2.4346	5.04126568285942
-2.05744	6.0168150148342
-2.12173	6.27087867029183
-1.369995	3.91936462320389
4.238585	12.7226180705912
-0.8697315	5.08571616575683
2.897395	6.54924841006598
-4.37381	3.58793246051034
-0.587382	3.62462222855992
0.258933	0.0218403405880146
0.684978	1.97145759330548
0.022096	0.0218403405880146
0.237978	1.9064893114228
0.1829515	0.0218403405880146
-0.5710875	1.47047559496528
11.39965	4.92564254841217
1.79722	5.56302354639695
0.4137608	0.0218403405880146
-0.90785	0.0218403405880146
0.431128	0.0218403405880146
-0.9754795	0.0218403405880146
0.3972312	0.0218403405880146
-0.5145864	0.0218403405880146
-1.1203465	4.47759264040985
-1.034465	9.55646631165337
4.10939	4.5329275898152
-0.3906735	0.0218403405880146
-0.2940825	0.0218403405880146
0.9220185	3.1077656448095
-0.6739445	0.0218403405880146
0.041808	0.0218403405880146
0.246934	0.0218403405880146
0.1214125	0.0218403405880146
0.0341086	0.0218403405880146
-0.042798	0.0218403405880146
-0.1727763	0.0218403405880146
0.1771095	0.0218403405880146
-0.2538925	0.0218403405880146
0.3846925	0.0218403405880146
-0.3689024	0.0218403405880146
-3.325535	5.43035337206931
0.0759137	4.50562079044444
2.19687	2.26635541107074
5.3486	3.23952264384472
1.84659	3.18101361724944
2.417985	2.81620833983403
2.15492	4.5056165475171
-2.187165	3.76969896001152
2.141955	4.08377546314071
-2.718375	1.86468820548526
-3.46613	1.80437143583158
-1.0426555	7.8358139417977
-0.088400075	0.0218403405880146
2.79022	4.52186514247277
-0.188396	4.57025062202149
0.0902345	4.11148788868862
0.647148	2.36256003769844
-3.343755	3.44198405997212
-0.4241415	0.0218403405880146
-0.1885213	0.0218403405880146
-1.681485	5.0432216450611
-2.020975	5.20364496416355
-1.3599	3.49020405429948
-0.14522345	0.0218403405880146
-2.94401	2.31778599854334
-0.20388245	2.70596916356567
0.4015483	1.66212766545109
3.89357	4.45677451606259
2.14322	2.25377331419722
3.503925	2.85850514584314
-3.24784	4.11756746989788
-3.7314	4.41075782566399
4.31006	4.57419353326795
-0.693698	5.15456527546528
2.569045	4.8555175708168
2.78225	4.96094226105257
-0.04567855	1.58401130164302
-0.921557	1.77674081419864
0.028305	0.0218403405880146
-0.0790202	0.0218403405880146
-0.259014	0.0218403405880146
-0.271937	0.0218403405880146
-0.5945755	0.0218403405880146
-0.22285	0.0218403405880146
0.1805925	0.0218403405880146
0.3546375	0.0218403405880146
-0.00358	0.0218403405880146
-0.410260365	0.0218403405880146
0.2137049	0.0218403405880146
-0.0352617	0.0218403405880146
-0.453874	0.0218403405880146
-0.0667502	0.0218403405880146
0.081222	0.0218403405880146
-0.2214625	0.0218403405880146
-0.302338	0.0218403405880146
-0.386372	0.0218403405880146
-0.1197865	0.0218403405880146
-0.686077	0.0218403405880146
-0.297604	0.0218403405880146
-0.35810049	0.0218403405880146
-1.180995	4.40085181327568
0.0932085	0.0218403405880146
0.112395	0.0218403405880146
0.173947975	0.0218403405880146
-1.6604675	5.13279145320218
0.663161	0.0218403405880146
0.18039	0.0218403405880146
5.075555	8.06787798687044
-1.82008	1.10500373290999
-0.4966435	2.59470201175911
1.66768	1.75497060895801
-0.3379432	3.03218433613237
4.377	1.91943423834742
-0.2982285	0.0218403405880146
-0.2108965	0.0218403405880146
0.1838556	0.0218403405880146
-0.7283085	0.0218403405880146
-0.487103	0.0218403405880146
-0.561393	0.0218403405880146
-0.399468	0.0218403405880146
-0.2861229	0.0218403405880146
0.804607	1.83166568324448
-0.1333815	1.32463866085533
0.714671	0.0218403405880146
0.01781775	1.54821210222476
-0.2809314	2.51640835237232
-0.28449	0.0218403405880146
0.2496025	0.0218403405880146
0.066148	0.0218403405880146
-0.458155	2.00255088640465
-0.285226	0.0218403405880146
-0.876545	0.0218403405880146
-0.3694825	0.0218403405880146
-0.5950765	0.0218403405880146
-0.73896545	0.0218403405880146
-0.6682575	0.0218403405880146
-0.0724153	0.0218403405880146
0.2887395	0.0218403405880146
-2.39803	6.09676113266831
1.654192	4.73493170214975
1.828775	8.2110463592983
-0.0863165	0.0218403405880146
0.34256811	0.0218403405880146
-0.750241	0.0218403405880146
-0.473867	0.0218403405880146
0.6239455	0.0218403405880146
-0.6503498	0.0218403405880146
-0.370617	0.0218403405880146
-0.0289755	0.0218403405880146
-0.67021	0.0218403405880146
0.65393505	0.0218403405880146
-0.4821145	0.0218403405880146
0.4832995	0.0218403405880146
0.05068985	2.37803658248675
-0.577101	0.0218403405880146
1.197475	6.61361144203586
0.714346	6.94552064940101
0.0153605	0.0218403405880146
0.39603	0.0218403405880146
0.5545725	5.47011073716038
0.02582	2.94750013709695
0.494063	6.38373142362147
-0.477654	6.99895715382493
0.676175	1.45275108427935
0.7339155	2.31245868899864
4.372595	2.06874431798506
0.074776	0.0218403405880146
-0.71847845	0.0218403405880146
3.81508	1.86983676142749
-0.323509	0.0218403405880146
-0.28212485	0.0218403405880146
-0.3280752	0.0218403405880146
-0.2831082	0.0218403405880146
-0.12776525	0.0218403405880146
4.18044	1.52796074704153
-0.06263525	0.0218403405880146
-0.4557084	0.0218403405880146
1.157746	0.0218403405880146
-0.09125775	0.0218403405880146
-0.28984345	0.0218403405880146
0.3047515	0.0218403405880146
3.385965	2.61684519301411
8.453575	3.81471927500451
6.363235	5.46632370240579
1.6439225	1.51018863899385
-2.99386	5.1609616792768
5.567735	4.76100384698451
-2.1434	4.87080046100155
-3.49232	2.29433250534425
-4.148225	5.56818305058155
-3.763945	3.87444557659644
-3.795145	4.80480226900769
-3.34129	4.08423519556133
-6.759275	4.35137897136721
0.0030945	0.0218403405880146
-0.110904	0.0218403405880146
-0.3776585	0.0218403405880146
0.5924545	0.0218403405880146
7.11997	5.76947350914881
6.429835	5.67280768961371
-0.8638815	0.0218403405880146
-5.09987	4.01824359204202
-2.919775	3.09274535150136
-3.02358	3.60322838633152
-1.85136	2.35153481750187
1.068766	4.57360550508394
1.543204	4.3303853889686
3.61441	4.65484301794065
-1.10011	2.38658049502846
-0.17883	0.0218403405880146
0.0608095	0.0218403405880146
-0.1000815	2.78669848486173
-0.101463945	0.0218403405880146
0.3923066	1.48685363476852
0.011081	0.0218403405880146
-0.03301075	1.99069702196007
-0.6772375	0.0218403405880146
-0.1743915	0.0218403405880146
-0.7311955	0.0218403405880146
0.0659356	0.0218403405880146
0.5680755	0.0218403405880146
-0.249622	0.0218403405880146
-1.12833	0.0218403405880146
0.280168	0.0218403405880146
-0.12164	0.0218403405880146
-0.543479	0.0218403405880146
-0.8751725	0.0218403405880146
-0.0479285	1.92700286963187
-0.7919649	0.0218403405880146
-0.129359	0.0218403405880146
-0.6062825	0.0218403405880146
-0.11366415	0.0218403405880146
0.176637	0.0218403405880146
-0.15608945	0.0218403405880146
-0.201937	0.0218403405880146
-2.351805	2.63382774724839
-1.69176	2.8964079693054
-0.560962	0.0218403405880146
0.052026	0.0218403405880146
-0.1785734	0.0218403405880146
0.730264	1.93928095601816
-0.323634	2.37349957407429
-0.2583115	0.0218403405880146
0.2013335	4.44103022089284
-3.319545	3.43997951090852
-2.524615	4.5735798989052
6.94345	6.22848495108206
-5.905665	5.44777150609343
-0.190365	4.69389361217948
-0.3819785	0.0218403405880146
-0.2573838	1.14055248974614
0.0188035	0.0218403405880146
2.13378	3.69409770472791
-0.052827275	0.0218403405880146
-0.139926	0.0218403405880146
0.36182	0.0218403405880146
-0.1150005	0.0218403405880146
-0.4366545	0.0218403405880146
-0.3065835	0.0218403405880146
1.3416505	4.57102148125511
1.507983	4.5817052747167
-0.085867	0.0218403405880146
0.2356885	0.0218403405880146
1.3420215	2.78578004134003
0.6932125	4.5566867793646
-0.2633365	0.0218403405880146
-0.8835515	0.0218403405880146
-0.812017085	0.0218403405880146
-0.6797245	0.0218403405880146
-0.0735616	0.0218403405880146
-0.279081	0.0218403405880146
2.38342	4.87204635055831
2.34335	3.90693438214546
2.412385	8.03773672792483
8.78199	4.65829044343436
8.339695	6.08761227498917
-8.518535	5.48449049070958
-3.453245	3.96297746400227
-0.588083	0.0218403405880146
0.4828295	0.0218403405880146
0.0997525	3.23801756381386
0.372397	0.0218403405880146
-0.10961735	0.0218403405880146
-0.856827	0.0218403405880146
0.130739	0.0218403405880146
-0.751991	0.0218403405880146
0.2488292	0.0218403405880146
