longitude_EA_zscores	longitude_GD_zscores
-0.3827215	0.168877504814459
-0.528895	0.168877504814459
-7.980355	5.86684090307743
-9.12141	6.39821649341778
-13.472855	5.09287771836037
1.933035	4.05039324935987
-2.760285	5.11714673360418
-0.0729500000000001	1.879004071422
0.783565	4.26461524114332
0.1318682	0.168877504814459
-0.51215995	0.168877504814459
-0.022874815	0.168877504814459
-0.18123085	0.168877504814459
-0.1757437885	0.168877504814459
-0.3378205	0.168877504814459
-0.1621675	0.168877504814459
0.0564005	0.168877504814459
1.0732955	4.23237154392369
1.112415505	2.54536862128259
0.0674495	0.168877504814459
-0.053035	2.99996324842808
6.13961	3.6073102399025
-1.095007	2.93197374536358
1.5716015	2.70800927762172
-3.710815	4.59596511163112
0.05261787	0.168877504814459
-0.2128165	0.168877504814459
-6.54183	5.24028306349281
0.198798	0.168877504814459
-0.5637225	1.83457198230383
-0.5045645	0.959429134356948
-0.9761515	0.168877504814459
-0.1713155	3.07533570067534
-0.29366045	0.168877504814459
-0.312777	0.168877504814459
-0.2370362	0.168877504814459
-0.55308705	0.168877504814459
-0.203358	0.168877504814459
-0.4357575	0.168877504814459
-2.39968	4.06175025893908
2.110355	2.32107597519428
-2.13204	3.8638423685267
-0.21097	6.50356782660774
-0.498952	0.168877504814459
0.95615445	3.23632351901649
0.414699	1.75384667652712
-13.92045	5.38029216479347
4.83878	7.51659428670088
-0.2669995	0.168877504814459
-0.4690825	0.168877504814459
2.0989	2.74635733982893
1.1981485	2.45714666232631
-0.1808415	0.168877504814459
-0.3822137	3.51392465502229
-0.7219465	0.168877504814459
-0.138223	0.168877504814459
-0.5468835	0.168877504814459
0.2026055	0.168877504814459
-0.0840305	0.168877504814459
0.116821	0.168877504814459
-0.4129015	0.168877504814459
-0.339566	0.168877504814459
-3.79144	2.6067792125398
1.376035	5.38577584715264
0.24172255	0.168877504814459
-0.0348415	0.168877504814459
-0.017281	0.168877504814459
-0.07414315	0.168877504814459
-0.6625945	0.168877504814459
0.2714045	0.168877504814459
-0.4514765	0.168877504814459
-0.2377965	0.168877504814459
-0.0056725	0.168877504814459
0.018423	0.168877504814459
-0.24554075	0.168877504814459
0.2003234	0.168877504814459
-0.5186949	0.168877504814459
0.433885	0.168877504814459
-0.31105095	0.168877504814459
-1.359772	0.753024044852329
-0.4407923	0.168877504814459
-0.2459375	0.168877504814459
-0.199031	0.168877504814459
-0.637867	0.168877504814459
-0.4230635	0.168877504814459
-0.2403928	0.168877504814459
-2.65003	2.07409229812762
0.147759	0.168877504814459
-0.304522	0.168877504814459
0.14581505	0.168877504814459
-0.1591185	0.168877504814459
0.535566	0.168877504814459
2.13705	3.50240751841986
-0.295979	0.168877504814459
-0.010649	0.168877504814459
0.1661515	0.168877504814459
-0.3023945	2.88074104192254
-0.4234765	0.168877504814459
-0.3254515	0.571006428653448
-0.0665749999999999	5.6835331921911
-0.2027355	0.168877504814459
-0.577065	0.168877504814459
-0.36813085	0.168877504814459
-0.527991	0.168877504814459
10.73875	8.85715740166178
-0.6291055	2.12917758837073
10.79775	6.54782684487307
0.22461675	0.168877504814459
-0.4548495	0.168877504814459
-0.520248	0.168877504814459
-0.45625	0.168877504814459
0.0689255	0.168877504814459
-0.206934	0.168877504814459
-0.6342845	0.168877504814459
4.17452	5.83477988535498
0.05827425	0.168877504814459
-0.2786685	0.168877504814459
1.653894	2.58563273109392
0.827315505	3.25485672814437
2.0720165	5.61150995339122
-0.376135	0.168877504814459
-8.913325	4.6231228417054
-0.475462	0.168877504814459
-0.16510715	0.168877504814459
0.2218455	0.168877504814459
-0.0979778	0.168877504814459
-0.043863	0.168877504814459
-0.19017395	0.168877504814459
0.475116	0.168877504814459
4.724815	3.72360627217844
1.158312	4.78215389428523
2.33756	2.39676622243852
-0.1478905	0.168877504814459
0.18422	0.168877504814459
-0.046780295	0.168877504814459
-0.1989895	0.168877504814459
2.800985	3.90620229567789
-0.134295	0.168877504814459
-0.2146536	0.168877504814459
0.1192062	0.168877504814459
-0.1621872	0.168877504814459
-0.030496	0.168877504814459
0.29200965	0.168877504814459
0.1104845	0.168877504814459
-0.214994	0.168877504814459
-0.1955056	0.168877504814459
-0.1545585	0.168877504814459
-0.2035115	0.168877504814459
-0.18154245	0.168877504814459
-0.4291515	0.168877504814459
0.4027645	0.168877504814459
-0.1072805	0.168877504814459
1.63555	3.15943958923554
-1.004868	1.45818029852254
-0.0917073	0.168877504814459
-0.10966515	0.168877504814459
-0.22812925	0.168877504814459
-0.449002	0.168877504814459
-0.2210295	0.168877504814459
0.1558735	0.168877504814459
-0.3757445	0.168877504814459
-0.39348475	0.168877504814459
0.1867623	3.20890305493388
-0.421396	4.92808592935747
-0.67667985	0.168877504814459
-0.168499	0.168877504814459
3.431735	2.60968571391154
0.03926755	0.168877504814459
6.372185	6.69816221578868
0.76339215	6.86834896744277
-7.21057	5.32948984478371
-8.893505	5.05864560942028
2.783715	2.98555997084419
0.603939	0.168877504814459
0.1469935	0.168877504814459
0.057288	0.168877504814459
1.76498	3.03387328762457
-0.07357645	0.168877504814459
0.10597475	0.168877504814459
0.502529	0.168877504814459
-5.306175	3.51556636295847
1.1958335	3.24572935079171
1.1351645	1.92292036835023
0.3076285	3.42451381204455
0.800761	3.9201180398865
0.49525	1.13613731286446
0.407375	3.62599198208021
-0.1840129	0.168877504814459
0.256959845	0.168877504814459
-0.00117125	0.168877504814459
-0.0897984	0.168877504814459
-0.7765945	0.168877504814459
0.0892845	0.168877504814459
0.031014	0.168877504814459
-0.3046787	0.168877504814459
-0.36751	0.168877504814459
3.255785	5.7502954516689
-0.10383975	0.168877504814459
-0.2106816	0.168877504814459
2.11684	4.78474263409831
-1.041864	1.14255450118267
-1.621885	2.57975752300071
-1.60725	2.00006457345308
0.49834905	2.97030223600676
1.155352	2.10752058569592
1.478135	4.91572202444001
-0.0500117	0.168877504814459
1.15464175	3.47580124659709
-0.352047	0.168877504814459
-0.3027175	2.78261489346003
1.646135	5.92193307681389
7.288585	6.33674032774922
0.873065	2.20931880993156
8.458885	7.07970985567503
5.214456	6.22814378257595
4.832535	8.75450475568031
4.996025	3.79524592377297
2.62102	4.42367504049421
0.092298	2.67561478752159
1.24518	4.31428058734522
-0.4395575	2.87144416055606
0.4288145	0.168877504814459
-0.3235215	0.168877504814459
0.1189959	0.168877504814459
-0.096510525	0.168877504814459
0.259837	0.168877504814459
-0.15838075	0.168877504814459
-0.41082335	0.168877504814459
-0.2631065	0.168877504814459
-0.00132699999999999	0.168877504814459
-0.229734	0.168877504814459
-0.212418	0.168877504814459
-0.2950075	0.168877504814459
-0.722814	0.168877504814459
-0.23628697	1.16248320501879
0.0014385	0.168877504814459
0.134464	0.168877504814459
-0.148912	0.168877504814459
2.36502	2.84274948067412
-0.2468235	0.168877504814459
1.99613	4.17072199369275
1.4564785	3.98093427674773
-0.3420745	0.168877504814459
-0.0408575	0.168877504814459
-0.5495515	0.168877504814459
-0.0563203	0.168877504814459
0.3320725	0.168877504814459
-0.22431915	0.168877504814459
-0.151003	0.168877504814459
0.1006277	0.168877504814459
-0.4390475	0.168877504814459
-0.09575725	0.168877504814459
-0.3585975	0.168877504814459
-0.250168	0.168877504814459
0.128595	0.168877504814459
0.063409	0.168877504814459
-0.407096	0.168877504814459
-0.3967045	0.168877504814459
0.277139	0.168877504814459
-3.05500000000042e-05	0.168877504814459
0.0522405	0.168877504814459
6.81598	5.73980417890813
-0.7187905	1.81548116798205
0.10547	3.82275217595483
0.390695	3.73523972208657
0.384895	3.42803170850863
-0.0488449999999999	3.00869167668306
-0.5466725	2.31944436183755
-0.817401	5.57285861964337
-0.29169115	0.168877504814459
-0.370285	3.25519985077675
0.0794	2.13626843981762
-3.455675	6.42033605498095
-2.95123	2.05692060966872
-5.32673	3.51953600210453
-6.81524	2.62574302932044
-1.717547	5.32051164451446
-2.0369881	3.35790443586667
3.26053	2.58257868817739
-1.042396	3.45640666596073
1.907785	1.43006076402372
0.33902	3.25617196835361
0.638	2.6643213513231
0.9321	2.55480977081208
0.46748	1.92668349008986
1.03493	1.94796029169611
0.9383	2.40876785032257
-0.114575	3.9069121211001
0.86972	2.00260588293379
0.822095	2.81790463066378
0.446955	2.10769725468576
0.789615	2.21919792585184
-3.518575	1.63950320917603
-0.175755	3.23028783122833
0.4401915	4.37743437487459
-1.3104745	3.53540578260735
-3.73619	3.05386685708388
-3.99254	5.65978642900433
-3.23744	5.16461069744195
0.5868128	4.73097335983746
-0.5683965	0.168877504814459
-7.460045	10.4593980568708
-1.995815	2.92878682301636
-0.538433	0.168877504814459
-0.3099335	0.168877504814459
-0.166874	0.168877504814459
-0.21662455	2.12041595029477
-0.3244925	0.168877504814459
-0.63081	7.10306348917748
-0.433624	0.168877504814459
-1.863897	1.96741872980824
-1.79505	3.8034173919152
-4.721345	3.71106464484655
4.726155	3.20613373244469
3.921045	1.6517305362698
-4.076705	3.60118937314835
6.095515	6.89297031026786
1.0890415	2.75675550052713
0.474158	3.7791356023685
-1.155448	2.68708437284777
-1.659315	2.23103383550299
-1.847755	3.20402488288225
-0.4473384	0.168877504814459
0.03393892	0.168877504814459
-0.1606412	0.168877504814459
-0.26223055	0.168877504814459
-0.574928	0.168877504814459
0.428337	4.0541031869199
-0.3378835	1.80907881970319
-13.18895	4.22998023379903
-0.1977315	0.168877504814459
-0.07244175	0.168877504814459
0.823576	1.03079017043323
-0.2749504	0.168877504814459
-0.285159	0.168877504814459
-0.085708	0.168877504814459
-0.02965245	0.168877504814459
0.155051	0.168877504814459
-0.03963335	0.168877504814459
-0.202513435	0.168877504814459
0.027518	0.168877504814459
-2.761555	3.1841202389675
-3.261145	2.40579235520695
-2.83603	1.86759326589356
0.374468	0.00119429359983903
0.2223855	0.168877504814459
1.624414	4.92547177430104
3.420815	5.07098198127651
-0.635512	0.168877504814459
-0.6153435	0.168877504814459
0.22125125	0.168877504814459
0.09600135	0.168877504814459
-0.0011667	0.168877504814459
4.844865	7.07606725763615
-0.03000546	0.168877504814459
-13.5888	5.87605019237201
0.12887292	0.168877504814459
-0.3389505	0.168877504814459
-0.2418684	0.168877504814459
-0.1205645	0.168877504814459
-1.715585	0.00119429359983903
-0.01249405	0.168877504814459
-0.31610655	0.168877504814459
-2.4454	0.327396477097439
-0.235783	0.168877504814459
0.206004	0.168877504814459
0.09748865	0.168877504814459
2.727505	3.66064454672059
-0.637531	0.168877504814459
-16.5176	7.80946758573218
-18.4381	5.68682749366527
-2.605325	1.54003276348812
0.0573975	0.168877504814459
-0.396708	0.168877504814459
0.4293215	0.168877504814459
0.2381287	0.168877504814459
-0.1283255	1.2223101059768
-0.16719	0.168877504814459
-0.2083137	0.168877504814459
-4.54962	3.22941274737577
-7.08719	6.30572932181759
-1.1914805	4.00406421656313
-8.563085	7.22046429645509
0.9171125	3.92578200319167
-0.0868	4.75451803580356
-8.63506	5.74160995708324
3.45544	5.840853369547
3.73956	4.80364841887009
-0.5750915	3.30381130107463
-0.0193205	0.168877504814459
-4.67311	6.1573437694514
-0.1036848	0.168877504814459
-0.158734	0.168877504814459
-0.14931805	0.168877504814459
-0.41641	2.0897539490467
-0.5461326	1.9346496913792
-0.1782085	2.12656591420704
-0.293033	0.168877504814459
-0.115822	1.83300300608567
-0.4543565	3.05388172819125
2.976575	2.82452493797807
0.777353	2.1318511152865
1.729875	2.6592966575036
-3.141985	4.06149305230893
-0.15376225	0.168877504814459
-0.4688595	0.168877504814459
1.835334	2.42450820701892
0.14490095	1.4791707823552
-0.209819	1.4791707823552
0.4583935	0.168877504814459
-0.002452	0.168877504814459
0.732556	2.6224724226475
0.3099099	2.3849750281715
2.318995	2.43933057197502
3.846663	6.57271050690765
-6.17499	3.32952236993376
3.1881685	4.67289591299776
2.82983	1.25021372301369
3.526634	5.31380010752963
-2.757965	2.6025542670515
0.3714784	0.168877504814459
-0.1462145	0.168877504814459
1.058423	2.62284618447349
-0.48757025	2.76235875354448
-2.12591	2.00260363367847
-1.474135	1.79238325789961
-4.254635	3.46401800567745
-0.353043	0.168877504814459
-0.413502935	2.52218910438677
-0.7197578	0.168877504814459
-0.0948624	0.168877504814459
-0.492606	0.168877504814459
-0.439475	0.168877504814459
3.72888	3.63947999976459
2.1960065	4.07129383753392
1.397035	7.60127768397623
3.90378	3.05720558516066
14.9086	10.6958802820319
0.1179015	0.168877504814459
-0.13770005	0.168877504814459
0.22377	0.168877504814459
-0.53174	0.168877504814459
-0.091001	0.168877504814459
-0.46741915	0.168877504814459
0.230588115	0.168877504814459
-0.35826835	0.168877504814459
0.1035685	0.168877504814459
0.2747565	0.168877504814459
-0.25481	0.168877504814459
-0.1871539	0.168877504814459
7.576485	4.55002948137867
-4.51968	4.83557521990596
-0.40893365	0.168877504814459
-0.539578	0.168877504814459
-0.00942115	0.168877504814459
-0.806272	0.168877504814459
0.032783	0.168877504814459
1.845325	4.91655944961686
4.67978	4.22041480009103
-8.04798	4.29817230339861
3.92362	4.60850621308869
5.97094	4.21527679636425
0.649815	3.45894097824413
-0.17618685	0.168877504814459
-0.11008235	0.168877504814459
-0.315047	0.168877504814459
10.58026	4.580589270522
-2.51073	4.51770423597824
0.0640518	0.168877504814459
-0.14659175	0.168877504814459
-0.212513	0.168877504814459
-2.76762	4.43514970231118
-3.3627	8.55228924730411
-0.326267	0.168877504814459
0.8341045	2.76194044496194
-13.13595	8.66347329967662
-11.225705	4.89193746604604
-10.454585	7.4353206705097
0.06219365	0.168877504814459
0.017245	0.168877504814459
0.0440385	0.168877504814459
2.35951	4.00031408820978
2.6867015	2.97977095074801
2.20150625	6.38457830553044
1.53203	3.8186854217405
0.143731	1.08600158959561
1.42616	5.03329246686875
0.100555	2.93419786748347
-0.9545675	3.04972301991608
2.101345	5.13619160598741
-0.4839571	0.168877504814459
6.80536	4.58079972515815
-0.815403	2.8223223989426
-0.595041	2.09075774882757
-8.16552	2.41856858312955
4.743805	4.66253968700069
6.190795	10.1665516185477
5.130945	8.17465691294899
4.88739	7.12851224414983
-12.064825	7.51717996206682
6.35626	4.65524432853447
1.359225	4.01053876714477
1.1546727	3.10072523992913
-2.3135805	1.51654127064067
-0.5534105	0.168877504814459
-0.17902405	0.168877504814459
-0.211111	1.39024147094864
-0.633864	3.65107645152714
-0.810595	0.168877504814459
-0.171054095	0.168877504814459
8.87914	4.63427573523911
1.725065	6.85599504171584
-0.07634315	0.168877504814459
-0.2067107	0.168877504814459
-0.3863375	0.168877504814459
-0.205179535	0.168877504814459
-0.394665	0.168877504814459
-0.007212	0.168877504814459
-17.9742	5.00517251900703
-19.23045	7.71505332319861
1.989605	5.38069001282723
-0.485898	0.168877504814459
-0.04698015	0.168877504814459
4.211	3.97376900597844
-0.1349633	0.168877504814459
-0.12893405	0.168877504814459
0.061372	0.168877504814459
-0.193988	0.168877504814459
0.17079165	0.168877504814459
0.291486	0.168877504814459
-0.1068147	0.168877504814459
-0.526377	0.168877504814459
-0.676453	0.168877504814459
-0.669259	0.168877504814459
-0.705664	0.168877504814459
-3.99841	1.95045307963232
1.5335585	2.91846083578672
0.4866945	2.8164737395899
1.575482	3.51709306158729
2.91715	4.49408869285534
2.53408	6.63266769514706
2.084535	5.2451071718096
-0.34446	3.81855361141706
2.62851	4.85735300457429
-1.113269	2.11272054888548
-1.698626	1.45542008857727
8.49285	4.4047142509198
0.15673295	0.168877504814459
10.501895	5.3592745406934
1.142566	2.41809317454594
1.301105	4.1146429514773
-10.6772	5.47184439466425
5.11786	4.28263134157498
0.18966355	0.168877504814459
-0.3448235	0.168877504814459
3.311675	4.5675954688461
2.326305	3.01025284968779
2.682435	2.68605861184357
0.39347705	0.168877504814459
2.5826	3.91095316638698
2.794325	2.77585834026948
1.3273145	4.80327336147523
4.90836	4.40480579045764
-3.57475	3.76678295808187
3.11745	4.66943887173958
-4.89844	4.76249424795
-5.9565	3.68721106133877
-0.3901945	1.72509760895356
-3.84384	7.36510108425219
2.30391	3.84371938780269
7.260775	4.2035803415089
-0.21039055	4.62867900575617
0.590847	3.16815198638031
-0.10123575	0.168877504814459
-0.2832915	0.168877504814459
0.6294765	0.168877504814459
0.1435575	0.168877504814459
-0.0168095	0.168877504814459
0.0808095	0.168877504814459
-0.1256925	0.168877504814459
-0.3568485	0.168877504814459
-0.0347531	0.168877504814459
0.1096385	0.168877504814459
-0.108941	0.168877504814459
0.1083257	0.168877504814459
-0.1174832	0.168877504814459
-0.3640895	0.168877504814459
-0.363643	0.168877504814459
-0.0098086	0.168877504814459
-0.5530675	0.168877504814459
-0.5874005	0.168877504814459
-0.188928	0.168877504814459
0.1837238	0.168877504814459
-0.157710265	0.168877504814459
-0.1252515	0.168877504814459
-7.00347	3.28058670563698
0.6481425	0.168877504814459
0.14008065	0.168877504814459
-0.14202495	0.168877504814459
3.620765	2.84602568935101
0.171756	0.168877504814459
0.1550335	0.168877504814459
3.673205	4.17637996894743
2.361131	3.90941871428201
-2.479365	4.2085917103227
-3.555735	3.7135788125427
2.203335	2.20523328251763
-3.30077	6.65054988275371
-0.13919165	0.168877504814459
0.10649115	0.168877504814459
-0.6686115	0.168877504814459
-0.738889	0.168877504814459
-0.3724858	0.168877504814459
-0.2496864	0.168877504814459
-0.1623665	0.168877504814459
-0.44177635	0.168877504814459
6.358105	3.75966506788403
-0.2479297	1.31025446442579
-0.2044035	0.168877504814459
-0.832704	2.24952067166133
-0.2967135	2.10838242293478
0.1918555	0.168877504814459
-0.4757805	0.168877504814459
-0.12770025	0.168877504814459
0.00156900000000001	0.168877504814459
0.0599745	3.13792053456268
-0.199692	0.168877504814459
0.169567	0.168877504814459
-0.130778	0.168877504814459
-0.02042425	0.168877504814459
-0.124228	0.168877504814459
-0.2775665	0.168877504814459
-0.200095	0.168877504814459
8.772065	2.79312190919867
13.22406	5.03946469262648
13.15327	5.05440928892114
0.13487425	0.168877504814459
0.12849205	0.168877504814459
-0.253053	0.168877504814459
-0.3078581	0.168877504814459
-0.33766	0.168877504814459
-0.32614575	0.168877504814459
0.404049	0.168877504814459
-0.2418325	0.168877504814459
0.2307065	0.168877504814459
0.141771	0.168877504814459
-0.070334	0.168877504814459
0.0110335	0.168877504814459
0.789699	4.06855029465013
0.04392705	0.168877504814459
9.198875	3.77839275571166
9.67781	5.8420007098231
-0.3625272	1.65492644875444
-0.488256	0.168877504814459
8.01389	4.26677718544222
8.13428	4.42987712867103
3.167635	6.33814704521662
-8.342585	3.60151310303687
0.24917935	2.35637107832415
0.4265575	1.00201186031713
0.336425	1.37976891251875
-0.0863355	0.168877504814459
-0.4342228	0.168877504814459
0.416875	2.93145687022533
-0.2114625	0.168877504814459
-0.6335872	0.168877504814459
-0.259784	0.168877504814459
0.166668	0.168877504814459
-0.2259342	0.168877504814459
0.3643335	1.7413538428037
0.0160455	0.168877504814459
-0.150409	0.168877504814459
-0.240635	0.168877504814459
0.245298	0.168877504814459
-0.2205535	0.168877504814459
0.00781	0.168877504814459
-0.4728195	0.851476746820036
-2.4051685	4.73321335629447
-2.014786	3.77364332846164
0.35305315	1.47447704531722
4.505255	4.08371291594018
-3.663115	4.62377430373859
-2.190956	3.46307272571015
0.6086695	3.18072523803677
0.37338185	2.83655359124546
1.1531165	5.73735780283905
3.58499	4.53540617343814
3.63676	3.30019835736539
4.99195	2.3594593061226
-0.220707	0.168877504814459
-0.0521901	0.168877504814459
-0.1123064	0.168877504814459
-0.6180055	0.168877504814459
3.69091	6.99317203130049
4.70916	7.15753472588996
-0.129871	0.168877504814459
0.7443722125	1.84411463400512
0.785914	2.65698783310341
0.537872	4.85548966831428
-0.5562405	0.935741701442169
1.576659	2.93847137022353
1.006791	4.27945155973852
-8.041724	3.57138365111089
0.4675185	3.72870921200055
-0.2556085	0.168877504814459
-0.29179425	0.168877504814459
-0.1803096	0.168877504814459
-0.0526555	0.168877504814459
0.052715	0.168877504814459
0.061394	2.49768626479308
-0.5167025	1.38322198901862
-0.1666396	0.168877504814459
0.06714465	0.168877504814459
-0.0019538	0.168877504814459
0.38100875	0.168877504814459
-0.06624955	0.168877504814459
-0.448523	0.168877504814459
-0.04926475	0.168877504814459
-0.15964154	0.168877504814459
-0.492728	0.168877504814459
-0.347607	0.168877504814459
-0.04317	0.168877504814459
-0.479646	1.93578078047369
-0.0576705	0.168877504814459
-0.3839185	0.168877504814459
0.0221625	0.168877504814459
-0.095112	0.168877504814459
-0.25517805	0.168877504814459
-0.00949700000000001	0.168877504814459
-0.3421765	0.168877504814459
2.784295	4.0259222853407
2.47586	2.21215253246991
-0.23033	0.168877504814459
-0.0960953	0.168877504814459
0.1001598	0.168877504814459
0.5507885	2.025370327071
2.573255	3.40658942535128
-0.4876595	0.168877504814459
-5.90655	7.73598607993978
5.828411	4.58930337046814
2.093468	5.1288822171648
7.46399	7.15011313388635
-1.50531	4.64348129225403
6.716135	2.83727940448176
0.119992	0.168877504814459
0.021179	0.168877504814459
-1.0113445	1.60465772828974
8.041635	4.60279904917634
-0.0415083	0.168877504814459
-0.5451545	0.168877504814459
0.166849	0.168877504814459
0.0997666	0.168877504814459
0.12887425	0.168877504814459
0.28375495	0.168877504814459
9.017205	6.22015348219655
8.569605	4.86143074751652
-0.08299045	0.168877504814459
-0.197816	0.168877504814459
8.485045	3.44034869544866
2.15017	5.39632974253867
-0.1811418	0.168877504814459
-0.0420857	0.168877504814459
-0.2838645	0.168877504814459
0.2493325	0.168877504814459
0.187547	0.168877504814459
-0.00674350000000001	0.168877504814459
-11.72032	4.31058436938238
-10.03254	3.79133247597852
-10.842435	3.6099037652049
4.90773	5.86035203236056
4.79797	5.71528873168414
0.601704	3.54814512621776
-7.73993	4.62892079891237
-0.3982165	0.168877504814459
0.0585925	0.168877504814459
-1.889585	3.97961376699741
-0.345273	0.925553122286116
-0.0358265	0.168877504814459
-0.14870435	0.168877504814459
-0.398973	0.168877504814459
-0.306526	0.168877504814459
0.0638925	0.168877504814459
-0.309589	1.75578837724892
-1.828906	6.32113241401293
-0.73941935	2.84712146697525
0.5599475	4.59239100784434
-0.13648965	0.168877504814459
-2.893195	2.67602778968488
-2.800868	3.13606400959788
-0.1780515	0.168877504814459
-0.079047	0.168877504814459
-0.2287145	0.168877504814459
0.24612635	0.168877504814459
-0.013008	0.168877504814459
-4.534055	4.06442158028335
2.180525	3.05370858249847
0.0663775	0.168877504814459
-0.0475438	0.168877504814459
0.0206995	0.168877504814459
0.17846715	0.168877504814459
6.978795	6.15906581662882
6.877135	3.18778754524356
-5.117655	3.60932382525708
-6.64858	1.27200858311033
-2.36307	2.66732859491894
2.07313	4.27717790601819
1.1723915	4.48848223856485
-0.31947335	0.168877504814459
0.249427	0.168877504814459
-0.443324	0.168877504814459
-0.501604	0.168877504814459
0.428509	0.168877504814459
-0.2286537	0.168877504814459
-0.397608	0.168877504814459
0.18887605	0.168877504814459
0.14986715	0.168877504814459
-0.3393145	0.168877504814459
-0.0698487	0.168877504814459
-0.1419635	0.168877504814459
-0.06348845	0.168877504814459
