H3_JulyAug_Temp_Ave_EA_zscores	H3_JulyAug_Temp_Ave_GD_zscores
0.5997035	0.153900466357671
-0.231489	0.153900466357671
0.5976115	0.153900466357671
-1.37862	0.153900466357671
4.06859	4.51279940273741
0.507187	5.12132368333204
0.5312495	0.153900466357671
-0.739992	0.153900466357671
-0.2865145	0.153900466357671
0.1951947	0.153900466357671
0.2497849	0.153900466357671
-0.565903	0.153900466357671
-0.0319325	0.153900466357671
0.222616	0.153900466357671
-0.392167	0.153900466357671
0.1061105	0.153900466357671
-1.2740455	0.153900466357671
-1.5565975	0.153900466357671
-0.0388885	0.153900466357671
1.4155725	0.153900466357671
0.378838	0.153900466357671
-0.7630135	0.153900466357671
-0.478137	0.153900466357671
1.892985	0.153900466357671
5.65632	1.26910797440233
-2.166684	4.08387970824829
0.109515	1.13587166936143
0.4503165	0.153900466357671
-0.24863435	0.153900466357671
-0.43690505	2.49479837366337
10.23808	6.1302741377635
-0.139199275	1.23345027267363
-0.1632355	3.87135006354632
-0.7164375	3.67371618634229
3.632525	4.9945276520062
-0.1285329	0.153900466357671
-0.1900155	0.153900466357671
0.3739305	0.153900466357671
0.2542116	0.153900466357671
0.4389905	0.153900466357671
-0.708722	0.153900466357671
-0.0659895	0.153900466357671
0.686679	0.153900466357671
0.5228175	0.153900466357671
-0.208303	0.153900466357671
0.143837	0.153900466357671
0.239848	0.153900466357671
-0.593894	0.153900466357671
0.1779977	0.153900466357671
-0.037055	0.153900466357671
0.577869	0.153900466357671
0.602395	0.153900466357671
-0.9615241	0.153900466357671
0.25456585	0.153900466357671
0.3094452	0.153900466357671
1.0828035	0.153900466357671
-0.579143	0.153900466357671
0.654695	0.153900466357671
8.033875	6.62071199784919
8.07865	4.32713547397452
2.44884	7.67274479704069
0.6467155	4.66881500775152
-4.480265	4.07504123752381
1.66792	4.66129710548219
1.8428885	2.30923011737321
-0.354658	0.153900466357671
-0.4022075	0.153900466357671
0.6976705	0.153900466357671
1.44853	0.153900466357671
-1.140532	0.153900466357671
-0.1047095	0.153900466357671
-0.7682195	0.153900466357671
0.3460635	0.153900466357671
-1.016321	1.30140670972643
-0.913595	2.24222877777533
-0.8805735	0.153900466357671
-0.200325291	0.153900466357671
-3.05399	5.11664195774237
0.11676	1.45573105170317
-1.011632	3.14999760419137
2.15572	6.66693616160426
0.037203	0.153900466357671
0.321656	0.153900466357671
-2.29717	2.92529125305439
-0.758727	3.14756930508962
-0.64571865	0.153900466357671
-0.855464	2.39620297114009
-0.811993	2.73410920773775
-0.8513015	1.41618369144557
-0.2726645	0.153900466357671
0.016532	0.153900466357671
-0.0030715	0.153900466357671
-0.555329	0.153900466357671
-0.5846675	0.153900466357671
0.49847635	0.153900466357671
-1.880865	1.81171314220876
0.991688	2.23508755616897
-0.8338375	7.64758898883888
9.27533	7.61162210942268
-0.1072365	0.153900466357671
0.560887	1.3961328171508
-0.953445	1.71958109164982
2.235355	6.12097211778861
-0.34185765	2.9018046733199
0.23995905	0.153900466357671
-0.5885755	0.153900466357671
-0.331668	2.72220172064517
-0.7772805	4.69877325326981
-0.4376735	0.153900466357671
-0.326765	0.153900466357671
-0.39327635	0.153900466357671
-0.2483235	0.153900466357671
-0.413025	0.153900466357671
0.1044325	0.153900466357671
0.4705245	0.153900466357671
-0.0835365	0.153900466357671
0.125559	0.153900466357671
0.849664	0.153900466357671
-0.1739445	4.06203063628797
-1.877443	2.48727454579696
0.03781625	0.153900466357671
-1.347000095	0.153900466357671
0.08702345	0.153900466357671
-0.230306	0.153900466357671
-0.5716845	0.153900466357671
-0.2210875	0.153900466357671
-0.8148895	0.153900466357671
0.1720643	0.153900466357671
-0.7027565	0.153900466357671
0.36291715	0.153900466357671
-1.169318	0.153900466357671
0.2830535	0.153900466357671
0.5095032	1.081000195071
-0.379055	0.153900466357671
0.233998	0.153900466357671
-2.382658	0.88414707353525
-0.2863845	0.153900466357671
-1.1496065	0.153900466357671
0.3500845	0.153900466357671
-0.333425	0.153900466357671
-0.341471	0.153900466357671
-0.6321455	0.153900466357671
-1.43599	1.21314766354643
-0.671537	0.153900466357671
-0.495783	0.153900466357671
1.0021735	0.153900466357671
0.174055	0.153900466357671
-1.281596	0.153900466357671
-3.7855	4.22451484770381
0.18196497	0.153900466357671
-0.458478	0.153900466357671
0.492812	0.153900466357671
-0.29371735	0.153900466357671
-0.543024	0.153900466357671
0.2914825	0.153900466357671
-5.26133	6.1625056912718
-0.0372345	0.153900466357671
0.114071	1.71071178889174
0.0324845	0.153900466357671
-0.4916398	0.153900466357671
0.22021068	8.9947651829897
-0.2096645	0.153900466357671
3.365545	6.5017632851562
-0.422126	0.153900466357671
-0.569929	0.153900466357671
-0.6304215	0.153900466357671
-0.5178375	0.153900466357671
-0.8272595	0.153900466357671
-0.32169005	0.153900466357671
-0.343907	0.153900466357671
-0.7317195	2.44085207541459
-0.0555575	0.153900466357671
-0.221004	0.153900466357671
-0.929384	4.06133368320235
0.050204	1.69691946055541
-1.1524225	5.02052995936188
0.561556	0.153900466357671
1.949185	5.26445309378687
0.022146	0.153900466357671
0.2036793	0.153900466357671
-0.022203	0.153900466357671
1.1027845	0.153900466357671
-0.1215633	0.153900466357671
-0.124035	0.153900466357671
0.711051	0.153900466357671
-0.5903045	1.48860983575593
-0.3803275	3.07736680997384
-0.950489	0.947009039751215
-0.7599365	0.153900466357671
-0.9539425	0.153900466357671
-0.9628271	0.153900466357671
-0.3747645	0.153900466357671
-0.114272	2.86329802453006
0.143315	0.153900466357671
0.4452515	0.153900466357671
-0.341298	0.153900466357671
-0.5314645	0.153900466357671
-1.5999255	0.153900466357671
-0.0651815	0.153900466357671
-0.520649	0.153900466357671
0.3017565	0.153900466357671
-0.1393595	0.153900466357671
-1.08957515	0.153900466357671
-0.240484	0.153900466357671
0.0177089	0.153900466357671
-0.30088205	0.153900466357671
0.9712285	0.153900466357671
-0.33812855	0.153900466357671
1.5496785	4.49850643844212
-0.0988865	2.61390370268293
0.88688224	0.153900466357671
0.8076625	0.153900466357671
0.72994	0.153900466357671
0.31973245	0.153900466357671
-1.2158284	0.153900466357671
0.1504275	0.153900466357671
-0.83265	0.153900466357671
-0.0296258	0.153900466357671
0.6470775	2.83057544372281
-0.5065226	3.82968865922207
0.4784955	0.153900466357671
0.11811235	0.153900466357671
-1.0948545	4.30960965563969
0.1671095	0.153900466357671
1.2707105	4.39854907776538
-0.9957945	4.38974935872407
2.41756	3.4963900872387
3.47907	8.09531744655432
-3.093365	4.45744820855523
0.45180345	0.153900466357671
0.8459915	0.153900466357671
0.16037185	0.153900466357671
-1.4515855	2.18977857247592
0.18789445	0.153900466357671
-0.1512365	0.153900466357671
-0.1920635	0.153900466357671
9.346555	2.37865753127426
0.000813000000000008	0.153900466357671
-0.1964705	2.35630989900258
-0.283018	4.18437482564221
-0.3886315	2.48868113592733
-4.37935	2.82993701254746
-4.735195	3.60790954286824
-0.577476	0.153900466357671
-0.5685785	0.153900466357671
0.389885	0.153900466357671
0.384731	0.153900466357671
-0.7686255	0.153900466357671
0.783926	0.153900466357671
-0.1252605	0.153900466357671
0.5186105	0.153900466357671
-0.9183075	0.153900466357671
-1.58853	2.98763187162581
-0.24997865	0.153900466357671
-0.52548165	0.153900466357671
-0.774025	2.52780378534596
1.07121	2.45611191724674
0.6298205	2.02782131162903
0.9003625	1.68678546539899
0.027858	2.75974669530077
0.837486	1.20517162983268
0.6610265	3.63162304461287
-0.30693935	0.153900466357671
-0.14101095	3.39568706283094
0.5768845	1.82274300119199
4.90275	5.20695953412765
-0.763748	4.37853235051141
-0.0507649999999999	4.75945665000211
-1.0707355	2.86491859151117
-4.54189	6.32514998246121
-2.82256	3.22655086395379
-3.32984	4.77454009373108
-4.171085	2.97164999020924
0.021355	2.52033524702293
0.00471000000000002	2.08806227210484
-3.024985	3.94088053062549
-0.7550825	5.97642019603268
0.635211	2.01221652504142
-0.355067	0.153900466357671
0.1053695	0.153900466357671
-0.0773055	0.153900466357671
0.1139297	0.153900466357671
0.0756711	0.153900466357671
-0.9584225	0.153900466357671
0.097945	0.153900466357671
-0.3330875	0.153900466357671
-0.016254	0.153900466357671
0.545179	0.153900466357671
-0.3603155	2.69953558383682
-0.412109	0.153900466357671
0.1345795	0.153900466357671
-0.596175	0.153900466357671
0.53209455	0.153900466357671
0.0813495	0.153900466357671
-1.891565	3.73413358504553
0.4377255	0.153900466357671
0.3276105	4.92195203576915
-1.7717365	3.22993296285761
0.0898535	0.153900466357671
-0.371255	0.153900466357671
0.518796	0.153900466357671
0.3338425	0.153900466357671
0.6136195	0.153900466357671
-0.0759735	0.153900466357671
0.082851	0.153900466357671
-0.260031	0.153900466357671
0.3426984	0.153900466357671
0.166275	0.153900466357671
-0.1616432	0.153900466357671
-0.5035093	0.153900466357671
0.5023847	0.153900466357671
-0.6252935	0.153900466357671
0.2215053	0.153900466357671
0.653066	0.153900466357671
-0.5969752	0.153900466357671
-0.00888549999999999	0.153900466357671
0.5723	0.153900466357671
-2.30018	3.63860432578743
0.792796	4.43073906320699
-0.1165835	3.55838210902223
-0.189016	6.18313114982824
-0.6485045	3.88229310097692
0.4382245	4.73154801801586
0.13252	4.92297871205007
0.3640255	5.17217055232846
-0.0676841	0.153900466357671
-0.41985945	1.09805994031284
0.2648575	3.75439298535104
0.47494215	1.50274035063463
2.226105	3.04490108219537
0.8485475	5.54345490145326
-0.238965	3.13660551705942
-0.396921	3.20703273035306
-0.150841	3.12288914923188
-3.518935	3.94107441623465
2.14514	4.15428585266896
-1.137096	3.3968711133652
0.525457	4.03292768347484
0.6996125	4.39843395473389
1.258094	1.85065427614473
2.07909	1.49798030025296
-0.0236350000000001	0.810745098092882
1.0304133	2.08165115903011
0.7659205	2.24027473394497
0.6589435	3.69322684467054
-0.056335	2.23212727312696
-0.046324	1.71320743095756
-2.39532	1.21525603686124
2.48861	2.38270937168383
-0.328485	1.84573519039885
-1.707605	3.38582558718954
-1.18182	1.93109966563531
9.696345	4.48387454832039
5.738655	8.57355736325498
1.4709125	1.25510262577574
-1.3875225	2.80396490344345
0.055281	0.153900466357671
2.50329	5.81353865551663
1.017793	1.85458067895298
-1.095837	0.153900466357671
-0.102656	0.153900466357671
0.6330985	0.153900466357671
1.462821	2.06583009405564
1.4735695	0.153900466357671
-0.1624405	4.40551261435737
-0.629028	0.153900466357671
7.00000000000145e-05	3.33715872665075
0.30897965	5.69820461944323
5.21702	4.59453487803538
-2.096625	5.22117477158365
-2.59935	5.42238314339503
5.033205	6.29798715220898
-0.86798145	5.9638474594132
-0.00109150000000002	1.98528332273056
-1.771675	3.38099298409399
-0.812434	2.33785729955172
0.1515585	2.04729514168974
0.84070755	1.79727025855838
0.7717825125	0.153900466357671
-1.009181	0.153900466357671
0.3082885	0.153900466357671
-0.2350345	0.153900466357671
-0.55238585	0.153900466357671
-0.4286595	1.96557960905265
-0.889673	0.153900466357671
4.58483	4.49520583634943
-0.4069155	0.153900466357671
-0.280867	0.153900466357671
-0.0625935	2.16026091971326
-0.4062721	0.153900466357671
-0.112125	0.153900466357671
-0.146992	0.153900466357671
0.2284439	0.153900466357671
0.2009095	0.153900466357671
-0.4844555	0.153900466357671
-0.3823805	0.153900466357671
-0.2942395	0.153900466357671
2.42038	3.42857230085944
1.004178	0.917417762348769
0.50869	1.36361465123126
0.3179944	0.419615955389523
-0.6547155	0.153900466357671
-2.14552	2.05771144998869
-2.0254605	3.7611419622391
-0.4449725	0.153900466357671
-1.104079	0.153900466357671
-0.1464653	0.153900466357671
0.165792	0.153900466357671
0.132495	0.153900466357671
1.362545	4.59146970755563
-0.8221115	0.153900466357671
2.005755	5.0528840670506
-0.96808	0.153900466357671
-0.2864825	0.153900466357671
-0.201795	0.153900466357671
-1.0704755	0.153900466357671
-1.333645	0.789478534314849
-0.1514125	0.153900466357671
-0.8833275	0.153900466357671
-0.310802	0.00108837667453392
-0.094406	0.153900466357671
-0.7850695	0.153900466357671
0.310589	0.153900466357671
-0.468241	2.26399793777349
0.00243650000000001	0.153900466357671
4.28346	4.46999736801012
9.52325	5.07624017260516
2.25071	3.31582583324148
-0.9983915	0.153900466357671
-0.5412635	0.153900466357671
0.1368545	0.153900466357671
0.167807	0.153900466357671
0.4159298	0.153900466357671
0.16816685	0.153900466357671
0.032385	0.153900466357671
2.36662	3.38047954048002
0.8046715	4.44924562654773
-0.65901	5.49625730906804
3.89366	7.17194903637472
0.5894285	2.01143155112033
-1.99003	4.89018841465666
-0.060266	2.53672556635308
-1.6080605	2.71785570050368
-1.939235	5.69292539955722
-1.3961145	2.85888346141669
0.5659	0.153900466357671
0.695484	10.0808932041676
0.735645	0.153900466357671
-0.217681	0.153900466357671
0.400302	0.153900466357671
0.408293	2.44219103626633
-0.226686	0.153900466357671
-0.50879	1.75599895363436
-0.874395	2.60993867370956
-0.1147315	0.153900466357671
0.8928515	0.153900466357671
-0.16656765	4.17045556801755
-0.8259305	2.74291830041109
-1.24812745	2.69499653613483
0.4697775	5.72251027815777
-0.02887445	0.153900466357671
-1.3194675	0.153900466357671
-0.4817165	4.83385477913826
0.906765	0.153900466357671
-0.393430895	0.153900466357671
0.77429725	0.153900466357671
-0.101878	0.153900466357671
-0.9711595	2.11550912299978
-0.353994	2.82216102216513
-1.0127005	2.00955704730007
6.82128	6.65793420841469
0.4703155	3.76055805748664
5.648675	3.11884418889387
4.699965	3.23567609102383
5.22423	3.02372583000802
1.78776	3.65183719174457
1.176755	0.153900466357671
0.8309395	0.153900466357671
-0.6813615	3.93396837296225
0.4517075	4.04602627023205
1.2711445	2.59454167887721
0.623982	2.81848958886655
1.0656065	1.69062803046309
-0.1306815	1.63372240212209
0.2183663	1.29619222083117
-0.1781005	0.153900466357671
-0.235599	0.153900466357671
0.09902475	0.153900466357671
-0.2299935	0.153900466357671
-1.787285	4.95506729356393
-0.6538545	3.58050049840574
-0.424251	1.75632429680576
-1.0945535	5.1936685531567
-4.835095	5.97089313228944
-0.6502145	0.153900466357671
-0.289323	0.153900466357671
-0.60420835	0.153900466357671
0.44037675	0.153900466357671
0.157038615	0.153900466357671
-0.5426875	0.153900466357671
0.4931835	0.153900466357671
-0.42066405	0.153900466357671
0.782957	0.153900466357671
-0.5798555	0.153900466357671
0.1638181	0.153900466357671
-1.114212	0.153900466357671
-2.89786	8.8244555665967
1.020474	4.09963621706946
0.3027255	0.153900466357671
0.23459425	0.153900466357671
0.17221535	0.153900466357671
0.00163599999999997	0.153900466357671
-1.1175725	0.153900466357671
-0.7920565	2.05246336993765
-1.26513	2.90911771321739
0.9254105	3.73178271836218
-0.5971836	3.53345407174661
-3.8427	4.91751177030866
2.02685	3.0250602790322
-0.6140975	0.153900466357671
0.0746495	0.153900466357671
-0.011767	0.153900466357671
-3.924155	3.92052164716921
3.21401	5.80316152639997
-0.631086	0.153900466357671
0.662534	0.153900466357671
-0.57005085	0.153900466357671
4.306825	2.60214559778288
-2.79013	3.0402105600712
-0.0861945	0.153900466357671
3.60824	5.77433556866033
0.2828005	4.60409181484111
0.15043	2.9235824049794
0.52392171	2.97417101836848
0.14308025	0.153900466357671
0.38298	0.153900466357671
-0.4523715	0.153900466357671
-3.03904	3.67211763084719
1.447935	5.86698898348132
-2.57536	2.74778647193788
0.226983	1.64788363309321
-0.6373795	0.153900466357671
-0.8538465	3.34080172581331
-0.233566	4.06853940319164
-0.01329	2.44545685275648
1.985725	4.07896961912555
-0.8060735	0.153900466357671
-0.7389229	3.46356847266921
-1.98668	2.71984436848899
-1.926395	2.14067464517274
4.069185	7.10971290329589
0.1101	3.97849923570166
0.127269	3.66091556190544
0.080608	2.76098068359632
-1.2323315	2.96027541916009
5.267445	5.05838803369883
-3.49109	4.21233629817354
0.078099	3.88508223848087
0.2663401	2.50812663417609
-0.4172975	2.61466520477658
-0.2356225	2.65571273330681
0.3191858	1.84179388466016
-0.16618565	0.153900466357671
-0.90505415	1.09465751816025
0.198574	1.82347962885705
0.118311	2.9103943211869
1.413082	10.2588544291402
0.667572	2.65346916887079
-0.6709565	0.153900466357671
-0.2213115	0.153900466357671
0.757582	0.153900466357671
1.704953	0.153900466357671
0.422948	0.153900466357671
0.04707345	0.153900466357671
11.32092	11.334174997782
9.473645	5.45450596645107
1.085808	3.68249309349069
-0.4845215	0.153900466357671
0.0923895	0.153900466357671
-1.446435	3.73141525260608
0.62143725	0.153900466357671
0.4113042	0.153900466357671
0.5501185	0.153900466357671
0.9234295	0.153900466357671
-0.0539155	2.2668157049388
0.2403535	0.153900466357671
-0.334399	0.153900466357671
-0.179958	0.153900466357671
-1.0578115	0.153900466357671
-0.606504	0.153900466357671
0.9183275	0.153900466357671
-0.598239	6.05914602502674
-0.366644	3.01154956561043
0.2542235	5.01512861250789
-2.15737	3.99037630036464
-1.566255	5.09610565931102
-1.856975	2.78278319963943
-2.2301	3.1613013266492
-1.93756455	4.39432691232623
-0.3591775	2.47506017336066
-0.522966	3.00220586673425
-0.4555525	2.10194403844105
-0.25680565	3.703696903118
0.871721	0.153900466357671
-0.4166735	6.03729603006154
-0.598618	2.51695149645863
-0.00993300000000003	3.49573209878943
0.607651	3.77841374879107
-2.17159	5.42918340535138
-0.138902	0.153900466357671
0.00136599999999998	0.153900466357671
1.79346	6.82759089457076
1.80762	5.09726480827189
1.711015	4.01930975163669
0.32222535	0.153900466357671
2.023435	2.75829587394262
-1.496062	2.42488419644057
-1.0796455	1.04817932331158
-0.1590705	4.96230997464901
-0.9344585	1.64754667405358
-0.8670695	4.85888979830075
5.147045	2.98955333127684
3.34495	1.83239282751423
1.6754	4.87242311720937
0.769571	3.93871364864664
-0.12250075	4.83670594156411
0.2648525	3.51515729119918
-0.927481	2.35450436989198
-0.987917	2.79328601517177
0.897755	0.153900466357671
0.91773	0.153900466357671
0.2935505	0.153900466357671
0.3096835	0.153900466357671
0.3348555	0.153900466357671
0.272248	0.153900466357671
-0.2903835	0.153900466357671
-0.1078664	0.153900466357671
-0.9319735	0.153900466357671
-0.604298	0.153900466357671
0.1419119	0.153900466357671
0.584432	0.153900466357671
-0.3502335	0.153900466357671
-0.839556	0.153900466357671
0.178797	0.153900466357671
0.081233	0.153900466357671
0.0251293	0.153900466357671
-0.0487524	0.153900466357671
-0.1502765	0.153900466357671
0.0988925	0.153900466357671
0.5034055	0.153900466357671
-0.591547	0.153900466357671
4.32304	2.36432529879433
-1.4521245	0.153900466357671
1.008854	0.153900466357671
-1.014516	0.153900466357671
-1.819695	3.25510593355653
-0.042775	0.153900466357671
-0.0889276	0.153900466357671
-0.825479	3.35240426052175
-0.43434685	2.26755306015364
-2.262915	2.9529010763578
-6.792875	6.60081803558078
-0.7519795	3.85376559335131
-1.9489385	4.0937430642387
0.037992	0.153900466357671
0.474924	0.153900466357671
-0.361285	1.73431068676593
1.0416545	0.153900466357671
-0.1114565	0.153900466357671
-0.09126425	0.153900466357671
0.02368	0.153900466357671
0.026407	0.153900466357671
-0.1729579	5.37712401471763
-0.091412	2.52103443347211
-0.1982355	1.50050239026589
0.5852745	1.86415812772925
-0.3410205	0.153900466357671
0.452055	0.153900466357671
-0.00207799999999997	0.153900466357671
-0.606271	0.153900466357671
-0.359052	3.01093255397561
-0.105063	2.3453033293449
0.4763995	0.153900466357671
0.0099515	0.153900466357671
0.393962	0.153900466357671
-0.342866	0.153900466357671
0.17765445	0.153900466357671
-0.768357	0.153900466357671
0.315282	0.153900466357671
-2.39896	4.38368682917032
-5.173705	6.02341610652343
-5.646345	4.91615996844066
-0.2389561	0.153900466357671
-0.19482255	0.153900466357671
-1.4995059	0.153900466357671
-0.2898785	0.153900466357671
-0.281057	0.153900466357671
-1.0413735	0.153900466357671
0.377049	0.153900466357671
-0.408783	0.153900466357671
0.256557	0.153900466357671
0.605471	0.153900466357671
-0.116226	0.153900466357671
-0.2514125	0.153900466357671
-0.01249155	3.30804165126599
-0.56340625	0.153900466357671
-3.127355	6.34905978995715
-2.28971	3.49213012987462
0.891374	0.153900466357671
-1.101367	0.153900466357671
-0.8287335	3.68216460239766
-0.8810089	3.10090351097543
-1.969845	2.6803655381243
0.178167	5.80136571194277
-0.9129705	2.7243893439071
-1.3194135	1.41932921386299
3.44078	1.12375511832759
-0.6503305	0.153900466357671
0.0259955	0.153900466357671
3.36597	1.55244143799586
-0.00690850000000001	0.153900466357671
0.08664569	0.153900466357671
-0.021917	0.153900466357671
0.3559141	0.153900466357671
0.28327865	0.153900466357671
2.732265	0.980994322776612
-0.3370373	0.153900466357671
-0.8321211	0.153900466357671
-0.4508894	0.153900466357671
-0.564784	0.153900466357671
-0.5271509	0.153900466357671
-0.60149871	0.153900466357671
2.050327	2.43060374793994
3.86862	3.12409238456314
4.019625	3.65002504204026
-0.4818435	2.03395412557833
-5.62448	3.582718934051
3.066245	2.00371787625145
-2.99934	3.66079637469208
-0.0919155	1.72373277099766
-0.5811735	3.1316926669651
-1.802195	2.50349486441481
-3.32495	5.79464704639599
-3.35311	4.62154228601171
-4.996375	3.52872250837054
-0.2735716	0.153900466357671
0.6974377	0.153900466357671
-0.74265425	0.153900466357671
-0.00863250000000002	0.153900466357671
1.085169	4.10591438180652
0.702784	7.4967794925195
-0.307918	0.153900466357671
-3.0262	5.35612051315741
-1.5730545	3.18151756195619
-2.328585	4.28926155523992
-1.3920895	2.2194564190284
0.8583405	3.28450763411562
0.1167025	1.90084448970874
2.474375	3.36388491218796
-2.102966	3.32310370188351
-1.0006055	0.153900466357671
0.300855	0.153900466357671
-0.6533926	0.153900466357671
-0.768627	1.47161149082144
-0.5050435	1.34382467407691
-1.2027125	0.153900466357671
-0.2540025	1.69356821648014
0.664181	0.153900466357671
-0.2896575	0.153900466357671
0.049012	0.153900466357671
0.0979339	0.153900466357671
0.0577255	0.153900466357671
-0.66963245	0.153900466357671
-0.17691	0.153900466357671
-1.009343715	0.153900466357671
-0.05774335	0.153900466357671
0.084129	0.153900466357671
-0.45343	0.153900466357671
-0.1778615	1.99266409227665
0.0783029	0.153900466357671
-0.4797695	0.153900466357671
-0.1045375	0.153900466357671
-1.005469	0.153900466357671
-1.0978475	0.153900466357671
-0.266789	0.153900466357671
-0.037861	0.153900466357671
-0.869206	3.50112087156782
-0.732584	2.11175431958779
-0.50129625	0.153900466357671
0.43522075	0.153900466357671
-0.06361925	0.153900466357671
-0.091333	1.69127916412352
-1.229886	2.34230237754262
-0.292638	0.153900466357671
0.601289	2.74468099286522
-3.94355	4.56315946364082
0.3361625	4.9203409636371
0.2037525	3.21748265387671
-0.933877	3.70441977109145
-3.192285	3.39943248884542
-0.5908895	2.24765086108384
-0.1843345	2.88397131019791
0.045272	1.55839057325471
-5.62131	5.74619007953528
-0.9431785	0.153900466357671
-0.4020753	0.153900466357671
1.5300695	0.153900466357671
0.73292745	0.153900466357671
0.246663	0.153900466357671
-0.6005985	0.153900466357671
-4.657375	3.6205529192195
-6.06237	4.57987573729566
-0.1261295	0.153900466357671
-0.463485	0.153900466357671
-5.32417	1.81953629859577
0.35745325	2.23604200529704
0.5214585	0.153900466357671
-0.189077	0.153900466357671
-0.578864	0.153900466357671
0.023907	0.153900466357671
0.24516	0.153900466357671
-0.0967163	0.153900466357671
7.57984	4.99573797078297
8.176625	8.52311781651801
10.24454	7.42053335303062
2.36663	3.91846002924979
1.3259055	3.47674997726058
-6.61456	2.29965210879114
-0.08536	7.84134183194196
0.441135	0.153900466357671
0.4180773	0.153900466357671
-1.167748	1.63992493499574
-0.8076465	0.153900466357671
-0.327328	0.153900466357671
-0.064810035	0.153900466357671
-1.044063	0.153900466357671
-0.780245	0.153900466357671
0.35826555	0.153900466357671
0.000862500000000016	0.153900466357671
4.585125	7.52577313872534
0.551536	4.71711066376611
-0.2062635	4.32932552563156
0.26379655	0.153900466357671
-6.87827	3.46705417440322
-7.291425	6.01882816536619
-1.5517085	0.153900466357671
-1.074734673	0.153900466357671
-0.5121515	0.153900466357671
0.282362	0.153900466357671
-1.37652885	0.153900466357671
-1.659255	6.32378014449988
-0.3588905	3.23474229817739
0.103466	0.153900466357671
-0.012016	0.153900466357671
-0.8036815	0.153900466357671
-1.116329	0.153900466357671
-2.173245	2.9104050315949
-2.133915	7.41106812956528
5.345425	5.1315935684022
9.36114	3.64092295139542
0.3944563	2.23938312715548
0.48539	2.78991296695141
-0.8143455	3.245412003732
-0.740469	2.36626753220621
-0.19922918	0.153900466357671
-1.0521657	2.46282373318702
-0.3223764	0.153900466357671
0.4270665	0.153900466357671
0.16656295	0.153900466357671
-1.1768752	0.153900466357671
